asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-03T06:44:43+00:00,CCX2,403-9297323-0195513,INR,NEXLEV,2540.68
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-03T06:33:49+00:00,BLR8,171-2133642-3661900,INR,NEXLEV,2964.4
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-03T06:30:45+00:00,BOM7,171-1940841-7456333,INR,NEXLEV,1694.06
B0DFCDZWND,FBA79472,1,1189.52,0.0,0.0,2026-09-03T06:25:48+00:00,CCX1,406-9385643-4653164,INR,NEXLEV,1189.52
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-03T06:24:58+00:00,BOM5,171-7573916-3172320,INR,NEXLEV,2964.4
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-09-03T06:21:51+00:00,CCX1,405-7838422-3413111,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-03T06:21:49+00:00,PNQ3,406-6270467-0244316,INR,NEXLEV,2964.41
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-03T06:17:29+00:00,DEL4,Vansh Agarwal - Gift ET-01,INR,NEXLEV,0.0
B0D83Q7L8W,FBA79271,1,1185.6,33.9,0.0,2026-09-03T06:14:46+00:00,LKO1,408-0754818-8208328,INR,NEXLEV,1185.6
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-09-03T06:09:47+00:00,BOM5,407-7235022-9237168,INR,NEXLEV,1778.82
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T06:05:51+00:00,CJB1,403-7117990-2159542,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-03T06:04:50+00:00,PNQ3,408-8702090-1127557,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-03T05:46:42+00:00,AMD2,402-3782839-7793145,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T05:40:43+00:00,BOM5,402-4226786-7647560,INR,NEXLEV,3388.14
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-03T05:11:42+00:00,BOM5,402-0018162-2431538,INR,NEXLEV,1787.28
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-09-03T05:02:56+00:00,DEL4,408-5197451-2999508,INR,NEXLEV,951.43
B0D9KFP4MG,FBA79405,1,1524.58,33.9,0.0,2026-09-03T04:55:50+00:00,DEL5,407-0433950-1568330,INR,NEXLEV,1524.58
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-03T04:47:50+00:00,CJB1,407-2101038-1520351,INR,NEXLEV,1694.07
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-09-03T04:42:43+00:00,MAA4,404-7923234-5513136,INR,NEXLEV,0.0
B0D2P7WLJB,FBA79374,1,253.39,33.9,0.0,2026-09-03T04:34:49+00:00,DEL5,402-0301125-0808352,INR,NEXLEV,253.39
B0D2P7WLJB,FBA79374,1,253.39,33.9,0.0,2026-09-03T04:33:46+00:00,DEL5,408-0655187-1110765,INR,NEXLEV,253.39
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T04:28:48+00:00,BOM5,171-2675416-4440360,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-03T04:01:51+00:00,BLR8,408-9774761-5535554,INR,NEXLEV,2964.41
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T03:59:50+00:00,BLR7,406-2882787-4854744,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-03T03:59:47+00:00,BLR7,402-9228777-9670710,INR,NEXLEV,3388.14
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-09-03T03:47:31+00:00,BOM5,NLshop-11602/26-27,INR,NEXLEV,0.0
B0D2P7WLJB,FBA79374,1,0.0,0.0,0.0,2026-09-03T03:46:35+00:00,HYD3,Vijoy Ealias - Gift ET-01-1,INR,NEXLEV,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-03T03:45:42+00:00,BOM5,405-4640635-4208322,INR,NEXLEV,5083.9
B0FS7T8151,FBA79810,1,0.0,0.0,0.0,2026-09-03T03:37:33+00:00,CCX1,Rohit Gautam - Gift MF-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,253.38,33.9,0.0,2026-09-03T03:35:47+00:00,BOM5,171-0684236-6349164,INR,NEXLEV,253.38
B0CDPMX152,FBA78980,1,1787.29,33.9,0.0,2026-09-02T22:53:49+00:00,BLR8,407-0289762-9914728,INR,NEXLEV,1787.29
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-09-02T22:48:56+00:00,BOM5,402-5560226-1139516,INR,NEXLEV,1778.82
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-02T22:34:46+00:00,HYD8,402-1130771-6662718,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-02T21:57:46+00:00,LKO1,406-7537150-6693155,INR,NEXLEV,1694.06
B0GM1CZC7Y,FBA79984,1,4490.68,0.0,0.0,2026-09-02T21:34:46+00:00,BLR7,171-2155359-5389148,INR,NEXLEV,4490.68
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T21:29:31+00:00,BOM5,Mukund Gwalani - Gift ET-01,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-09-02T21:27:48+00:00,BLR8,408-3182964-6328366,INR,NEXLEV,1778.81
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T21:26:37+00:00,BOM5,Rahul - Gift ET-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T21:26:37+00:00,BOM5,Preran A Raj - Gift ET-01,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-02T21:25:49+00:00,HYD8,406-2587689-3299518,INR,NEXLEV,1694.06
B0DNJS23HS,FBA79567,1,0.0,0.0,0.0,2026-09-02T21:23:32+00:00,BOM5,NLshop-11579/26-27,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T21:20:35+00:00,BOM5,Rajesh Cheruvu - Gift ET-01,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-09-02T20:59:36+00:00,BLR7,Suraj Mohite - Gift MC-01,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T20:48:45+00:00,BOM5,171-7974559-5289141,INR,NEXLEV,2964.4
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-02T20:42:53+00:00,CJB1,408-9627163-0005121,INR,NEXLEV,2964.41
B0FSF1N457,FBA79811,1,448.31,33.9,0.0,2026-09-02T20:31:45+00:00,CJB1,406-5669705-8553140,INR,NEXLEV,448.31
B0CDPMX152,FBA78980,1,1787.29,0.0,0.0,2026-09-02T20:18:48+00:00,CJB1,408-2447432-3720312,INR,NEXLEV,1787.29
B0DQCWRG3H,FBA79493,1,1694.06,0.0,0.0,2026-09-02T20:02:47+00:00,HYD8,402-4764697-3622740,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-09-02T19:32:38+00:00,BLR7,#NLshop-11551/26-27,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-02T19:31:48+00:00,BLR8,407-3965551-4503514,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.28,33.9,0.0,2026-09-02T19:31:47+00:00,AMD2,402-6130662-6474754,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-02T19:28:53+00:00,HYD3,402-4116185-5660340,INR,NEXLEV,1694.06
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T19:27:33+00:00,DEL4,Margetto ngln - Gift ET-01,INR,NEXLEV,0.0
B0D2LJSQXZ,FBA79276,1,3050.0,0.0,0.0,2026-09-02T19:14:51+00:00,BLR7,403-3037369-5823557,INR,NEXLEV,3050.0
B0CDPP45BM,FBA78981,1,3388.14,83.9,0.0,2026-09-02T19:12:47+00:00,HYD8,403-3309110-1125116,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T19:12:47+00:00,DEL5,171-9823681-8797134,INR,NEXLEV,3388.14
B0DQCWRG3H,FBA79493,1,0.0,0.0,0.0,2026-09-02T19:09:45+00:00,CJB1,404-1640123-7423522,INR,NEXLEV,0.0
B0D83Q7L8W,FBA79271,1,1185.59,33.9,0.0,2026-09-02T18:52:45+00:00,MAA4,405-1622166-8000322,INR,NEXLEV,1185.59
B0F43P6D23,FBA79652,1,2964.4,1.79,0.0,2026-09-02T18:49:56+00:00,BLR8,406-8561056-5308352,INR,NEXLEV,2964.4
B0GM1CZC7Y,FBA79984,1,4490.68,0.0,0.0,2026-09-02T18:38:47+00:00,DEL5,403-3994348-2664327,INR,NEXLEV,4490.68
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T18:31:52+00:00,CJB1,405-0425044-8092330,INR,NEXLEV,1694.07
B0CDPP45BM,FBA78981,1,3388.14,66.94,0.0,2026-09-02T18:21:52+00:00,BLR7,402-1920524-3594706,INR,NEXLEV,3388.14
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-02T18:15:53+00:00,AMD2,408-8594075-0706769,INR,NEXLEV,2540.68
B0CYSLCRQS,FBA79263,1,2540.68,33.9,0.0,2026-09-02T18:07:52+00:00,CJB1,403-6234552-7061132,INR,NEXLEV,2540.68
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-09-02T17:57:39+00:00,BLR7,Akshara Venkatesh - Gift MC-01-1,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.07,66.95,0.0,2026-09-02T17:33:45+00:00,DEL5,404-5949213-4397907,INR,NEXLEV,1694.07
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T17:31:31+00:00,DEL5,Vansh Kumar - Gift ET-01,INR,NEXLEV,0.0
B0CDPP45BM,FBA78981,1,3388.14,8.05,0.0,2026-09-02T17:29:51+00:00,DEL4,406-6529977-7170722,INR,NEXLEV,3388.14
B0D2P7WLJB,FBA79374,1,0.0,0.0,0.0,2026-09-02T17:25:37+00:00,BLR8,Vijoy Ealias - Gift ET-01,INR,NEXLEV,0.0
B0CDPMX152,FBA78980,1,1787.28,2.69,0.0,2026-09-02T17:16:57+00:00,BLR8,403-7929274-0213944,INR,NEXLEV,1787.28
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T17:15:55+00:00,CJB1,403-0227993-6234702,INR,NEXLEV,2964.41
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T17:09:36+00:00,DEL4,Chandra Mohan - Gift ET-01,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-09-02T17:00:37+00:00,BLR7,Sachin Kumaran - Gift MC-01,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-09-02T17:00:34+00:00,BLR7,Deepthi Laxmi - Gift MC-01,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,0.0,0.0,0.0,2026-09-02T16:59:35+00:00,BLR7,Kannan s - Gift MC-01,INR,NEXLEV,0.0
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-02T16:46:49+00:00,PNQ3,404-2745122-1226716,INR,NEXLEV,2540.68
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T16:38:32+00:00,DEL4,BHAGWAN KHATRI - Gift ET-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T16:36:38+00:00,DEL4,Satheesh VB - Gift ET-01,INR,NEXLEV,0.0
B0D67727VG,FBP79350,1,951.43,18.1,0.0,2026-09-02T16:33:49+00:00,DEL4,405-1494328-3160302,INR,NEXLEV,951.43
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-02T16:25:49+00:00,HYD3,403-0536884-2989118,INR,NEXLEV,1787.28
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-02T16:19:55+00:00,CJB1,408-5032220-2385145,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T16:12:56+00:00,BLR7,171-1310845-5164339,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-02T16:09:49+00:00,BLR8,171-6505840-0073948,INR,NEXLEV,2964.4
B0D845B2DG,FBA79280,1,1270.34,33.9,0.0,2026-09-02T16:08:50+00:00,BOM5,402-9051979-4769905,INR,NEXLEV,1270.34
B0GM1CZC7Y,FBA79984,1,4490.68,0.0,0.0,2026-09-02T16:01:51+00:00,BOM5,403-5853982-6444367,INR,NEXLEV,4490.68
B0CDPMX152,FBA78980,1,1787.28,16.1,0.0,2026-09-02T15:37:50+00:00,BLR8,407-3445357-4931508,INR,NEXLEV,1787.28
B0CDPP45BM,FBA78981,1,3388.14,66.94,0.0,2026-09-02T15:30:50+00:00,AMD2,404-3041164-5973129,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T15:29:44+00:00,PNQ3,405-1111740-6916309,INR,NEXLEV,3388.14
B0D2P7WLJB,FBA79374,1,253.38,0.0,0.0,2026-09-02T15:27:48+00:00,BOM5,404-6441143-8064363,INR,NEXLEV,253.38
B0D2P7WLJB,FBA79374,1,0.0,0.0,0.0,2026-09-02T15:22:38+00:00,DEL5,Saurav Mukhija - Gift ET-01,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-02T15:21:47+00:00,BOM5,404-7340807-4232368,INR,NEXLEV,1694.06
B0D2LJSQXZ,FBA79276,1,0.0,0.0,0.0,2026-09-02T15:13:44+00:00,LKO1,404-5550091-4068359,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,16.1,0.0,2026-09-02T15:10:50+00:00,BLR8,402-8757165-3720305,INR,NEXLEV,2964.4
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T15:10:46+00:00,AMD2,407-7936214-8915541,INR,NEXLEV,3388.14
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T15:03:33+00:00,DEL4,Nishant Sharma - Gift ET-01,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T15:01:35+00:00,DEL4,Saumil Dave - Gift ET-01,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T14:51:54+00:00,BLR8,402-8237379-6594743,INR,NEXLEV,2964.4
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T14:48:55+00:00,CJB1,405-9623277-4305112,INR,NEXLEV,2964.41
B0DQCWRG3H,FBA79493,1,1694.07,66.95,0.0,2026-09-02T14:43:46+00:00,DED4,404-9108770-4178731,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,16.1,0.0,2026-09-02T14:41:47+00:00,HYD8,402-7109438-4160334,INR,NEXLEV,1694.06
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T14:31:32+00:00,DEL4,Mr Saurav - Gift ET-01,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T14:30:48+00:00,PNQ3,402-9901886-3289112,INR,NEXLEV,2964.4
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-02T14:18:52+00:00,PNQ3,408-6054418-3006704,INR,NEXLEV,1694.06
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-09-02T14:18:37+00:00,DEL4,Uday Das - Gift ET-01,INR,NEXLEV,0.0
B0D83Q7L8W,FBA79271,1,1185.6,33.9,0.0,2026-09-02T14:14:46+00:00,LKO1,405-9460230-4281948,INR,NEXLEV,1185.6
B0DCK7ZH5P,FBA79439,1,2880.51,0.0,0.0,2026-09-02T13:47:54+00:00,BLR7,402-1238721-5992316,INR,NEXLEV,2880.51
B0D67727VG,FBP79350,1,951.43,38.1,0.0,2026-09-02T13:45:50+00:00,DEL4,403-8368857-9549158,INR,NEXLEV,951.43
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T13:03:48+00:00,BLR8,405-0653511-2341901,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.29,33.9,0.0,2026-09-02T13:00:50+00:00,CJB1,402-1992950-2543500,INR,NEXLEV,1787.29
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T12:44:45+00:00,BOM7,405-0751131-8160307,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-02T12:43:46+00:00,HYD8,405-1268884-6541168,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T12:37:46+00:00,DED4,406-0625105-1495518,INR,NEXLEV,1694.07
B0CDPP45BM,FBA78981,1,3388.14,33.9,0.0,2026-09-02T12:34:49+00:00,CJB1,408-4584370-4463538,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T12:32:45+00:00,BOM7,404-9469293-1303553,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,16.1,0.0,2026-09-02T12:28:51+00:00,HYD8,404-9608643-0031516,INR,NEXLEV,3388.14
B0D2P7WLJB,FBA79374,1,253.39,0.0,0.0,2026-09-02T12:26:51+00:00,DEL5,404-1486380-9904341,INR,NEXLEV,253.39
B0DQCWRG3H,FBA79493,1,1694.06,16.1,0.0,2026-09-02T11:41:48+00:00,BOM5,404-9742539-9247531,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T11:33:56+00:00,BLR7,406-5545822-8233145,INR,NEXLEV,1694.07
B0DQCWRG3H,FBA79493,1,1694.06,33.9,0.0,2026-09-02T11:31:57+00:00,BLR7,402-5175935-2990725,INR,NEXLEV,1694.06
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T11:26:45+00:00,LKO1,405-5873016-1488337,INR,NEXLEV,2964.41
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-02T11:02:46+00:00,PNQ3,407-5589053-1786729,INR,NEXLEV,1694.06
B0CDPP45BM,FBA78981,1,3388.14,8.06,0.0,2026-09-02T11:01:50+00:00,BLR7,406-7477890-5164321,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T10:55:50+00:00,CJB1,403-9318102-5201948,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-02T10:50:44+00:00,AMD2,404-1939839-2668312,INR,NEXLEV,2964.41
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-09-02T10:47:12+00:00,DEL5,408-5071615-3419566,INR,NEXLEV,951.43
B0GM1CZC7Y,FBA79984,1,4490.68,16.1,0.0,2026-09-02T10:46:51+00:00,BLR7,402-8992733-4175501,INR,NEXLEV,4490.68
B0D9KFP4MG,FBA79405,1,1524.58,33.9,0.0,2026-09-02T10:44:49+00:00,DED4,402-7565372-4053920,INR,NEXLEV,1524.58
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-02T10:16:16+00:00,CJB1,402-3838116-1707561,INR,NEXLEV,1787.28
B0F43P6D23,FBA79652,1,2964.41,33.9,0.0,2026-09-02T10:12:41+00:00,BOM5,407-9568417-4664315,INR,NEXLEV,2964.41
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T10:08:53+00:00,BOM5,402-1244435-5626754,INR,NEXLEV,3388.14
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T10:08:45+00:00,BOM5,402-7734571-3603564,INR,NEXLEV,2964.4
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-09-02T10:01:49+00:00,BOM5,403-2192596-5746720,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T09:57:49+00:00,DED4,402-3031023-9172342,INR,NEXLEV,2964.41
B0CDPMX152,FBA78980,1,1787.29,33.9,0.0,2026-09-02T09:52:46+00:00,LKO1,404-5391891-8424355,INR,NEXLEV,1787.29
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-02T09:40:49+00:00,HYD3,403-6116649-4004330,INR,NEXLEV,2540.68
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-09-02T09:39:49+00:00,LKO1,406-9171839-5175509,INR,NEXLEV,2880.5
B0D67727VG,FBP79350,1,951.43,0.0,0.0,2026-09-02T09:28:48+00:00,MAA4,402-4870148-4977918,INR,NEXLEV,951.43
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T09:21:53+00:00,BLR8,405-5904107-9921900,INR,NEXLEV,1694.07
B0DCK7ZH5P,FBA79439,1,2880.51,0.0,0.0,2026-09-02T09:14:50+00:00,DED4,402-4063810-5793155,INR,NEXLEV,2880.51
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T08:51:25+00:00,LKO1,408-0736816-6357946,INR,NEXLEV,2964.41
B0DQCWRG3H,FBA79493,1,1694.07,66.95,0.0,2026-09-02T08:04:48+00:00,CJB1,406-7132579-8621141,INR,NEXLEV,1694.07
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-09-02T08:00:44+00:00,AMD2,402-4951187-9640320,INR,NEXLEV,2880.5
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T08:00:44+00:00,AMD2,402-4951187-9640320,INR,NEXLEV,3388.14
B0DJFH6RTL,FBA79473,1,1355.08,33.9,0.0,2026-09-02T07:49:49+00:00,CJB1,407-6497227-6685962,INR,NEXLEV,1355.08
B0CDPP45BM,FBA78981,1,3388.14,16.1,0.0,2026-09-02T07:42:51+00:00,BLR7,402-2638693-7742723,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T07:40:51+00:00,BLR7,404-3085207-1511532,INR,NEXLEV,3388.14
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T07:40:49+00:00,BLR7,171-9960660-5819526,INR,NEXLEV,3388.14
B0D2P5TGWK,FBA79373,1,253.39,33.9,0.0,2026-09-02T07:40:49+00:00,DEL4,402-4789561-9241925,INR,NEXLEV,253.39
B0FSF1N457,FBA79811,1,448.31,33.9,0.0,2026-09-02T07:33:48+00:00,DEL5,404-5951284-1375559,INR,NEXLEV,448.31
B0F43P6D23,FBA79652,1,2964.4,0.0,0.0,2026-09-02T07:22:53+00:00,BLR8,408-6727481-9545133,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.28,0.0,0.0,2026-09-02T07:08:51+00:00,HYD8,407-5728555-5652315,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T07:05:46+00:00,MAA4,402-5588973-8523535,INR,NEXLEV,1694.07
B0GM1CZC7Y,FBA79984,1,0.0,0.0,0.0,2026-09-02T07:01:37+00:00,BLR7,NLshop-11588/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1694.06,66.94,0.0,2026-09-02T06:49:50+00:00,BLR8,402-5971806-9403508,INR,NEXLEV,1694.06
B0CDPMX152,FBA78980,1,1787.28,33.9,0.0,2026-09-02T06:22:53+00:00,HYD8,406-3241864-0181148,INR,NEXLEV,1787.28
B0DQCWRG3H,FBA79493,1,1694.07,33.9,0.0,2026-09-02T06:09:50+00:00,CCX1,407-9793939-6322764,INR,NEXLEV,1694.07
B0FSF1N457,FBA79811,1,448.31,0.0,0.0,2026-09-02T06:01:59+00:00,CJB1,402-1037314-2675544,INR,NEXLEV,448.31
B0F43P6D23,FBA79652,1,2964.41,0.0,0.0,2026-09-02T05:32:49+00:00,CJB1,404-1720182-1989117,INR,NEXLEV,2964.41
B0CYSLCRQS,FBA79263,1,2540.68,0.0,0.0,2026-09-02T05:13:47+00:00,AMD2,405-7818526-5756348,INR,NEXLEV,2540.68
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-09-02T04:50:48+00:00,MAA4,407-5993497-1588356,INR,NEXLEV,1778.82
B0FSF1N457,FBA79811,1,448.3,33.9,0.0,2026-09-02T04:48:50+00:00,CCX1,404-7394663-4621124,INR,NEXLEV,448.3
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T04:48:42+00:00,DEL5,406-5932729-7190739,INR,NEXLEV,3388.14
B0FJ1ZB4G9,FBA79707,1,550.0,0.0,0.0,2026-09-02T04:47:49+00:00,BLR8,404-9408910-6267508,INR,NEXLEV,550.0
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-09-02T04:40:35+00:00,BLR8,NLshop-11592/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-09-02T04:35:38+00:00,BLR8,NLshop-11596/26-27,INR,NEXLEV,0.0
B0FS6TB7CP,FBA79812,1,1863.56,0.0,0.0,2026-09-02T04:20:47+00:00,CCX2,406-0142905-5612327,INR,NEXLEV,1863.56
B0D67727VG,FBP79350,1,951.43,38.1,0.0,2026-09-02T04:13:43+00:00,DEL4,406-2961970-5205106,INR,NEXLEV,951.43
B0CDPP45BM,FBA78981,1,3388.14,0.0,0.0,2026-09-02T04:11:52+00:00,CJB1,408-1772592-6741166,INR,NEXLEV,3388.14
B0DNJS23HS,FBA79567,1,5083.9,33.9,0.0,2026-09-02T04:08:44+00:00,BOM5,406-5245901-3425118,INR,NEXLEV,5083.9
B0D2LD6BYJ,FBA79267,1,846.61,0.0,0.0,2026-09-02T04:07:49+00:00,BLR7,405-6943337-6390737,INR,NEXLEV,846.61
B0D25LNDSY,FBA79346,1,550.0,0.0,0.0,2026-09-02T04:01:49+00:00,HYD8,406-8733069-5862704,INR,NEXLEV,550.0
B0GM1CZC7Y,FBA79984,1,4490.68,33.9,0.0,2026-09-02T03:55:46+00:00,DEL4,405-9395784-6066703,INR,NEXLEV,4490.68
B0F43P6D23,FBA79652,1,3143.22,0.0,0.0,2026-09-02T03:48:50+00:00,BOM5,406-8554088-7774722,INR,NEXLEV,3143.22
B0F43P6D23,FBA79652,1,2964.4,33.9,0.0,2026-09-02T03:31:43+00:00,PNQ3,408-0635165-2577924,INR,NEXLEV,2964.4
B0CDPMX152,FBA78980,1,1787.29,33.9,0.0,2026-09-02T03:28:54+00:00,CJB1,403-2387202-7444314,INR,NEXLEV,1787.29
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-09-02T03:13:37+00:00,BLR7,NLshop-11595/26-27,INR,NEXLEV,0.0
B0D9KFP4MG,FBA79405,1,1524.58,33.9,0.0,2026-09-01T23:12:48+00:00,BLR8,402-7753490-1029124,INR,NEXLEV,1524.58
