amazon-order-id,merchant-order-id,purchase-date,last-updated-date,order-status,fulfillment-channel,sales-channel,order-channel,ship-service-level,product-name,sku,asin,item-status,quantity,currency,item-price,item-tax,shipping-price,shipping-tax,gift-wrap-price,gift-wrap-tax,item-promotion-discount,ship-promotion-discount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,is-business-order,purchase-order-number,price-designation,fulfilled-by,is-iba,order-item-id,is-prime
402-8381565-7825961,402-8381565-7825961,2026-08-31T13:43:43+00:00,2026-09-03T09:23:27+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F,FBA79349,B0D9KDQCCM,Shipped,1,INR,999.0,,,,,,,,"Pimpari-Chinchwad,PUNE",MAHARASHTRA,411019,IN,,false,,,,false,67144743740682,false
406-2232673-0205145,406-2232673-0205145,2026-08-31T13:43:35+00:00,2026-08-31T17:45:15+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Cancelled,0,,,,,,,,,,DEHRADUN,UTTARAKHAND,248005,IN,,false,,,,false,67144705454882,false
407-7647941-0526715,407-7647941-0526715,2026-08-31T13:35:03+00:00,2026-08-31T18:27:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,79.0,,,,,79.0,Hyderabad,TELANGANA,500058,IN,,false,,,,false,67145156582082,false
408-2404497-2589969,408-2404497-2589969,2026-08-31T13:26:00+00:00,2026-08-31T22:25:57+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch O,FBA79811,B0FSF1N457,Shipped,2,INR,1196.0,,80.0,,,,11.96,80.0,BALLY,WEST BENGAL,711201,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67144431713002,false
403-1533207-4436336,403-1533207-4436336,2026-08-31T13:12:13+00:00,2026-08-31T17:34:03+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushhea,FBA79346,B0D25LNDSY,Shipped,1,INR,649.0,,,,,,12.98,,Hyderabad,TELANGANA,500090,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67143454799522,false
402-8697680-6801154,402-8697680-6801154,2026-08-31T12:55:56+00:00,2026-09-01T07:46:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,Nagour,RAJASTHAN,341025,IN,,false,,,,false,67143118608082,false
171-2121352-1055514,171-2121352-1055514,2026-08-31T12:48:06+00:00,2026-08-31T16:34:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Skin Lift Device | 7 Color LED | Face & Neck Skin Lifting| 3 Massage Modes| Face Sculpting Tool |Micro-currents to reduce Wrinkles| Hot Compres,FBA79469,B0DCK4DR1B,Shipped,1,INR,999.0,,40.0,,,,,40.0,Nasirabad,RAJASTHAN,305601,IN,,false,,,,false,67143441615602,false
404-7790788-3126735,404-7790788-3126735,2026-08-31T12:45:46+00:00,2026-08-31T14:44:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,79.0,,,,,79.0,BENGALURU,KARNATAKA,560036,IN,,false,,,,false,67142419877242,false
407-0814781-3431509,407-0814781-3431509,2026-08-31T12:43:03+00:00,2026-08-31T17:13:39+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,AURANGABAD,BIHAR,824102,IN,,false,,,,false,67143020453242,false
403-1362241-0933906,403-1362241-0933906,2026-08-31T12:33:26+00:00,2026-08-31T15:34:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,RAJKOT,GUJARAT,360003,IN,,false,,,,false,67142333197762,false
407-6708246-4910709,407-6708246-4910709,2026-08-31T12:30:36+00:00,2026-08-31T17:14:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Rechargeable Electric Toothbrush| 120 Days Life | 35K strokes/min| Type C| 5 Modes for Daily Use| 2 Min timer with 30sec Quadpacer | 4 Brushhea,FBA79346,B0D25LNDSY,Shipped,1,INR,649.0,,,,,,,,ERODE,TAMIL NADU,638001,IN,,false,,,,false,67140563176722,false
405-0512645-8818717,405-0512645-8818717,2026-08-31T12:24:28+00:00,2026-08-31T19:15:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Br",FBA79271,B0D83Q7L8W,Shipped,1,INR,1399.0,,40.0,,,,,40.0,GHAZIABAD,UTTAR PRADESH,201009,IN,,false,,,,false,67143091549322,false
171-5846912-3336343,171-5846912-3336343,2026-08-31T12:14:57+00:00,2026-08-31T15:16:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,KARIMNAGAR,TELANGANA,505001,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67140484193642,false
171-0181814-0753154,171-0181814-0753154,2026-08-31T11:54:33+00:00,2026-08-31T15:05:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime,FBA79652,B0F43P6D23,Shipped,1,INR,3498.0,,,,,,,,BENGALURU,KARNATAKA,560055,IN,,false,,,,false,67141924976522,false
404-6861669-3541918,404-6861669-3541918,2026-08-31T11:47:56+00:00,2026-08-31T19:26:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 6",FBA79374,B0D2P7WLJB,Shipped,1,INR,299.0,,,,,,5.98,,Bhai Rupa,PUNJAB,151106,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67140370220202,false
171-7871221-3774759,171-7871221-3774759,2026-08-31T11:47:19+00:00,2026-09-01T04:24:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,nexlev Stick Vacuum Cleaner For House | Vacuum Cleaners 17500PA Suction | 2 in 1 Handheld & Stick Design | Washable HEPA Filter | Bagless Dry Vacuum C,FBA79452,B0DCGHVN81,Shipped,1,INR,2099.0,,40.0,,,,,40.0,SRINAGAR,JAMMU & KASHMIR,190015,IN,,false,,,,false,67141818888082,false
171-8153402-2127509,171-8153402-2127509,2026-08-31T11:46:17+00:00,2026-08-31T13:39:57+00:00,Shipped,Amazon,Amazon.in,,Expedited,"Nexlev SWIPE Steam Cleaner | 3.5 Bar Strong Steam|Multipurpose Steam Cleaner for Car, Kitchen, Bathroom, Floor, Window,Glass,Upholstery| 18 Accessorie",FBA79277,B0D672NXC8,Shipped,1,INR,7398.0,,,,,,147.96,,PUNEPune,MAHARASHTRA,411043,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67141553446042,false
404-0550878-0901127,404-0550878-0901127,2026-08-31T11:45:23+00:00,2026-08-31T11:46:37+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Smart Electric Toothbrush for Adults |2-Min Timer with Quadpacer |2 Replaceable Heads | AAA Battery |3 Modes (Daily, Normal & Sesitive) |Upto 6",FBA79374,B0D2P7WLJB,Cancelled,0,,,,,,,,,,Bhai Rupa,PUNJAB,151106,IN,,false,,,,false,67141110460522,false
403-7551503-8815544,403-7551503-8815544,2026-08-31T11:44:41+00:00,2026-08-31T17:13:29+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch O,FBA79811,B0FSF1N457,Shipped,1,INR,598.0,,1.27,,,,11.96,1.27,KOLKATA,WEST BENGAL,700010,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67141590570162,false
405-4240354-2665965,405-4240354-2665965,2026-08-31T11:37:22+00:00,2026-08-31T15:24:23+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,40.0,,,,59.96,40.0,NARASARAOPET,ANDHRA PRADESH,522601,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67140697153242,false
402-6576411-4724358,402-6576411-4724358,2026-08-31T11:23:46+00:00,2026-09-01T03:14:59+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Smart Air Purifier HEPA Filter for Model AP220,FBA79778,B0F67BW7SF,Shipped,1,INR,1099.0,,,,,,,,BENGALURU,KARNATAKA,562125,IN,,false,,,,false,67140252814602,false
402-0030805-1213101,402-0030805-1213101,2026-08-31T11:19:43+00:00,2026-08-31T19:11:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2199.0,,40.0,,,,,40.0,KANNIYAKUMARI,TAMIL NADU,629851,IN,,false,,,,false,67139200289882,false
403-4689493-9559530,403-4689493-9559530,2026-08-31T11:12:03+00:00,2026-09-05T03:28:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime,FBA79652,B0F43P6D23,Shipped,1,INR,3498.0,,,,,,69.96,,THIRUVANANTHAPURAM,KERALA,695043,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67140189575482,false
402-2917039-3137946,402-2917039-3137946,2026-08-31T11:11:56+00:00,2026-09-08T08:05:41+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,PUNE,MAHARASHTRA,411028,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67140165325202,false
406-6473697-5909949,406-6473697-5909949,2026-08-31T11:01:14+00:00,2026-08-31T15:01:50+00:00,Cancelled,Amazon,Amazon.in,,Expedited,NexLev Portable Blender | 6 Leaf Stainless Steel Blade Portable Blender for Smoothie and Juices Milkshakes & Ice Crushing | 3000 mAh Type C Rechargeab,FBA79812,B0FS6TB7CP,Cancelled,0,,,,,,,,,,THULLUR,ANDHRA PRADESH,522237,IN,,false,,,,false,67139129676602,false
403-6391483-0269151,403-6391483-0269151,2026-08-31T10:51:51+00:00,2026-08-31T12:32:01+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,39.98,40.0,BILASPUR,HIMACHAL PRADESH,174028,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67137797594722,false
403-8604891-0757907,403-8604891-0757907,2026-08-31T10:43:34+00:00,2026-08-31T15:49:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,,,,,,,PUNE,MAHARASHTRA,411047,IN,,false,,,,false,67139532029682,false
404-5202591-0225101,404-5202591-0225101,2026-08-31T10:39:47+00:00,2026-09-01T05:02:50+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,0.0,,,,,,,,Indore,MADHYA PRADESH,452013,IN,,false,,,,false,67137785354242,false
171-8326337-5179548,171-8326337-5179548,2026-08-31T10:34:28+00:00,2026-08-31T14:39:43+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,AMRITSAR,PUNJAB,143001,IN,,false,,,,false,67139349560762,false
408-4514734-0071543,408-4514734-0071543,2026-08-31T10:14:51+00:00,2026-08-31T17:24:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,,40.0,BENGALURU,KARNATAKA,560002,IN,,false,,,,false,67138895928362,false
407-4401990-4437153,407-4401990-4437153,2026-08-31T10:08:31+00:00,2026-08-31T16:11:57+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Dust Mite Vacuum Cleaner MR-03 | 14KPa Sofa Cleaning Machine for Mattress, Sofa & Carpet, UV-C Light, Double beat Vibration & 60º hot air, HEP",FBA79984,B0GM1CZC7Y,Shipped,1,INR,5299.0,,,,,,,,CHENNAI,TAMIL NADU,600117,IN,,false,,,,false,67138380770642,false
403-0101556-3371574,403-0101556-3371574,2026-08-31T09:30:31+00:00,2026-08-31T10:42:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime,FBA79652,B0F43P6D23,Shipped,1,INR,3498.0,,,,,,,,Bengaluru,KARNATAKA,560064,IN,,false,,,,false,67137097906402,false
407-4949503-6585141,407-4949503-6585141,2026-08-31T09:20:54+00:00,2026-09-01T06:18:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2199.0,,40.0,,,,43.98,40.0,ALIGARH,UTTAR PRADESH,202001,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67137220781322,false
406-8768374-7738724,406-8768374-7738724,2026-08-31T08:54:05+00:00,2026-08-31T10:34:08+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime,FBA79652,B0F43P6D23,Shipped,1,INR,3498.0,,,,,,,,Bengaluru,KARNATAKA,560097,IN,,true,,,,false,67137036985082,false
407-8254796-6613912,407-8254796-6613912,2026-08-31T08:52:52+00:00,2026-09-02T10:52:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | Cordless UV Mattress Vacuum Cleaner for Sofa, Carpet & Car Seat, HEPA Filter, Double Beat Technology, Type-C Charging,",FBA79439,B0DCK7ZH5P,Shipped,1,INR,3399.0,,,,,,67.98,,IBRAHIMPATNAM,ANDHRA PRADESH,521456,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67136524617042,false
403-9439086-2839569,403-9439086-2839569,2026-08-31T08:51:04+00:00,2026-09-01T04:43:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,40.0,,,,79.96,40.0,NEW DELHI,DELHI,110027,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67136371603202,false
408-2588189-5652360,408-2588189-5652360,2026-08-31T08:45:36+00:00,2026-08-31T17:31:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Hair Straightener Brush For Woman | Ionic Hair Straightener For Woman Brush | Ceramic Plates | 60mm Wide | Thermo Protect | 130-210°C Adjustab,FBA79405,B0D9KFP4MG,Shipped,1,INR,1799.0,,40.0,,,,,40.0,GURUGRAM,HARYANA,122001,IN,,false,,,,false,67138021964282,false
402-1508342-6137932,402-1508342-6137932,2026-08-31T08:43:13+00:00,2026-08-31T12:10:59+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Dust Mite Vacuum Cleaner MR-03 | 14KPa Sofa Cleaning Machine for Mattress, Sofa & Carpet, UV-C Light, Double beat Vibration & 60º hot air, HEP",FBA79984,B0GM1CZC7Y,Shipped,1,INR,5299.0,,,,,,,,NIZAMABAD,TELANGANA,503001,IN,,false,,,,false,67136613179522,false
406-2436880-7138711,406-2436880-7138711,2026-08-31T08:41:34+00:00,2026-08-31T17:30:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Rechargeable Lint Remover | for Woollen Sweaters Shirts Coat Curtains & Carpets | Rue & Burr Remover | 180 Min Use | TypeC | SS Blade | 2000mAh,FBA79280,B0D845B2DG,Shipped,1,INR,1499.0,,40.0,,,,,40.0,PANIPAT,HARYANA,132103,IN,,false,,,,false,67136990750002,false
171-3548540-3661107,171-3548540-3661107,2026-08-31T08:39:07+00:00,2026-08-31T19:26:13+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,KURNOOL,ANDHRA PRADESH,518553,IN,,false,,,,false,67137935971322,false
171-8390077-9481159,171-8390077-9481159,2026-08-31T08:38:22+00:00,2026-08-31T14:14:15+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,,,BHIWANDI,MAHARASHTRA,421302,IN,,false,,,,false,67136531773762,false
406-1611012-8584340,406-1611012-8584340,2026-08-31T08:25:32+00:00,2026-09-01T18:15:02+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Stand Mixer | 2000W Copper Motor Dough Maker Machine with Digital Timer, 6L Stainless Steel Bowl, 6 Speed + Pulse Control, Metal Gears, Planeta",FBA79992,B0GN94YDY2,Shipped,1,INR,10999.0,,40.0,,,,,40.0,MUMBAI,MAHARASHTRA,400004,IN,,false,,,,false,67136163400682,false
171-7595920-4929962,171-7595920-4929962,2026-08-31T08:24:22+00:00,2026-08-31T14:06:03+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Steam Cleaner For Home | For Complete Home Kitchen Bathroom Car Sofa & Office | Steam Cleaner With 9 Accessories | 300 ML | Window Pane, Sink,",FBA78981,B0CDPP45BM,Shipped,1,INR,3998.0,,,,,,79.96,,Pune,MAHARASHTRA,411057,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67136335675442,false
407-4386846-0722748,407-4386846-0722748,2026-08-31T08:20:54+00:00,2026-08-31T14:05:06+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2199.0,,19.0,,,,,19.0,BENGALURU,KARNATAKA,560045,IN,,false,,,,false,67136982482202,false
405-5990865-5861950,405-5990865-5861950,2026-08-31T08:15:17+00:00,2026-08-31T19:16:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev Steam Iron Handheld For Clothes | Hand Iron Steamer For Clothes 1500W Garment Steamer | 300ML Tank | Vertical & Horizontal Steam Press for Clot,FBA78980,B0CDPMX152,Shipped,1,INR,2199.0,,,,,,,,CHENNAI,TAMIL NADU,602024,IN,,false,,,,false,67136333939042,false
406-3315210-9338751,406-3315210-9338751,2026-08-31T08:06:02+00:00,2026-08-31T08:21:36+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Stand Mixer | 2000W Copper Motor Dough Maker Machine with Digital Timer, 6L Stainless Steel Bowl, 6 Speed + Pulse Control, Metal Gears, Planeta",FBA79992,B0GN94YDY2,Cancelled,0,,,,,,,,,,MUMBAI,MAHARASHTRA,400004,IN,,false,,,,false,67135324440762,false
405-9585094-0945943,405-9585094-0945943,2026-08-31T07:58:01+00:00,2026-08-31T17:41:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Br",FBA79271,B0D83Q7L8W,Shipped,1,INR,1399.0,,40.0,,,,,40.0,BAHADURGARH,HARYANA,124507,IN,,false,,,,false,67135164751922,false
404-0934781-9126713,404-0934781-9126713,2026-08-31T07:54:14+00:00,2026-08-31T09:02:07+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office | Steam Cleaner for Home With 9 Accessories | 450 ML | Window Pane Sink Grime,FBA79652,B0F43P6D23,Shipped,1,INR,3498.0,,,,,,69.96,,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201318,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67135903623522,false
403-5495400-4157932,403-5495400-4157932,2026-08-31T07:52:57+00:00,2026-08-31T08:51:00+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,,,,,,,Hyderabad,TELANGANA,500110,IN,,false,,,,false,67134325381122,false
406-5979846-2614701,406-5979846-2614701,2026-08-31T07:49:12+00:00,2026-09-03T07:14:44+00:00,Shipped,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Shipped,1,INR,1999.0,,40.0,,,,,40.0,Gurugram,HARYANA,122001,IN,,false,,,,false,67135791342122,false
402-3572401-9334707,402-3572401-9334707,2026-08-31T07:29:02+00:00,2026-08-31T07:38:20+00:00,Cancelled,Amazon,Amazon.in,,Expedited,"NexLev Hot Air Brush For Hair | V-03 3 in 1 Volumizer Hair Blow Dry Brush with 1.5 Inch Barrel, Ceramic Tourmaline Coating, 1200W, Dual Bristle for Ta",FBA79493,B0DQCWRG3H,Cancelled,0,,,,,,,,,,ALAPPUZHA,KERALA,688006,IN,,false,,,,false,67135770107722,false
171-2150139-4578754,171-2150139-4578754,2026-08-31T07:26:47+00:00,2026-08-31T19:00:04+00:00,Shipped,Amazon,Amazon.in,,Expedited,Nexlev 10-in-1 Foldable Steam Cleaner & Mop| 2 Steam Modes| All Surfaces & Upholstery| 12 Accessories| 350ml Tank| 5M Cord|Swivel Design|Powerful Chem,FBA79567,B0DNJS23HS,Shipped,1,INR,5999.0,,40.0,,,,119.98,40.0,JAIPUR,RAJASTHAN,302017,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67133207252602,false
402-3669354-4236304,402-3669354-4236304,2026-08-31T07:24:28+00:00,2026-08-31T15:31:05+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Vacuum Cleaner for Home Use Wet and Dry | VC-05 Cordless Vacuum Cleaner for Car Use with 4000mAh Battery, 3 Attachments, Portable Compact Desig",FBA79566,B0DKJSCLBD,Shipped,1,INR,2299.0,,,,,,,,SIDCUL HARIDWAR,UTTARAKHAND,249403,IN,,false,,,,false,67135678949842,false
406-9894389-2996327,406-9894389-2996327,2026-08-31T07:11:35+00:00,2026-08-31T14:31:58+00:00,Shipped,Amazon,Amazon.in,,Expedited,"nexlev Sofa Cleaning Machine | 4-Step Vacuum Cleaner for Sofa and Bed, Allergens & Pet Hair with Double Beat, UV Light, Dehumidification & HEPA Filtra",FBA79263,B0CYSLCRQS,Shipped,1,INR,2998.0,,40.0,,,,59.96,40.0,INDORE,MADHYA PRADESH,452006,IN,PLM-c3d47d60-a6d1-49b0-b32c-8e43d215fc3e,false,,,,false,67134174496922,false
404-9412454-2301167,404-9412454-2301167,2026-08-31T06:55:36+00:00,2026-08-31T13:47:09+00:00,Shipped,Amazon,Amazon.in,,Expedited,NexLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | For Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch O,FBA79811,B0FSF1N457,Shipped,1,INR,598.0,,19.0,,,,,19.0,BENGALURU,KARNATAKA,560067,IN,,false,,,,false,67135603454922,false
