week,brand,model,channel,asin,units_sold,gross_sales,gmv,nlc,sales_nlc,sku,sku_status,category_l0,category_l1,category_l2,asin_type
Week 17,Audio Array,AI-04 Red,B2B,B0BPLZ5CGV,1.0,3114.41,3114.41,2165.5744819986176,2165.5744819986176,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-04 Red,Blinkit Sales,B0BPLZ5CGV,0.0,0.0,0.0,2165.5744819986176,0.0,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-04 Red,D2C - Audio Array,B0BPLZ5CGV,2.0,8532.203,8532.203,2165.5744819986176,4331.148963997235,FBA76864,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-06,Amazon,B0CH4RT4P8,0.0,0.0,0.0,2934.090945,0.0,FBA79008,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-10,1p Sales,B0CM6NTWBP,8.0,21010.17,21010.17,1499.646483,11997.171864,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-10,Amazon,B0CM6NTWBP,2.0,5357.627118644068,5357.627118644068,1499.646483,2999.292966,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-10,D2C - Audio Array,B0CM6NTWBP,1.0,2881.356,2881.356,1499.646483,1499.646483,FBA79103,MAPPED,Audio Interface,Audio Interface,,Core
Week 17,Audio Array,AI-11,1p Sales,B0CM6NVLT9,12.0,16260.96,16260.96,847.6262729999999,10171.515275999998,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-11,Amazon,B0CM6NVLT9,0.0,0.0,0.0,847.6262729999999,0.0,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-11,D2C - Audio Array,B0CM6NVLT9,2.0,2783.051,2783.051,847.6262729999999,1695.2525459999997,FBA79104,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-12,1p Sales,B0CM6WH4ZT,6.0,7113.57,7113.57,678.1010183999999,4068.6061103999996,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-12,Amazon,B0CM6WH4ZT,0.0,0.0,0.0,678.1010183999999,0.0,FBA79105,MAPPED,Audio Interface,Audio Interface,,Medium
Week 17,Audio Array,AI-13,1p Sales,B0G53H49BS,21.0,50702.6,50702.6,1544.91011775,32443.11247275,FBA79961,MAPPED,Audio Mixer,4 channels Mixer,,Core
Week 17,Audio Array,AK-37-B,Amazon,B0GN8RQJRG,1.0,3388.983050847458,3388.983050847458,2261.3068296,2261.3068296,FBA79979,MAPPED,Electric Keyboard,37 Key Electronic Keyboard Black,,New
Week 17,Audio Array,AK-37-W,Amazon,B0GN8MMKY1,0.0,0.0,0.0,2335.8554064000004,0.0,FBA79980,MAPPED,Electric Keyboard,37 Key Electronic Keyboard White,,New
Week 17,Audio Array,AK-61 Neo,1p Sales,B0GN8MFDGZ,4.0,16945.76,16945.76,2870.1202068,11480.4808272,FBA79981,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LED DIsplay,,New
Week 17,Audio Array,AK-61 Neo,Amazon,B0GN8MFDGZ,2.0,8472.881355932204,8472.881355932204,2870.1202068,5740.2404136,FBA79981,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LED DIsplay,,New
Week 17,Audio Array,AK-61 Pro,1p Sales,B0GN8MPYPG,6.0,27961.0,27961.0,3317.4116676,19904.4700056,FBA79982,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LCD DIsplay,,New
Week 17,Audio Array,AK-61 Pro,Amazon,B0GN8MPYPG,5.0,23300.84745762712,23300.84745762712,3317.4116676,16587.058338,FBA79982,MAPPED,Electric Keyboard,61 Key Electronic Keyboard With LCD DIsplay,,New
Week 17,Audio Array,AM-C1,1p Sales,B0B4DPX2J2,164.0,375554.76,375554.76,1475.9646878294116,242058.2088040235,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C1,Amazon,B0B4DPX2J2,3.0,6912.71186440678,6912.71186440678,1475.9646878294116,4427.894063488235,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C1,Blinkit Sales,B0B4DPX2J2,7.0,16011.0,16011.0,1475.9646878294116,10331.752814805881,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C1,D2C - Audio Array,B0B4DPX2J2,3.0,7273.729,7273.729,1475.9646878294116,4427.894063488235,FBA75673,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C10,1p Sales,B0B4K87PR4,5.0,16944.9,16944.9,2311.5221945894114,11557.610972947057,FBA75690,MAPPED,Microphone Conference,Conference Microphone,,Tail
Week 17,Audio Array,AM-C10,Amazon,B0B4K87PR4,1.0,3456.779661016949,3456.779661016949,2311.5221945894114,2311.5221945894114,FBA75690,MAPPED,Microphone Conference,Conference Microphone,,Tail
Week 17,Audio Array,AM-C11,1p Sales,B0B4G1HPL5,1.0,3982.2,3982.2,2975.579697881559,2975.579697881559,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 17,Audio Array,AM-C11,D2C - Audio Array,B0B4G1HPL5,2.0,8622.034,8622.034,2975.579697881559,5951.159395763118,FBA75692,MAPPED,Microphone Dynamic,USB/XLR Dynamic Mic,,Medium
Week 17,Audio Array,AM-C11 Pro,1p Sales,B0DN6MNS1X,7.0,28868.9,28868.9,3140.890488,21986.233416,FBA79654,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 17,Audio Array,AM-C11 Pro,Amazon,B0DN6MNS1X,0.0,0.0,0.0,3140.890488,0.0,FBA79654,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 17,Audio Array,AM-C11X,Amazon,B0CBC7QMNV,3.0,6308.474576271186,6308.474576271186,2173.4006999999997,6520.202099999999,FBA78925,MAPPED,Microphone Dynamic,XLR Dynamic Mic,,Medium
Week 17,Audio Array,AM-C11X Pro,1p Sales,B0FN7C25VS,0.0,0.0,0.0,2263.0393999999997,0.0,FBA79846,MAPPED,Microphone Dynamic,Microphone Dynamic,,Tail
Week 17,Audio Array,AM-C11X Pro,Amazon,B0FN7C25VS,0.0,0.0,0.0,2263.0393999999997,0.0,FBA79846,MAPPED,Microphone Dynamic,Microphone Dynamic,,Tail
Week 17,Audio Array,AM-C13,Amazon,B0BLK8DNPD,0.0,0.0,0.0,0.0,0.0,FBA76716,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 17,Audio Array,AM-C2,1p Sales,B0B4G19R58,16.0,51473.72,51473.72,2119.8741273970586,33917.98603835294,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C2,Amazon,B0B4G19R58,0.0,0.0,0.0,2119.8741273970586,0.0,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C2,B2B,B0B4G19R58,1.0,2415.25,2415.25,2119.8741273970586,2119.8741273970586,FBA75674,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C28,1p Sales,B0BPLWW72Y,19.0,25757.57,25757.57,874.2436631991176,16610.629600783235,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 17,Audio Array,AM-C28,Amazon,B0BPLWW72Y,19.0,26261.86440677966,26261.86440677966,874.2436631991176,16610.629600783235,FBA76862,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 17,Audio Array,AM-C29,Amazon,B0BPMN89NG,0.0,0.0,0.0,3520.678633199117,0.0,FBA77011,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C3,1p Sales,B0B4G8ZB64,5.0,4021.2,4021.2,659.7098370441175,3298.549185220588,FBA75675,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 17,Audio Array,AM-C3,Amazon,B0B4G8ZB64,1.0,820.3389830508474,820.3389830508474,659.7098370441175,659.7098370441175,FBA75675,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 17,Audio Array,AM-C30,Amazon,B0C4YTNJG7,0.0,0.0,0.0,3196.1775,0.0,FBA78203,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C32,Amazon,B0C539RBGL,0.0,0.0,0.0,2620.86555,0.0,FBA78205,MAPPED,Microphone Condenser,RGB USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C33,Amazon,B0C5957W3P,0.0,0.0,0.0,461.31728178529414,0.0,FBA78420,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 17,Audio Array,AM-C36,Amazon,B0C598Q6PT,0.0,0.0,0.0,454.2858688058824,0.0,FBA78423,MAPPED,Microphone Lapel,Lavalier Microphone,,EOL
Week 17,Audio Array,AM-C39,1p Sales,B0CBCB82MT,6.0,8639.0,8639.0,734.122339149,4404.734034894,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 17,Audio Array,AM-C39,Amazon,B0CBCB82MT,0.0,0.0,0.0,734.122339149,0.0,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 17,Audio Array,AM-C39,D2C - Audio Array,B0CBCB82MT,2.0,3052.542,3052.542,734.122339149,1468.244678298,FBA78960,MAPPED,Microphone Condenser,XLR Microphone Kit - Tripod,,Medium
Week 17,Audio Array,AM-C3a,1p Sales,B0CH4R1V6S,1.0,677.12,677.12,521.6161679999999,521.6161679999999,FBA79016,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 17,Audio Array,AM-C3a,Amazon,B0CH4R1V6S,0.0,0.0,0.0,521.6161679999999,0.0,FBA79016,MAPPED,Microphone Dynamic,Vocal Microphone,,Medium
Week 17,Audio Array,AM-C4,1p Sales,B0B4DS678Q,0.0,0.0,0.0,1700.7349906280472,0.0,FBA75676,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C4,Amazon,B0B4DS678Q,2.0,1609.322033898305,1609.322033898305,1700.7349906280472,3401.4699812560943,FBA75676,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C40,1p Sales,B0CBCB9S14,4.0,8471.2,8471.2,0.0,0.0,FBA78961,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,EOL
Week 17,Audio Array,AM-C40,Amazon,B0CBCB9S14,0.0,0.0,0.0,0.0,0.0,FBA78961,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,EOL
Week 17,Audio Array,AM-C41,1p Sales,B0CH4PMR8K,5.0,6775.4,6775.4,1043.2323359999998,5216.161679999999,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C41,1p Sales,B0FLYHJ6DK,1.0,1380.51,1380.51,1043.2323359999998,1043.2323359999998,FBK79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C41,Amazon,B0CH4PMR8K,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C41,Amazon,B0FLYHJ6DK,0.0,0.0,0.0,1043.2323359999998,0.0,FBK79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C41,D2C - Audio Array,B0CH4PMR8K,1.0,1481.356,1481.356,1043.2323359999998,1043.2323359999998,FBA79009,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C42,1p Sales,B0CH4T2BJD,2.0,3981.36,3981.36,1499.646483,2999.292966,FBA79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C42,1p Sales,B0FLYJFC22,1.0,1990.68,1990.68,1499.646483,1499.646483,FBK79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C42,Amazon,B0CH4T2BJD,0.0,0.0,0.0,1499.646483,0.0,FBA79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C42,Amazon,B0FLYJFC22,2.0,1990.677966101695,1990.677966101695,1499.646483,2999.292966,FBK79010,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C43,1p Sales,B0CH4RNWJX,11.0,23295.8,23295.8,1304.0404199999998,14344.444619999998,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C43,Amazon,B0CH4RNWJX,0.0,0.0,0.0,1304.0404199999998,0.0,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C43,D2C - Audio Array,B0CH4RNWJX,1.0,2244.915,2244.915,1304.0404199999998,1304.0404199999998,FBA79011,MAPPED,Microphone Condenser,XLR Microphone Kit - Boomarm,,Core
Week 17,Audio Array,AM-C44,1p Sales,B0CM9KJZWQ,3.0,11946.6,11946.6,2738.484882,8215.454646,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 17,Audio Array,AM-C44,Amazon,B0CM9KJZWQ,0.0,0.0,0.0,2738.484882,0.0,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 17,Audio Array,AM-C44,B2B,B0CM9KJZWQ,1.0,2987.29,2987.29,2738.484882,2738.484882,FBA79106,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 17,Audio Array,AM-C44 Pro,1p Sales,B0DN6PFWNK,3.0,13217.79,13217.79,3277.450944,9832.352832,FBA79655,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 17,Audio Array,AM-C44 Pro,Amazon,B0DN6PFWNK,0.0,0.0,0.0,3277.450944,0.0,FBA79655,MAPPED,Microphone Dynamic,Microphone Dynamic,,Core
Week 17,Audio Array,AM-C45,1p Sales,B0D3LZWTHV,5.0,14614.4,14614.4,2021.2626509999998,10106.313255,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 17,Audio Array,AM-C45,Amazon,B0D3LZWTHV,0.0,0.0,0.0,2021.2626509999998,0.0,FBA79379,MAPPED,Microphone Dynamic,Dynamic Microphone,,Medium
Week 17,Audio Array,AM-C45 Pro,Amazon,B0DN6LJZBR,0.0,0.0,0.0,2458.0882079999997,0.0,FBA79653,MAPPED,Microphone Dynamic,Microphone Dynamic,,Medium
Week 17,Audio Array,AM-C46,1p Sales,B0D3M1B4Z8,18.0,53679.6,53679.6,2021.2626509999998,36382.727717999995,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 17,Audio Array,AM-C46,Amazon,B0D3M1B4Z8,0.0,0.0,0.0,2021.2626509999998,0.0,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 17,Audio Array,AM-C46,BI Worldwide,B0D3M1B4Z8,2.0,2592.373,2592.373,2021.2626509999998,4042.5253019999996,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 17,Audio Array,AM-C46,Blinkit Sales,B0D3M1B4Z8,8.0,23851.0,23851.0,2021.2626509999998,16170.101207999998,FBA79380,MAPPED,Microphone Condenser,Condenser Mic with Boom Arm,,Core
Week 17,Audio Array,AM-C47,1p Sales,B0FF9R3GKK,5.0,12099.99,12099.99,1693.3496543999997,8466.748271999999,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C47,Amazon,B0FF9R3GKK,0.0,0.0,0.0,1693.3496543999997,0.0,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C47,BI Worldwide,B0FF9R3GKK,2.0,4608.475,4608.475,1693.3496543999997,3386.6993087999995,FBA79783,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-C48,1p Sales,B0G4DNF8RZ,1.0,2795.76,2795.76,1956.06063,1956.06063,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 17,Audio Array,AM-C48,Amazon,B0G4DNF8RZ,0.0,0.0,0.0,1956.06063,0.0,FBA79842,MAPPED,Microphone Dynamic,Microphone Dynamic,,New
Week 17,Audio Array,AM-C5,1p Sales,B0B4KC7VBM,30.0,58127.05,58127.05,1291.959696295941,38758.79088887823,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 17,Audio Array,AM-C5,Amazon,B0B4KC7VBM,0.0,0.0,0.0,1291.959696295941,0.0,FBA75677,MAPPED,Microphone Conference,Conference Microphone,,Medium
Week 17,Audio Array,AM-C6,1p Sales,B0B4G1PXWV,7.0,11265.24,11265.24,1815.5950212299997,12709.165148609998,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C6,Amazon,B0B4G1PXWV,1.0,1609.322033898305,1609.322033898305,1815.5950212299997,1815.5950212299997,FBA75680,MAPPED,Microphone Condenser,USB Microphone Kit - Tripod,,EOL
Week 17,Audio Array,AM-C7,Amazon,B0B4FZS38V,2.0,3727.118644067797,3727.118644067797,2051.2766378294114,4102.553275658823,FBA75681,MAPPED,Microphone Condenser,USB Microphone Kit - Boomarm,,EOL
Week 17,Audio Array,AM-K1,Amazon,B0BLKBJ5HN,0.0,0.0,0.0,7173.500781,0.0,FBA76742,MAPPED,Instrument Microphone Kit,Instrument Microphone - Drum Kit,,Tail
Week 17,Audio Array,AM-Mix10,1p Sales,B0G53KWRVW,0.0,0.0,0.0,5808.86204274,0.0,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 17,Audio Array,AM-Mix10,Amazon,B0G53KWRVW,0.0,0.0,0.0,5808.86204274,0.0,FBA79966,MAPPED,Audio Mixer,10 channels mixer,,Medium
Week 17,Audio Array,AM-Mix6,Amazon,B0G53PRM34,0.0,0.0,0.0,4696.5267579599995,0.0,FBA79965,MAPPED,Audio Mixer,6 channels mixer,,Medium
Week 17,Audio Array,AM-Pro12,1p Sales,B0G53KWRWH,0.0,0.0,0.0,13162.63420323,0.0,FBA79964,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 17,Audio Array,AM-Pro12,Amazon,B0G53KWRWH,0.0,0.0,0.0,13162.63420323,0.0,FBA79964,MAPPED,Audio Mixer,12 channels Mixer,,New
Week 17,Audio Array,AM-Pro8,Amazon,B0G53CB72D,0.0,0.0,0.0,12112.09532316,0.0,FBA79963,MAPPED,Audio Mixer,8 channels Mixer,,New
Week 17,Audio Array,AM-S1,1p Sales,B0DXFPM4N2,21.0,160151.77,160151.77,4486.010979600001,94206.23057160001,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 17,Audio Array,AM-S1,Amazon,B0DXFPM4N2,3.0,22878.81355932204,22878.81355932204,4486.010979600001,13458.032938800003,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 17,Audio Array,AM-S1,Amazon,B0GD8JSPB1,0.0,0.0,0.0,4486.010979600001,0.0,FBA79974,MAPPED,Monitor Speakers,Studio Monitor Speaker,,New
Week 17,Audio Array,AM-S1,B2B,B0DXFPM4N2,1.0,14935.0,14935.0,4486.010979600001,4486.010979600001,FBA79482,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 17,Audio Array,AM-S2,1p Sales,B0GN97RFPR,11.0,65244.96,65244.96,3748.5845172,41234.4296892,FBA79848,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 17,Audio Array,AM-S2,Amazon,B0GN97RFPR,2.0,11354.23728813559,11354.23728813559,3748.5845172,7497.1690344,FBA79848,MAPPED,Monitor Speakers,Studio Monitor Speaker,,Core
Week 17,Audio Array,AM-W12,1p Sales,B0B4G763WS,4.0,12774.73,12774.73,1956.963080117647,7827.852320470588,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W12,Amazon,B0B4G763WS,0.0,0.0,0.0,1956.963080117647,0.0,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W12,B2B,B0B4G763WS,1.0,2542.37,2542.37,1956.963080117647,1956.963080117647,FBA75688,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W13,1p Sales,B0B4G59Y8W,0.0,0.0,0.0,1305.4598988308821,0.0,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W13,Amazon,B0B4G59Y8W,1.0,1863.559322033898,1863.559322033898,1305.4598988308821,1305.4598988308821,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W13,B2B,B0B4G59Y8W,1.0,1398.31,1398.31,1305.4598988308821,1305.4598988308821,FBA75689,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Core
Week 17,Audio Array,AM-W14,1p Sales,B0B4G5JG4P,1.0,5083.9,5083.9,3221.7469199999996,3221.7469199999996,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 17,Audio Array,AM-W14,Amazon,B0B4G5JG4P,2.0,10167.79661016949,10167.79661016949,3221.7469199999996,6443.493839999999,FBA75691,MAPPED,Microphone Wireless Handheld,Wireless Microphone,,Medium
Week 17,Audio Array,AM-W16,1p Sales,B0CM9L1QZG,1.0,1143.22,1143.22,756.3434436,756.3434436,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W16,Amazon,B0CM9L1QZG,1.0,1166.101694915254,1166.101694915254,756.3434436,756.3434436,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W16,Blinkit Sales,B0CM9L1QZG,5.0,8047.0,8047.0,756.3434436,3781.717218,FBA79108,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W17,1p Sales,B0CM9P5CCK,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W17,Amazon,B0CM9P5CCK,0.0,0.0,0.0,1043.2323359999998,0.0,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W17,Blinkit Sales,B0CM9P5CCK,17.0,32401.0,32401.0,1043.2323359999998,17734.949711999998,FBA79107,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W18,1p Sales,B0CM9HYVDM,18.0,18137.28,18137.28,612.8989974,11032.181953199999,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 17,Audio Array,AM-W18,Amazon,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 17,Audio Array,AM-W18,Blinkit Sales,B0CM9HYVDM,0.0,0.0,0.0,612.8989974,0.0,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 17,Audio Array,AM-W18,D2C - Audio Array,B0CM9HYVDM,1.0,1077.119,1077.119,612.8989974,612.8989974,FBA79109,MAPPED,Speaker Karaoke,Microphone with Speaker,,Core
Week 17,Audio Array,AM-W19,1p Sales,B0FPR7VFCH,1.0,1694.07,1694.07,1159.29193338,1159.29193338,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W19,Amazon,B0FPR7VFCH,0.0,0.0,0.0,1159.29193338,0.0,FBA79815,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W19,Amazon,B0G2C2RCXN,5.0,8470.338983050848,8470.338983050848,1159.29193338,5796.4596669,FBA79967,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 17,Audio Array,AM-W20,Amazon,B0DFMLQBMC,0.0,0.0,0.0,2164.7070972,0.0,FBA79444,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W20,Amazon,B0FVM17Q4W,4.0,6776.271186440678,6776.271186440678,2164.7070972,8658.8283888,FBA79909,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 17,Audio Array,AM-W21,Amazon,B0DFMQCGT1,0.0,0.0,0.0,2803.686903,0.0,FBA79465,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W21,Amazon,B0F2HYY7JF,3.0,5083.050847457627,5083.050847457627,2803.686903,8411.060709,FBA79722,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W21,D2C - Audio Array,B0DFMQCGT1,1.0,2738.983,2738.983,2803.686903,2803.686903,FBA79465,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W22,1p Sales,B0FPR962YS,1.0,3007.62,3007.62,1679.60406096,1679.60406096,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W22,1p Sales,B0GKPXQ8G3,3.0,8641.52,8641.52,1679.6,5038.799999999999,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 17,Audio Array,AM-W22,Amazon,B0FPR962YS,0.0,0.0,0.0,1679.60406096,0.0,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W22,Amazon,B0GKPXQ8G3,1.0,2938.135593220339,2938.135593220339,1679.6,1679.6,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 17,Audio Array,AM-W22,BI Worldwide,B0FPR962YS,1.0,2589.831,2589.831,1679.60406096,1679.60406096,FBA79816,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,EOL
Week 17,Audio Array,AM-W22,D2C - Audio Array,B0GKPXQ8G3,2.0,6118.644,6118.644,1679.6,3359.2,FBA80016,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Medium
Week 17,Audio Array,AM-W23,1p Sales,B0G3Q517Y2,3.0,7624.57,7624.57,1566.15254442,4698.45763326,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 17,Audio Array,AM-W23,Amazon,B0G3Q517Y2,0.0,0.0,0.0,1566.15254442,0.0,FBA79957,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,Core
Week 17,Audio Array,AM-W24,1p Sales,B0G3Q59X8C,1.0,1609.32,1609.32,905.00405148,905.00405148,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 17,Audio Array,AM-W24,Amazon,B0G3Q59X8C,0.0,0.0,0.0,905.00405148,0.0,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
Week 17,Audio Array,AM-W24,D2C - Audio Array,B0G3Q59X8C,5.0,8474.576,8474.576,905.00405148,4525.0202574,FBA79958,MAPPED,Microphone Wireless Lapel,Wireless Lapel Microphone,,New
