account,month,event_group,fee_type,sku,asin,amount,qty
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79959,B0G39ZHDYP,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79960,B0G3B152FR,0.0,7.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79961,B0G53H49BS,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79962,B0G53LZNY3,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79966,B0G53KWRVW,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79967,B0G2C2RCXN,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79968,B0G53M9258,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79974,B0GD8JSPB1,0.0,4.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79982,B0GN8MPYPG,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79996,B0GW8Z556N,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA79999,B0GW92TVVC,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80003,B0GW92TTMS,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80010,B0GW8ZQRFK,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80074,B0GY827J9C,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80076,B0GY857139,0.0,3.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80084,B0GXP97CZG,0.0,5.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80085,B0GXPBHDRF,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80141,B0FJS57732,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBA80142,B0H3LHF2WW,0.0,2.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBK79708,B0FJS7JZ4V,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapChargeback,FBM79783,,0.0,9.0
AUDIOARRAY,2026-08,Refund,GiftwrapCommission,FBM79005,,0.0,1.0
AUDIOARRAY,2026-08,Refund,GiftwrapCommission,FBM79830,,0.0,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75673,B0B4DPX2J2,-519.2,8.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75674,B0B4G19R58,-129.8,5.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75675,B0B4G8ZB64,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75677,B0B4KC7VBM,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75689,B0B4G59Y8W,-649.0,5.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75690,B0B4K87PR4,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75691,B0B4G5JG4P,-129.8,6.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA75692,B0B4G1HPL5,-259.6,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76414,B0BLJVJ2GN,-100.3,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76597,B0BQ7H7418,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76725,B0BLKCSJ7Z,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76742,B0BLKBJ5HN,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76862,B0BPLWW72Y,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76863,B0BPM2T7BQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA76864,B0BPLZ5CGV,-259.6,8.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA77011,B0BPMN89NG,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA77171,B0CH4VCD6R,-100.3,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA78203,B0C4YTNJG7,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA78205,B0C539RBGL,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA78420,B0C5957W3P,-76.7,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA78423,B0C598Q6PT,-76.7,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA78975,B0CF5TCQKL,-129.8,4.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79005,B0CKHVHVQ1,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79011,B0CH4RNWJX,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79016,B0CH4R1V6S,-100.3,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79103,B0CM6NTWBP,0.0,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79104,B0CM6NVLT9,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79105,B0CM6WH4ZT,0.0,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79106,B0CM9KJZWQ,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79107,B0CM9P5CCK,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79108,B0CM9L1QZG,0.0,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79355,B0D3M86SH1,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79445,B0DFMLS8JG,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79482,B0DXFPM4N2,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79694,B0DT6T6N6B,-277.3,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79708,B0FFB6YJM1,-389.40000000000003,4.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79813,B0FG88HVQ8,-129.8,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79820,B0FQJWWDVK,-76.7,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79830,B0FJ8TSQK1,-649.0,8.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79838,B0FQBX8J17,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79839,B0FQBXS6Y2,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79840,B0FQBWV1ST,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79846,B0FN7C25VS,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79848,B0GN97RFPR,-778.8000000000001,10.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79903,B0FR5DLXH9,-401.2,8.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79908,B0FTVV1QJY,-259.6,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79909,B0FVM17Q4W,-129.8,6.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79956,B0GMPGNXX3,-200.6,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79959,B0G39ZHDYP,-129.8,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79960,B0G3B152FR,-649.0,7.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79961,B0G53H49BS,-259.6,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79962,B0G53LZNY3,-389.40000000000003,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79966,B0G53KWRVW,0.0,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79967,B0G2C2RCXN,0.0,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79968,B0G53M9258,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79974,B0GD8JSPB1,0.0,4.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79982,B0GN8MPYPG,0.0,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79996,B0GW8Z556N,0.0,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA79999,B0GW92TVVC,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80003,B0GW92TTMS,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80010,B0GW8ZQRFK,-129.8,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80074,B0GY827J9C,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80076,B0GY857139,-129.8,3.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80084,B0GXP97CZG,-519.2,5.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80085,B0GXPBHDRF,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80141,B0FJS57732,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBA80142,B0H3LHF2WW,-129.8,2.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBK79708,B0FJS7JZ4V,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBM79005,,0.0,1.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBM79783,,-649.0,9.0
AUDIOARRAY,2026-08,Refund,RefundCommission,FBM79830,,-259.6,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75673,B0B4DPX2J2,0.0,8.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75674,B0B4G19R58,0.0,5.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75675,B0B4G8ZB64,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75677,B0B4KC7VBM,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75689,B0B4G59Y8W,79.0,5.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75690,B0B4K87PR4,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75691,B0B4G5JG4P,0.0,6.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA75692,B0B4G1HPL5,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76414,B0BLJVJ2GN,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76597,B0BQ7H7418,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76725,B0BLKCSJ7Z,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76742,B0BLKBJ5HN,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76862,B0BPLWW72Y,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76863,B0BPM2T7BQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA76864,B0BPLZ5CGV,79.0,8.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA77011,B0BPMN89NG,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA77171,B0CH4VCD6R,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA78203,B0C4YTNJG7,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA78205,B0C539RBGL,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA78420,B0C5957W3P,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA78423,B0C598Q6PT,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA78975,B0CF5TCQKL,0.0,4.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79005,B0CKHVHVQ1,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79011,B0CH4RNWJX,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79016,B0CH4R1V6S,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79103,B0CM6NTWBP,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79104,B0CM6NVLT9,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79105,B0CM6WH4ZT,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79106,B0CM9KJZWQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79107,B0CM9P5CCK,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79108,B0CM9L1QZG,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79355,B0D3M86SH1,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79445,B0DFMLS8JG,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79482,B0DXFPM4N2,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79694,B0DT6T6N6B,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79708,B0FFB6YJM1,59.0,4.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79813,B0FG88HVQ8,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79820,B0FQJWWDVK,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79830,B0FJ8TSQK1,0.0,8.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79838,B0FQBX8J17,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79839,B0FQBXS6Y2,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79840,B0FQBWV1ST,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79846,B0FN7C25VS,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79848,B0GN97RFPR,79.0,10.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79903,B0FR5DLXH9,0.0,8.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79908,B0FTVV1QJY,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79909,B0FVM17Q4W,0.0,6.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79956,B0GMPGNXX3,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79959,B0G39ZHDYP,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79960,B0G3B152FR,0.0,7.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79961,B0G53H49BS,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79962,B0G53LZNY3,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79966,B0G53KWRVW,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79967,B0G2C2RCXN,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79968,B0G53M9258,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79974,B0GD8JSPB1,0.0,4.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79982,B0GN8MPYPG,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79996,B0GW8Z556N,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA79999,B0GW92TVVC,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80003,B0GW92TTMS,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80010,B0GW8ZQRFK,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80074,B0GY827J9C,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80076,B0GY857139,0.0,3.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80084,B0GXP97CZG,0.0,5.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80085,B0GXPBHDRF,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80141,B0FJS57732,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBA80142,B0H3LHF2WW,0.0,2.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBK79708,B0FJS7JZ4V,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingChargeback,FBM79783,,79.0,9.0
AUDIOARRAY,2026-08,Refund,ShippingHB,FBM79005,,0.0,1.0
AUDIOARRAY,2026-08,Refund,ShippingHB,FBM79830,,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75673,B0B4DPX2J2,0.0,8.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75674,B0B4G19R58,0.0,5.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75675,B0B4G8ZB64,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75677,B0B4KC7VBM,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75689,B0B4G59Y8W,0.0,5.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75690,B0B4K87PR4,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75691,B0B4G5JG4P,0.0,6.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA75692,B0B4G1HPL5,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76414,B0BLJVJ2GN,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76597,B0BQ7H7418,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76725,B0BLKCSJ7Z,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76742,B0BLKBJ5HN,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76862,B0BPLWW72Y,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76863,B0BPM2T7BQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA76864,B0BPLZ5CGV,0.0,8.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA77011,B0BPMN89NG,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA77171,B0CH4VCD6R,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA78203,B0C4YTNJG7,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA78205,B0C539RBGL,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA78420,B0C5957W3P,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA78423,B0C598Q6PT,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA78975,B0CF5TCQKL,0.0,4.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79005,B0CKHVHVQ1,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79011,B0CH4RNWJX,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79016,B0CH4R1V6S,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79103,B0CM6NTWBP,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79104,B0CM6NVLT9,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79105,B0CM6WH4ZT,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79106,B0CM9KJZWQ,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79107,B0CM9P5CCK,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79108,B0CM9L1QZG,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79355,B0D3M86SH1,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79445,B0DFMLS8JG,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79482,B0DXFPM4N2,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79694,B0DT6T6N6B,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79708,B0FFB6YJM1,0.0,4.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79813,B0FG88HVQ8,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79820,B0FQJWWDVK,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79830,B0FJ8TSQK1,0.0,8.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79838,B0FQBX8J17,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79839,B0FQBXS6Y2,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79840,B0FQBWV1ST,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79846,B0FN7C25VS,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79848,B0GN97RFPR,0.0,10.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79903,B0FR5DLXH9,0.0,8.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79908,B0FTVV1QJY,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79909,B0FVM17Q4W,0.0,6.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79956,B0GMPGNXX3,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79959,B0G39ZHDYP,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79960,B0G3B152FR,0.0,7.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79961,B0G53H49BS,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79962,B0G53LZNY3,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79966,B0G53KWRVW,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79967,B0G2C2RCXN,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79968,B0G53M9258,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79974,B0GD8JSPB1,0.0,4.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79982,B0GN8MPYPG,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79996,B0GW8Z556N,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA79999,B0GW92TVVC,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80003,B0GW92TTMS,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80010,B0GW8ZQRFK,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80074,B0GY827J9C,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80076,B0GY857139,0.0,3.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80084,B0GXP97CZG,0.0,5.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80085,B0GXPBHDRF,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80141,B0FJS57732,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBA80142,B0H3LHF2WW,0.0,2.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBK79708,B0FJS7JZ4V,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBM79005,,0.0,1.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBM79783,,0.0,9.0
AUDIOARRAY,2026-08,Refund,VariableClosingFee,FBM79830,,0.0,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75673,B0B4DPX2J2,-18127.11,8.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75674,B0B4G19R58,-15503.57,5.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75675,B0B4G8ZB64,-752.98,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75677,B0B4KC7VBM,-1961.86,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75689,B0B4G59Y8W,-6606.76,4.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75690,B0B4K87PR4,-3185.6,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75691,B0B4G5JG4P,-31681.38,6.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA75692,B0B4G1HPL5,-7794.92,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76414,B0BLJVJ2GN,-473.73,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76597,B0BQ7H7418,-1100.85,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76725,B0BLKCSJ7Z,-1016.1,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76742,B0BLKBJ5HN,-7626.28,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76862,B0BPLWW72Y,-1422.88,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76863,B0BPM2T7BQ,-3388.98,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA76864,B0BPLZ5CGV,-31925.55,8.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA77011,B0BPMN89NG,-1482.2,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA77171,B0CH4VCD6R,-465.25,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA78203,B0C4YTNJG7,-1694.07,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA78205,B0C539RBGL,-2879.66,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA78420,B0C5957W3P,-380.51,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA78423,B0C598Q6PT,-380.5,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA78975,B0CF5TCQKL,-12335.25,4.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79005,B0CKHVHVQ1,-4575.42,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79011,B0CH4RNWJX,-2117.8,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79016,B0CH4R1V6S,-677.12,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79103,B0CM6NTWBP,-4837.28,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79104,B0CM6NVLT9,-1355.08,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79105,B0CM6WH4ZT,-2249.31,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79106,B0CM9KJZWQ,-3982.2,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79107,B0CM9P5CCK,-1439.83,1.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79108,B0CM9L1QZG,-2286.44,2.0
AUDIOARRAY,2026-08,RefundCharge,Principal,FBA79355,B0D3M86SH1,-4236.44,1.0
