week,brand,model,sku,asin,channel,type,category_l0,category_l1,category_l2,inventory_units,inventory_value,nlc
Week 10,Nexlev,IPL-01,FBA79571,B0DKK12XWR,Amazon,Marketplace,HPC,Skin Care,Laser Hair Remover Device,0.0,0.0,1307.0
Week 10,Nexlev,IPL-01,FBA79571,B0DKK12XWR,Blinkit,Marketplace,HPC,Skin Care,Laser Hair Remover Device,2.0,2614.0,1307.0
Week 10,Nexlev,KE-01,FBA79488,B0DFCG2VGS,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,362.0,356208.0,984.0
Week 10,Nexlev,KE-01,FBA79488,B0DFCG2VGS,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,245.0,241080.0,984.0
Week 10,Nexlev,KE-01,FBA79488,B0DFCG2VGS,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,48.0,47232.0,984.0
Week 10,Nexlev,KE-01,FBA79488,B0DFCG2VGS,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,48.0,47232.0,984.0
Week 10,Nexlev,KE-02,FBA79489,B0DFD123P5,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,76.0,74480.0,980.0
Week 10,Nexlev,KE-02,FBA79489,B0DFD123P5,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,163.0,159740.0,980.0
Week 10,Nexlev,KE-02,FBA79489,B0DFD123P5,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,48.0,47040.0,980.0
Week 10,Nexlev,KE-02,FBA79489,B0DFD123P5,Blinkit,Marketplace,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,57.0,55860.0,980.0
Week 10,Nexlev,KE-02,FBA79489,B0DFD123P5,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles,27.0,26460.0,980.0
Week 10,Nexlev,KE-03,FBA79809,B0FJ8SFNRH,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Kettle,1201.0,389124.0,324.0
Week 10,Nexlev,KE-03,FBA79809,B0FJ8SFNRH,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Electric Kettle,120.0,38880.0,324.0
Week 10,Nexlev,KE-03,FBA79809,B0FJ8SFNRH,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Kettle,120.0,38880.0,324.0
Week 10,Nexlev,KE-03,FBA79809,B0FJ8SFNRH,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Electric Kettle,33.0,10692.0,324.0
Week 10,Nexlev,KM-01,FBA79591,B0DM66B2DW,AMPM,Warehouse,HPC,Electric Massagers,Knee Massager,39.0,40521.0,1039.0
Week 10,Nexlev,KM-01,FBA79591,B0DM66B2DW,Amazon,Marketplace,HPC,Electric Massagers,Knee Massager,40.0,41560.0,1039.0
Week 10,Nexlev,KM-01,FBA79591,B0DM66B2DW,B2B - AMPM,Warehouse,HPC,Electric Massagers,Knee Massager,50.0,51950.0,1039.0
Week 10,Nexlev,KM-01,FBA79591,B0DM66B2DW,Blinkit,Marketplace,HPC,Electric Massagers,Knee Massager,4.0,4156.0,1039.0
Week 10,Nexlev,KM-01,FBA79591,B0DM66B2DW,YNT,Dispatch Partner,HPC,Electric Massagers,Knee Massager,2.0,2078.0,1039.0
Week 10,Nexlev,LE-01,FBA79351,B0D9KB2RTT,1p,1P,HPC,Skin Care,LED Face & Skin Care Massager,6.0,2136.0,356.0
Week 10,Nexlev,LE-01,FBA79351,B0D9KB2RTT,AMPM,Warehouse,HPC,Skin Care,LED Face & Skin Care Massager,148.0,52688.0,356.0
Week 10,Nexlev,LE-01,FBA79351,B0D9KB2RTT,Amazon,Marketplace,HPC,Skin Care,LED Face & Skin Care Massager,0.0,0.0,356.0
Week 10,Nexlev,LE-01,FBA79351,B0D9KB2RTT,B2B - AMPM,Warehouse,HPC,Skin Care,LED Face & Skin Care Massager,50.0,17800.0,356.0
Week 10,Nexlev,LE-01,FBA79351,B0D9KB2RTT,YNT,Dispatch Partner,HPC,Skin Care,LED Face & Skin Care Massager,13.0,4628.0,356.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,1p,1P,HPC,Hair Care,Hair Therapy Comb,1.0,810.0,810.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,AMPM,Warehouse,HPC,Hair Care,Hair Therapy Comb,869.0,703890.0,810.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,Amazon,Marketplace,HPC,Hair Care,Hair Therapy Comb,418.0,338580.0,810.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,B2B - AMPM,Warehouse,HPC,Hair Care,Hair Therapy Comb,50.0,40500.0,810.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,Blinkit,Marketplace,HPC,Hair Care,Hair Therapy Comb,3.0,2430.0,810.0
Week 10,Nexlev,LE-02,FBA79440,B0DCGHKRXX,YNT,Dispatch Partner,HPC,Hair Care,Hair Therapy Comb,55.0,44550.0,810.0
Week 10,Nexlev,LE-03,FBA79443,B0D9KFQG8Q,AMPM,Warehouse,HPC,Skin Care,LED Face & Skin Care Massager,166.0,180774.0,1089.0
Week 10,Nexlev,LE-03,FBA79443,B0D9KFQG8Q,Amazon,Marketplace,HPC,Skin Care,LED Face & Skin Care Massager,37.0,40293.0,1089.0
Week 10,Nexlev,LE-03,FBA79443,B0D9KFQG8Q,B2B - AMPM,Warehouse,HPC,Skin Care,LED Face & Skin Care Massager,30.0,32670.0,1089.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,1p,1P,HPC,Skin Care,Skin Lift Device,6.0,3564.0,594.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,AMPM,Warehouse,HPC,Skin Care,Skin Lift Device,434.0,257796.0,594.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,Amazon,Marketplace,HPC,Skin Care,Skin Lift Device,42.0,24948.0,594.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,B2B - AMPM,Warehouse,HPC,Skin Care,Skin Lift Device,112.0,66528.0,594.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,Blinkit,Marketplace,HPC,Skin Care,Skin Lift Device,2.0,1188.0,594.0
Week 10,Nexlev,LE-04,FBA79469,B0DCK4DR1B,YNT,Dispatch Partner,HPC,Skin Care,Skin Lift Device,28.0,16632.0,594.0
Week 10,Nexlev,LE-06,FBA79569,B0DKJRML4K,AMPM,Warehouse,HPC,Skin Care,Red Light Therapy Wand,12.0,8652.0,721.0
Week 10,Nexlev,LE-07,FBA79572,B0DKJVWM8Q,AMPM,Warehouse,HPC,Skin Care,LED Face Therapy Mask,2.0,1418.0,709.0
Week 10,Nexlev,LE-08,FBAM79685,B0DV8V3Y88,AMPM,Warehouse,HPC,Electric Massagers,Microcurrent Facial Massager,33.0,25773.0,781.0
Week 10,Nexlev,LE-08,FBAM79685,B0DV8V3Y88,Amazon,Marketplace,HPC,Electric Massagers,Microcurrent Facial Massager,0.0,0.0,781.0
Week 10,Nexlev,LR-01,FBA79279,B0D8445KJN,AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,315.0,139860.0,444.0
Week 10,Nexlev,LR-01,FBA79279,B0D8445KJN,Amazon,Marketplace,Home & Kitchen,Fabric Care,Lint Remover,181.0,80364.0,444.0
Week 10,Nexlev,LR-01,FBA79279,B0D8445KJN,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,80.0,35520.0,444.0
Week 10,Nexlev,LR-01,FBA79279,B0D8445KJN,Blinkit,Marketplace,Home & Kitchen,Fabric Care,Lint Remover,67.0,29748.0,444.0
Week 10,Nexlev,LR-01,FBA79279,B0D8445KJN,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,57.0,25308.0,444.0
Week 10,Nexlev,LR-01 SET OF 2 BLADES,FBA79606,B0F2N37819,Amazon,Marketplace,Home & Kitchen,Set of 2 blades,Spares,10.0,1080.0,108.0
Week 10,Nexlev,LR-02,FBA79280,B0D845B2DG,AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,766.0,688634.0,899.0
Week 10,Nexlev,LR-02,FBA79280,B0D845B2DG,Amazon,Marketplace,Home & Kitchen,Fabric Care,Lint Remover,335.0,301165.0,899.0
Week 10,Nexlev,LR-02,FBA79280,B0D845B2DG,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,78.0,70122.0,899.0
Week 10,Nexlev,LR-02,FBA79280,B0D845B2DG,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,33.0,29667.0,899.0
Week 10,Nexlev,LR-02 SET OF 2 BLADES,FBA79607,B0F2N11VTN,Amazon,Marketplace,Home & Kitchen,Set of 2 blades,Spares,10.0,1450.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,296.0,42920.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,Amazon,Marketplace,Home & Kitchen,Fabric Care,Lint Remover,266.0,38570.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,B2B - AMPM,Warehouse,Home & Kitchen,Fabric Care,Lint Remover,100.0,14500.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,Blinkit,Marketplace,Home & Kitchen,Fabric Care,Lint Remover,6.0,870.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,Pipeline,In-Transit Inventory,Home & Kitchen,Fabric Care,Lint Remover,3000.0,435000.0,145.0
Week 10,Nexlev,LR-03,FBA79819,B0FT8R24QM,YNT,Dispatch Partner,Home & Kitchen,Fabric Care,Lint Remover,135.0,19575.0,145.0
Week 10,Nexlev,MC-01,FBA79811,B0FSF1N457,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,837.0,248589.0,297.0
Week 10,Nexlev,MC-01,FBA79811,B0FSF1N457,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,150.0,44550.0,297.0
Week 10,Nexlev,MC-01,FBA79811,B0FSF1N457,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,300.0,89100.0,297.0
Week 10,Nexlev,MC-01,FBA79811,B0FSF1N457,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper,248.0,73656.0,297.0
Week 10,Nexlev,MF-01,FBA79810,B0FS7T8151,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Milk Frother,1693.0,441873.0,261.0
Week 10,Nexlev,MF-01,FBA79810,B0FS7T8151,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Milk Frother,46.0,12006.0,261.0
Week 10,Nexlev,MF-01,FBA79810,B0FS7T8151,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Milk Frother,113.0,29493.0,261.0
Week 10,Nexlev,MF-01,FBA79810,B0FS7T8151,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Milk Frother,85.0,22185.0,261.0
Week 10,Nexlev,MG-01,FBA79596,B0DMT19RWC,AMPM,Warehouse,HPC,Electric Massagers,Massage Gun,92.0,85192.0,926.0
Week 10,Nexlev,MG-01,FBA79596,B0DMT19RWC,Amazon,Marketplace,HPC,Electric Massagers,Massage Gun,74.0,68524.0,926.0
Week 10,Nexlev,MG-01,FBA79596,B0DMT19RWC,B2B - AMPM,Warehouse,HPC,Electric Massagers,Massage Gun,20.0,18520.0,926.0
Week 10,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,AMPM,Warehouse,HPC,Electric Massagers,Hot & Cold Massage Gun,19.0,18620.0,980.0
Week 10,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,Amazon,Marketplace,HPC,Electric Massagers,Hot & Cold Massage Gun,25.0,24500.0,980.0
Week 10,Nexlev,MGC-03,FBA79687,B0DV9CY3XR,B2B - AMPM,Warehouse,HPC,Electric Massagers,Hot & Cold Massage Gun,20.0,19600.0,980.0
Week 10,Nexlev,MGS-02,FBA79686,B0DV94R4QD,AMPM,Warehouse,HPC,Electric Massagers,Massage Gun - Mini,7.0,3052.0,436.0
Week 10,Nexlev,MGS-02,FBA79686,B0DV94R4QD,Amazon,Marketplace,HPC,Electric Massagers,Massage Gun - Mini,35.0,15260.0,436.0
Week 10,Nexlev,MM-01,FBA79688,B0DV8TR64D,AMPM,Warehouse,HPC,Electric Massagers,Foldable Massage Mat,0.0,0.0,6146.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,195.0,226590.0,1162.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Mite Remover,240.0,278880.0,1162.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,46.0,53452.0,1162.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Mite Remover,23.0,26726.0,1162.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Mite Remover,1002.0,1164324.0,1162.0
Week 10,Nexlev,MR-01,FBA79263,B0CYSLCRQS,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Mite Remover,36.0,41832.0,1162.0
Week 10,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,533.0,736073.0,1381.0
Week 10,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Mite Remover,266.0,367346.0,1381.0
Week 10,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Mite Remover,48.0,66288.0,1381.0
Week 10,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Mite Remover,2.0,2762.0,1381.0
Week 10,Nexlev,MR-02,FBA79439,B0DCK7ZH5P,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Mite Remover,37.0,51097.0,1381.0
Week 10,Nexlev,MR-02 HEPA FILTER,FBA79721,B0F2N4N83Y,Amazon,Marketplace,Home & Kitchen,HEPA Filter,Spares,0.0,0.0,45.0
Week 10,Nexlev,NP-01,FBA78994,B0CDQ98FDM,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,586.0,242018.0,413.0
Week 10,Nexlev,NP-01,FBA78994,B0CDQ98FDM,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Travel Pillow,3.0,1239.0,413.0
Week 10,Nexlev,NP-01,FBA78994,B0CDQ98FDM,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,20.0,8260.0,413.0
Week 10,Nexlev,NP-01,FBA78994,B0CDQ98FDM,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,23.0,9499.0,413.0
Week 10,Nexlev,NP-02,FBA78995,B0CDQ55W2M,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,679.0,283822.0,418.0
Week 10,Nexlev,NP-02,FBA78995,B0CDQ55W2M,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,418.0
Week 10,Nexlev,NP-02,FBA78995,B0CDQ55W2M,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,10.0,4180.0,418.0
Week 10,Nexlev,NP-02,FBA78995,B0CDQ55W2M,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,86.0,35948.0,418.0
Week 10,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,570.0,235410.0,413.0
Week 10,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Travel Pillow,2.0,826.0,413.0
Week 10,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,3.0,1239.0,413.0
Week 10,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,Blinkit,Marketplace,Home & Kitchen,Travel Accessories,Travel Pillow,14.0,5782.0,413.0
Week 10,Nexlev,NP-03,FBA78996,B0CDQ6G4TC,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Travel Pillow,10.0,4130.0,413.0
Week 10,Nexlev,NP-04,FBA78997,B0CDQ5Y3YB,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,413.0
Week 10,Nexlev,NP-05,FBA78998,B0CDQ5NBH8,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Travel Pillow,43.0,23994.0,558.0
Week 10,Nexlev,NP-05,FBA78998,B0CDQ5NBH8,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Travel Pillow,0.0,0.0,558.0
Week 10,Nexlev,NP-06,FBA79677,B0DVCBR11D,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,107.0,53607.0,501.0
Week 10,Nexlev,NP-06,FBA79677,B0DVCBR11D,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Donut Travel Pillow,50.0,25050.0,501.0
Week 10,Nexlev,NP-06,FBA79677,B0DVCBR11D,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,30.0,15030.0,501.0
Week 10,Nexlev,NP-06,FBA79677,B0DVCBR11D,Blinkit,Marketplace,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 10,Nexlev,NP-06,FBA79677,B0DVCBR11D,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,4.0,2004.0,501.0
Week 10,Nexlev,NP-07,FBA79678,B0DVCDD5VC,AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,144.0,72144.0,501.0
Week 10,Nexlev,NP-07,FBA79678,B0DVCDD5VC,Amazon,Marketplace,Home & Kitchen,Travel Accessories,Donut Travel Pillow,45.0,22545.0,501.0
Week 10,Nexlev,NP-07,FBA79678,B0DVCDD5VC,B2B - AMPM,Warehouse,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 10,Nexlev,NP-07,FBA79678,B0DVCDD5VC,YNT,Dispatch Partner,Home & Kitchen,Travel Accessories,Donut Travel Pillow,39.0,19539.0,501.0
Week 10,Nexlev,PB-01,FBA79812,B0FS6TB7CP,AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,590.0,771130.0,1307.0
Week 10,Nexlev,PB-01,FBA79812,B0FS6TB7CP,Amazon,Marketplace,Home & Kitchen,Kitchen Appliances,Portable Blender,170.0,222190.0,1307.0
Week 10,Nexlev,PB-01,FBA79812,B0FS6TB7CP,B2B - AMPM,Warehouse,Home & Kitchen,Kitchen Appliances,Portable Blender,44.0,57508.0,1307.0
Week 10,Nexlev,PB-01,FBA79812,B0FS6TB7CP,YNT,Dispatch Partner,Home & Kitchen,Kitchen Appliances,Portable Blender,21.0,27447.0,1307.0
Week 10,Nexlev,PM-01,FBA79675,B0DV9MYK6S,AMPM,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,3.0,2907.0,969.0
Week 10,Nexlev,PM-01,FBA79675,B0DV9MYK6S,Blinkit,Marketplace,HPC,Electric Massagers,Handheld Percussion Massager,2.0,1938.0,969.0
Week 10,Nexlev,PM-02,FBA79690,B0DV931G48,AMPM,Warehouse,HPC,Electric Massagers,Handheld Percussion Massager,37.0,35631.0,963.0
Week 10,Nexlev,PM-02,FBA79690,B0DV931G48,Amazon,Marketplace,HPC,Electric Massagers,Handheld Percussion Massager,16.0,15408.0,963.0
Week 10,Nexlev,SC-01,FBA78981,B0CDPP45BM,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1106.0,1975316.0,1786.0
Week 10,Nexlev,SC-01,FBA78981,B0CDPP45BM,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,527.0,941222.0,1786.0
Week 10,Nexlev,SC-01,FBA78981,B0CDPP45BM,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,59.0,105374.0,1786.0
Week 10,Nexlev,SC-01,FBA78981,B0CDPP45BM,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,11.0,19646.0,1786.0
Week 10,Nexlev,SC-01,FBA78981,B0CDPP45BM,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,27.0,48222.0,1786.0
Week 10,Nexlev,SC-01 SET OF SPARES,FBA79771,B0F678L8YT,Amazon,Marketplace,Home & Kitchen,Set of Spares,Spares,7.0,2450.0,350.0
Week 10,Nexlev,SC-02,FBA79262,B0CYSMBCB8,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,11.0,15147.0,1377.0
Week 10,Nexlev,SC-02,FBA79262,B0CYSMBCB8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1.0,1377.0,1377.0
Week 10,Nexlev,SC-02,FBA79262,B0CYSMBCB8,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,6885.0,1377.0
Week 10,Nexlev,SC-02 SET OF SPARES,FBA79772,B0F67BSF2R,Amazon,Marketplace,Home & Kitchen,Set of Spares,Spares,0.0,0.0,350.0
Week 10,Nexlev,SC-03,FBA79277,B0D672NXC8,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,5.0,20260.0,4052.0
Week 10,Nexlev,SC-03,FBA79277,B0D672NXC8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,83.0,336316.0,4052.0
Week 10,Nexlev,SC-04,FBA79567,B0DNJS23HS,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,373.0,1005235.0,2695.0
Week 10,Nexlev,SC-04,FBA79567,B0DNJS23HS,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,320.0,862400.0,2695.0
Week 10,Nexlev,SC-04,FBA79567,B0DNJS23HS,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,38.0,102410.0,2695.0
Week 10,Nexlev,SC-04,FBA79567,B0DNJS23HS,Pipeline,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1000.0,2695000.0,2695.0
Week 10,Nexlev,SC-04,FBA79567,B0DNJS23HS,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,29.0,78155.0,2695.0
Week 10,Nexlev,SC-04 SET OF 2 MOPS,FBA79714,B0F2N1HTBT,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,7.0,574.0,82.0
Week 10,Nexlev,SC-04 SPARE SET,FBA79843,B0FMF1D9NV,Amazon,Marketplace,Home & Kitchen,Spare Set,Spares,9.0,360.0,40.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,39.0,56277.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,250.0,360750.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,60.0,86580.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,40.0,57720.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,Open Order,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1000.0,1443000.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,Pipeline,In-Transit Inventory,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,1000.0,1443000.0,1443.0
Week 10,Nexlev,SC-05,FBA79652,B0F43P6D23,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam cleaner,21.0,30303.0,1443.0
Week 10,Nexlev,SC-05 SC-05 - SET OF SPARES,FBA79912,B0FYNKYJFN,Amazon,Marketplace,Home & Kitchen,SC-05 - Set of Spares,Spares,6.0,2100.0,350.0
Week 10,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,303.0,714171.0,2357.0
Week 10,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam Mop,137.0,322909.0,2357.0
Week 10,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Steam Mop,30.0,70710.0,2357.0
Week 10,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,Blinkit,Marketplace,Home & Kitchen,Cleaning & Vacumming,Steam Mop,1.0,2357.0,2357.0
Week 10,Nexlev,SM-01,FBA79276,B0D2LJSQXZ,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Steam Mop,21.0,49497.0,2357.0
Week 10,Nexlev,SM-01 SET OF 2 MOPS,FBA79716,B0F2MZ8CG9,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,1.0,300.0,300.0
Week 10,Nexlev,SPM-01,FBA79468,B0DCK7J87D,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,336.0,932400.0,2775.0
Week 10,Nexlev,SPM-01,FBA79468,B0DCK7J87D,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,0.0,0.0,2775.0
Week 10,Nexlev,SPM-01,FBA79468,B0DCK7J87D,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,50.0,138750.0,2775.0
Week 10,Nexlev,SPM-01,FBA79468,B0DCK7J87D,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,9.0,24975.0,2775.0
Week 10,Nexlev,SPM-01,FBA79699,B0DTYDTKN8,Amazon,Marketplace,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe,0.0,0.0,2827.0
Week 10,Nexlev,SPM-01 SET OF 2 MOPS,FBA79717,B0F2MZ9BJS,Amazon,Marketplace,Home & Kitchen,Set of 2 Mops,Spares,15.0,3750.0,250.0
Week 10,Nexlev,SS-01,FBA79451,B0D9KCKY9F,AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,35.0,53620.0,1532.0
Week 10,Nexlev,SS-01,FBA79451,B0D9KCKY9F,B2B - AMPM,Warehouse,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,60.0,91920.0,1532.0
Week 10,Nexlev,SS-01,FBA79451,B0D9KCKY9F,YNT,Dispatch Partner,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber,30.0,45960.0,1532.0
