asin,sku,brand,model,buybox_price,amazon_1p_price,merchant_low_price,buybox_seller_name,buybox_seller_id,offer_count,error,fetched_at
B0DTYHXMRQ,FBA79260,Tonor,G11,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0G1YKMFWT,FBP79569,Nexlev,LE-06,,,,,,,HTTP 429,2026-08-03T10:44:11.848967+00:00
B0GYS6CJD9,FBA80113,Nexlev,SC-01_Mop_Cloth,299.0,299.0,,Other 3P (AVYXL4PPA4XRV),AVYXL4PPA4XRV,1.0,,2026-08-03T10:44:11.848967+00:00
B0BVHZ5MKZ,FBK77102,Tonor,G11,2549.0,2549.0,,Other 3P (A15YBOSC0EMOS0),A15YBOSC0EMOS0,1.0,,2026-08-03T10:44:11.848967+00:00
B0GQCB4PJC,FBA80079,Nexlev,,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GQGK4GJ7,FBA80081,Nexlev,,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GQGXR9D7,FBA80080,Nexlev,,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GQGZVGLL,FBA80082,Nexlev,,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GQC12GDP,FBA80078,Nexlev,,,,,,,,,2026-08-03T10:44:11.848967+00:00
B0H2FNV2RC,FBA80105,Audio Array,UB-05 (AM-S2+AA-21),,,,,,,,2026-08-03T10:44:11.848967+00:00
B0GYSS16FJ,FBA80111,Nexlev,MR-01_Part,,599.0,,,,1.0,,2026-08-03T10:44:11.848967+00:00
