asin,sku,brand,model,seller_rank,seller_id,seller_name,is_buybox_winner,price,landed_price,shipping,is_fba,is_prime,feedback_rating,fetched_at
B0CQX4K9P5,FBA79697,Tonor,TD310,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,1999.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CQX4K9P5,FBA79697,Tonor,TD310,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2041.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CCV74CL7,FBA79114,Tonor,TC310+,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2899.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CCV74CL7,FBA79114,Tonor,TC310+,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2957.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2099.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,2099.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,3,A1LY25J9F8CBOH,Other 3P (A1LY25J9F8CBOH),False,2848.5,,0.0,False,False,55.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,4,A2EXJIQG9IJKFR,Other 3P (A2EXJIQG9IJKFR),False,4239.6,,0.0,False,False,58.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,5,A1YZ9MMK17G6RH,Other 3P (A1YZ9MMK17G6RH),False,4265.99,,0.0,False,False,49.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,6,A2ON2B5XK3AL27,Other 3P (A2ON2B5XK3AL27),False,4295.99,,0.0,False,False,71.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,7,A1ZJ9VB2OVIKVD,Other 3P (A1ZJ9VB2OVIKVD),False,4880.0,,0.0,False,False,62.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,8,A1BE4CFIAAE12Y,Other 3P (A1BE4CFIAAE12Y),False,5052.0,,0.0,False,False,81.0,2026-08-03T10:44:11.848967+00:00
B0BYHHSLPC,FBA79116,Tonor,TC-777 PRO,9,A3IJX958AMG8M3,Other 3P (A3IJX958AMG8M3),False,5600.0,,0.0,False,False,89.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3059.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,2999.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,3,A1YZ9MMK17G6RH,Other 3P (A1YZ9MMK17G6RH),False,6734.56,,0.0,False,False,49.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,4,A1BE4CFIAAE12Y,Other 3P (A1BE4CFIAAE12Y),False,6749.0,,0.0,False,False,81.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,5,A2ON2B5XK3AL27,Other 3P (A2ON2B5XK3AL27),False,6884.56,,0.0,False,False,71.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,6,A1ZJ9VB2OVIKVD,Other 3P (A1ZJ9VB2OVIKVD),False,7097.0,,0.0,False,False,62.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,7,A2BWJVKSWP7TR2,Other 3P (A2BWJVKSWP7TR2),False,7097.0,,0.0,False,False,36.0,2026-08-03T10:44:11.848967+00:00
B08NDB5NWP,FBA77110,Tonor,TM20,8,A2ZLIQ6KX05CEP,Other 3P (A2ZLIQ6KX05CEP),False,7312.0,,0.0,False,False,44.0,2026-08-03T10:44:11.848967+00:00
B0B4WTHLX5,FBA79574,Tonor,TC30S,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0B4WTHLX5,FBA79574,Tonor,TC30S,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2583.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B082W4B7SX,FBA77106,Tonor,T20,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2852.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2599.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2652.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,3,A2EXJIQG9IJKFR,Other 3P (A2EXJIQG9IJKFR),False,2599.0,,0.0,False,False,58.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,4,A1LY25J9F8CBOH,Other 3P (A1LY25J9F8CBOH),False,3898.5,,0.0,False,False,55.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,5,A2ON2B5XK3AL27,Other 3P (A2ON2B5XK3AL27),False,5592.14,,0.0,False,False,71.0,2026-08-03T10:44:11.848967+00:00
B078WNW4YW,FBA77117,Tonor,S20,6,A1BE4CFIAAE12Y,Other 3P (A1BE4CFIAAE12Y),False,5923.0,,0.0,False,False,81.0,2026-08-03T10:44:11.848967+00:00
B0BRKFP94K,FBA79111,Tonor,TD510,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3999.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BRKFP94K,FBA79111,Tonor,TD510,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,3999.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CFKZ72N7,FBA79578,Tonor,D5,1,AQ42J1HKN884D,Other 3P (AQ42J1HKN884D),True,7538.0,,0.0,False,False,94.0,2026-08-03T10:44:11.848967+00:00
B0CFKZ72N7,FBA79578,Tonor,D5,2,A1KZYIR880KB5C,Other 3P (A1KZYIR880KB5C),False,7536.0,,0.0,False,False,84.0,2026-08-03T10:44:11.848967+00:00
B0CFKZ72N7,FBA79578,Tonor,D5,3,A368CFGDO8H247,Other 3P (A368CFGDO8H247),False,9298.0,,0.0,False,False,23.0,2026-08-03T10:44:11.848967+00:00
B089FVQD3Z,FBA77105,Tonor,T30,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2799.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B089FVQD3Z,FBA77105,Tonor,T30,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2892.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,1,A2BWJVKSWP7TR2,Other 3P (A2BWJVKSWP7TR2),True,12860.0,,0.0,False,False,36.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,2,A9CG8DYOTGWZE,Other 3P (A9CG8DYOTGWZE),False,12910.0,,0.0,False,False,47.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,3,A1KZYIR880KB5C,Other 3P (A1KZYIR880KB5C),False,13978.0,,0.0,False,False,84.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,4,AQ42J1HKN884D,Other 3P (AQ42J1HKN884D),False,15834.0,,0.0,False,False,94.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,5,A3FAOK208WTEVV,Other 3P (A3FAOK208WTEVV),False,16730.06,,0.0,False,False,78.0,2026-08-03T10:44:11.848967+00:00
B07JMYG6LF,FBA77100,Tonor,Q9,6,A368CFGDO8H247,Other 3P (A368CFGDO8H247),False,17196.0,,0.0,False,False,23.0,2026-08-03T10:44:11.848967+00:00
B089SJGQBH,FBA77104,Tonor,TC20,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,4899.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B07TSN2H9D,FBA77114,Tonor,TC-2030,1,A2PQ9TUK44FBRK,Other 3P (A2PQ9TUK44FBRK),False,12208.0,,0.0,False,False,21.0,2026-08-03T10:44:11.848967+00:00
B08V1JS3NY,FBA77115,Tonor,TC40,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3299.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B08V1JS3NY,FBA77115,Tonor,TC40,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,3299.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0BBL47VR5,FBA77116,Tonor,TC40S,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,3499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0BBL47VR5,FBA77116,Tonor,TC40S,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3567.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B09Z5Q194D,FBA77103,Tonor,ORCA001,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,3799.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B09Z5Q194D,FBA77103,Tonor,ORCA001,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3873.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B083LPYPS9,FBA77112,Tonor,K20,1,A2BWJVKSWP7TR2,Other 3P (A2BWJVKSWP7TR2),True,77782.0,,0.0,False,False,36.0,2026-08-03T10:44:11.848967+00:00
B0BG8CJXHH,FBA79575,Tonor,TC30+,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,2267.19,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0BRCR2QQ7,FBA79576,Tonor,TC30S+,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2799.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0BRCR2QQ7,FBA79576,Tonor,TC30S+,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2855.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CSCT63BL,FBA79577,Tonor,TM310,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2399.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CSCT63BL,FBA79577,Tonor,TM310,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2448.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CCVBQRFX,FBA79582,Tonor,TD510+,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,9399.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CCVBQRFX,FBA79582,Tonor,TD510+,2,A2BWJVKSWP7TR2,Other 3P (A2BWJVKSWP7TR2),False,16683.0,,0.0,False,False,36.0,2026-08-03T10:44:11.848967+00:00
B0CFKHCQ8W,FBA79585,Tonor,T20LP,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2099.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0CFKHCQ8W,FBA79585,Tonor,T20LP,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,2617.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0CPFS24ML,FBA79167,White Mulberry,WM-GD07-CB,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),True,8399.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0BFWD6SNF,FBA76415,White Mulberry,WM-LOD-CF,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),True,8297.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0BFW59TRG,FBA76416,White Mulberry,WM-LOD-BK,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),False,8297.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0BFVMDJ2K,FBA76417,White Mulberry,WM-LOD-WH,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),True,8299.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0BFVNS8HS,FBA76418,White Mulberry,WM-LOD-IN,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),False,8299.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0CPT2NY5M,FBA79178,White Mulberry,WM-SE08-WH,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),False,14309.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0CPT3Q25C,FBA79179,White Mulberry,WM-SE08-CF,1,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),False,15001.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0DP2WC5VW,FBA79612,White Mulberry,WM1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,3299.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DP2VVRND,FBA79613,White Mulberry,MS1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2099.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DP2VVRND,FBA79613,White Mulberry,MS1ML,2,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),False,1999.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0DP2Z5DQ9,FBA79615,White Mulberry,VLMS1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2799.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DP32F346,FBA79617,White Mulberry,HDWF1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,3199.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DP32F346,FBA79617,White Mulberry,HDWF1ML,2,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),False,3099.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0DP32F346,FBA79617,White Mulberry,HDWF1ML,3,A1ZU4WONN0SD3K,Other 3P (A1ZU4WONN0SD3K),False,3149.0,,0.0,True,True,98.0,2026-08-03T10:44:11.848967+00:00
B0DB5VG39T,FBA79476,White Mulberry,WM-GS1M-BK,1,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),True,2749.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0DB5VG39T,FBA79476,White Mulberry,WM-GS1M-BK,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,2849.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DB5VVPSB,FBA79477,White Mulberry,WM-GS2M-BK,1,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),True,4299.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0DB5VVPSB,FBA79477,White Mulberry,WM-GS2M-BK,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,4399.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DB5W4TCP,FBA79478,White Mulberry,WM-HA1M-BK,1,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),True,1649.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0DB5W4TCP,FBA79478,White Mulberry,WM-HA1M-BK,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,1749.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DB5YTQZV,FBA79479,White Mulberry,WM-HA2M-BK,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2199.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0DB5YTQZV,FBA79479,White Mulberry,WM-HA2M-BK,2,AJ6SIZC8YQDZX,Other 3P (AJ6SIZC8YQDZX),False,1999.0,,0.0,True,True,80.0,2026-08-03T10:44:11.848967+00:00
B0FN4JG97R,FBK79792,White Mulberry,HDMSP1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,5499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0FN4FHH5Y,FBK79784,White Mulberry,POS2M,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,5499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0FN4FPJ83,FBK79786,White Mulberry,POSS-01,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,1999.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0FN4HDM6Z,FBK79791,White Mulberry,TVFM1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,1799.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0FN4GQ9HT,FBK79787,White Mulberry,TVCF1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,599.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0FN4DSQ6P,FBK79789,White Mulberry,TVMF1ML,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,649.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0GW8Z556N,FBA79996,Audio Array,AM-C49,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW8Z556N,FBA79996,Audio Array,AM-C49,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,1090.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GW8VBCBL,FBA79995,Audio Array,AM-C50,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,899.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW8VBCBL,FBA79995,Audio Array,AM-C50,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,1306.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GW8ZQRFK,FBA80010,Audio Array,AM-C52,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,1599.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GW8ZQRFK,FBA80010,Audio Array,AM-C52,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),False,1612.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GGHZWMVW,FBA79971,Nexlev,SP-01,1,AVYXL4PPA4XRV,Other 3P (AVYXL4PPA4XRV),True,11999.0,,0.0,True,True,88.0,2026-08-03T10:44:11.848967+00:00
B0GGHZWMVW,FBA79971,Nexlev,SP-01,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,12299.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0GN8WW6BC,FBA79993,Nexlev,ST-03,1,AVYXL4PPA4XRV,Other 3P (AVYXL4PPA4XRV),True,13999.0,,0.0,True,True,88.0,2026-08-03T10:44:11.848967+00:00
B0GN8WW6BC,FBA79993,Nexlev,ST-03,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,14499.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0GN86G345,FBA79989,Nexlev,CAP-05,1,AVYXL4PPA4XRV,Other 3P (AVYXL4PPA4XRV),True,2499.0,,0.0,True,True,88.0,2026-08-03T10:44:11.848967+00:00
B0GN86G345,FBA79989,Nexlev,CAP-05,2,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),False,2537.0,,0.0,True,True,97.0,2026-08-03T10:44:11.848967+00:00
B0GXPBHDRF,FBA80085,Audio Array,M6,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,6999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GXPBHDRF,FBA80085,Audio Array,M6,2,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,7046.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GXP97CZG,FBA80084,Audio Array,BE-4,1,A1WYWER0W24N8S,Other 3P (A1WYWER0W24N8S),True,3827.0,,0.0,True,True,91.0,2026-08-03T10:44:11.848967+00:00
B0GXP97CZG,FBA80084,Audio Array,BE-4,2,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),False,3799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0H2ZCQFTZ,FBA80109,Audio Array,M5,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,17999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJS57732,FBM79783,Audio Array,AM-C47,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2849.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0FJS57732,FBA80141,Audio Array,AM-C47,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2849.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GY827J9C,FBA80074,Audio Array,PB-15 (AH-50+AM-C2+AI-04),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,9999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GY86ZT1X,FBA80077,Audio Array,PB-18 (AH-45-BK+AI-03+AM-C39),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,6999.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0H2FCK54H,FBA80106,Audio Array,UB-06 (AM-S2+AA-22),1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,10799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0H1H3K6B2,FBA80128,Audio Array,AI-13,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2799.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0H3LHF2WW,FBA80142,Audio Array,AM-C5 White,1,A28KGDTB760OU9,Other 3P (A28KGDTB760OU9),True,2499.0,,0.0,True,True,100.0,2026-08-03T10:44:11.848967+00:00
B0GYS6CJD9,FBA80113,Nexlev,SC-01_Mop_Cloth,1,AVYXL4PPA4XRV,Other 3P (AVYXL4PPA4XRV),True,299.0,,0.0,True,False,88.0,2026-08-03T10:44:11.848967+00:00
B0BVHZ5MKZ,FBK77102,Tonor,G11,1,A15YBOSC0EMOS0,Other 3P (A15YBOSC0EMOS0),True,2549.0,,0.0,True,False,97.0,2026-08-03T10:44:11.848967+00:00
B0GYSS16FJ,FBA80111,Nexlev,MR-01_Part,1,AVYXL4PPA4XRV,Other 3P (AVYXL4PPA4XRV),False,599.0,,0.0,True,True,88.0,2026-08-03T10:44:11.848967+00:00
