asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0GLHC8CB3,FBK80024,1,1439.83,50.0,0.0,2026-06-22T12:57:45+00:00,BLR8,404-0830193-2910747,INR,NEXLEV,1439.83
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-06-22T12:01:45+00:00,BLR7,404-5503479-3516338,INR,NEXLEV,0.0
B0D2P5TGWK,FBA79373,1,0.0,0.0,0.0,2026-06-22T11:51:34+00:00,CCX2,Rishi Kant - Gift ET-01,INR,NEXLEV,0.0
B0GGHZWMVW,FBA79971,1,0.0,0.0,0.0,2026-06-22T11:46:37+00:00,BLR7,10937,INR,NEXLEV,0.0
B0D383WQPB,FBA79268,1,1694.07,33.9,0.0,2026-06-22T11:40:44+00:00,CCX1,405-4449408-0255537,INR,NEXLEV,1694.07
B0FSF1N457,FBA79811,1,507.62,0.0,0.0,2026-06-22T11:10:46+00:00,BOM5,403-0822671-9812363,INR,NEXLEV,507.62
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-22T11:03:47+00:00,HYD3,402-6473976-8712323,INR,NEXLEV,5083.9
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-22T10:49:47+00:00,DEL5,403-3539992-2641107,INR,NEXLEV,2880.5
B0F43P6D23,FBA79652,1,3304.24,0.0,0.0,2026-06-22T09:56:42+00:00,CCX1,404-6284442-0587538,INR,NEXLEV,3304.24
B0DCGHVN81,FBA79452,1,1863.56,50.0,0.0,2026-06-22T09:49:43+00:00,BOM7,405-6797355-8713967,INR,NEXLEV,1863.56
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-22T09:28:42+00:00,HYD8,404-9054923-4832308,INR,NEXLEV,0.0
B0DCK3N2JJ,FBA79406,1,0.0,0.0,0.0,2026-06-22T09:08:38+00:00,MAA4,404-7967245-0056304,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,1863.56,0.0,0.0,2026-06-22T09:05:43+00:00,BOM7,402-2060749-1901962,INR,NEXLEV,1863.56
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-22T08:55:41+00:00,MAA4,407-9186742-8705964,INR,NEXLEV,5083.9
B0D67727VG,FBP79350,1,1046.67,0.0,0.0,2026-06-22T08:54:50+00:00,BLR8,171-7910160-2617953,INR,NEXLEV,1046.67
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-22T08:48:03+00:00,BLR7,402-4516874-8845926,INR,NEXLEV,3812.72
B0D845B2DG,FBA79280,1,1270.34,33.9,0.0,2026-06-22T08:30:42+00:00,DEL4,404-3677475-6353966,INR,NEXLEV,1270.34
B0GLHC8CB3,FBK80024,1,0.0,0.0,0.0,2026-06-22T08:27:36+00:00,BLR8,26387339-1,INR,NEXLEV,0.0
B0D383WQPB,FBA79268,1,1694.06,0.0,0.0,2026-06-22T08:19:42+00:00,BOM7,408-7724038-1010723,INR,NEXLEV,1694.06
B0FPGDVVCX,FBA79849,1,4829.66,33.9,0.0,2026-06-22T08:05:46+00:00,DEL5,408-5165066-6925965,INR,NEXLEV,4829.66
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-22T07:51:43+00:00,MAA4,402-5309155-5997930,INR,NEXLEV,2880.5
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T07:19:43+00:00,BOM7,406-8670638-8905959,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1948.31,33.9,0.0,2026-06-22T07:17:45+00:00,BOM7,406-9801095-9389926,INR,NEXLEV,1948.31
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T07:15:43+00:00,BOM7,402-1011999-4054706,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-22T07:13:33+00:00,BOM7,NLshop-10934/26-27,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-22T07:10:45+00:00,LKO1,406-2720439-0057927,INR,NEXLEV,3134.75
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-22T07:06:44+00:00,LKO1,408-7044440-2553903,INR,NEXLEV,3134.75
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-22T07:04:43+00:00,LKO1,404-1288597-1262752,INR,NEXLEV,3134.75
B0GN94YDY2,FBA79992,1,9744.92,0.0,0.0,2026-06-22T07:03:44+00:00,DEL4,404-0377639-4035549,INR,NEXLEV,9744.92
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-22T06:44:47+00:00,LKO1,404-7389790-8647548,INR,NEXLEV,3134.75
B0D67727VG,FBP79350,1,1046.67,0.0,0.0,2026-06-22T06:13:46+00:00,CCX2,408-5298958-1880361,INR,NEXLEV,1046.67
B0GN8WW6BC,FBA79993,1,11863.56,0.0,0.0,2026-06-22T06:00:46+00:00,HYD3,403-3291945-2505964,INR,NEXLEV,11863.56
B0DCGHKRXX,FBA79440,1,1694.06,33.9,0.0,2026-06-22T06:00:43+00:00,BOM7,406-6619066-2066745,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1736.44,0.0,0.0,2026-06-22T05:39:50+00:00,BLR7,403-5233964-0119559,INR,NEXLEV,1736.44
B0DCK7ZH5P,FBA79439,1,2880.51,0.0,0.0,2026-06-22T05:30:42+00:00,MAA4,408-1362807-6892308,INR,NEXLEV,2880.51
B0DCK56Q85,FBA79463,1,2117.8,0.0,0.0,2026-06-22T05:24:45+00:00,MAA4,407-7931945-9717962,INR,NEXLEV,2117.8
B0DVC7VJP1,FBA79679,1,5295.76,0.0,0.0,2026-06-22T05:02:45+00:00,HYD3,171-2792710-9189154,INR,NEXLEV,5295.76
B0D83Q7L8W,FBA79271,1,1185.59,33.9,0.0,2026-06-22T04:52:45+00:00,BLR8,406-8309026-4420308,INR,NEXLEV,1185.59
B0D845B2DG,FBA79280,1,1270.34,0.0,0.0,2026-06-22T04:44:45+00:00,CJB1,408-7109475-3813929,INR,NEXLEV,1270.34
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-22T04:44:44+00:00,MAA4,402-7425917-7232360,INR,NEXLEV,6270.34
B0D25LNDSY,FBA79346,1,677.12,0.0,0.0,2026-06-22T04:43:44+00:00,BLR8,408-1582028-4620335,INR,NEXLEV,677.12
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T04:43:42+00:00,MAA4,404-2262090-2261913,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1761.03,0.0,0.0,2026-06-22T04:42:46+00:00,MAA4,404-7836774-1063547,INR,NEXLEV,1761.03
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-06-22T04:41:45+00:00,MAA4,408-6357655-7966759,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T04:41:42+00:00,MAA4,408-5797298-8431527,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T04:41:41+00:00,MAA4,404-8255443-7217153,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T04:40:46+00:00,MAA4,402-8908502-9173154,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-22T04:40:45+00:00,MAA4,407-6294749-9889907,INR,NEXLEV,1778.81
B0D2P7WLJB,FBA79374,1,250.86,0.0,0.0,2026-06-22T04:16:44+00:00,BOM5,408-6815163-9083508,INR,NEXLEV,250.86
B0DVC7VJP1,FBA79679,1,0.0,0.0,0.0,2026-06-22T03:56:44+00:00,BLR8,404-1627111-6817111,INR,NEXLEV,0.0
B0D67727VG,FBP79350,1,1046.66,0.0,0.0,2026-06-22T03:46:42+00:00,AMD2,171-6907227-4891530,INR,NEXLEV,1046.66
B0FS6TB7CP,FBA79812,1,0.0,0.0,0.0,2026-06-22T03:31:40+00:00,MAA4,404-4281612-3535533,INR,NEXLEV,0.0
B0FSF1N457,FBA79811,1,507.62,66.94,0.0,2026-06-22T03:17:45+00:00,BOM5,407-3532737-5831508,INR,NEXLEV,507.62
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T23:34:44+00:00,HYD3,403-3798188-4257967,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T23:20:11+00:00,BLR8,403-6917096-5317163,INR,NEXLEV,1778.81
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-21T23:19:49+00:00,BLR8,402-1423472-7882721,INR,NEXLEV,6270.34
B0FJG5PFGQ,FBA79673,1,677.12,33.9,0.0,2026-06-21T23:18:58+00:00,BOM5,408-2304368-0429157,INR,NEXLEV,677.12
B0D2P5TGWK,FBA79373,1,253.38,33.9,0.0,2026-06-21T23:16:47+00:00,MAA4,407-4943136-4713164,INR,NEXLEV,253.38
B0DCGHVN81,FBA79452,1,1761.03,0.0,0.0,2026-06-21T23:04:41+00:00,BOM7,402-5677328-0899560,INR,NEXLEV,1761.03
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T23:02:44+00:00,BOM7,171-3875547-7206753,INR,NEXLEV,1778.81
B0FS6TB7CP,FBA79812,1,2117.8,33.9,0.0,2026-06-21T23:02:42+00:00,AMD2,405-1612757-3537134,INR,NEXLEV,2117.8
B0DVC8NYY2,FBA79682,1,1524.58,33.9,0.0,2026-06-21T23:00:42+00:00,AMD2,403-7607634-8941916,INR,NEXLEV,1524.58
B0CYSLCRQS,FBA79263,1,2541.53,0.0,0.0,2026-06-21T22:50:45+00:00,BLR8,406-9849514-3041904,INR,NEXLEV,2541.53
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T22:48:43+00:00,HYD3,404-4236889-6849909,INR,NEXLEV,1778.82
B0CYSLCRQS,FBA79263,1,2541.52,50.0,0.0,2026-06-21T22:41:45+00:00,BLR8,403-4518444-5007542,INR,NEXLEV,2541.52
B0D2P7WLJB,FBA79374,1,253.39,33.9,0.0,2026-06-21T22:33:44+00:00,HYD3,408-9867395-6500312,INR,NEXLEV,253.39
B0DVSZ2VVJ,FBA79689,1,5713.33,0.0,0.0,2026-06-21T22:20:44+00:00,MAA4,408-2037249-0625127,INR,NEXLEV,5713.33
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T22:19:42+00:00,HYD3,402-5244864-0828300,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T22:09:43+00:00,BOM7,171-6482699-2718721,INR,NEXLEV,1778.81
B0D2P5TGWK,FBA79373,1,253.39,33.9,0.0,2026-06-21T22:08:46+00:00,DEL4,408-9915029-9218740,INR,NEXLEV,253.39
B0D2P7WLJB,FBA79374,1,253.39,33.9,0.0,2026-06-21T22:08:46+00:00,DEL4,408-9915029-9218740,INR,NEXLEV,253.39
B0DCGHVN81,FBA79452,1,1778.81,50.0,0.0,2026-06-21T22:06:45+00:00,BOM7,402-7619793-6237133,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T22:06:45+00:00,BOM7,405-0913609-1381150,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T22:06:44+00:00,BOM7,404-1765495-3390738,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-06-21T22:04:41+00:00,BOM7,403-8296536-3189959,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T22:02:44+00:00,BOM7,404-5881040-4941157,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1761.03,33.9,0.0,2026-06-21T21:59:43+00:00,BOM7,171-5895325-6477962,INR,NEXLEV,1761.03
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-21T21:50:46+00:00,DEL5,408-0867909-2564306,INR,NEXLEV,5295.76
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-21T21:47:44+00:00,LKO1,408-9953574-6636349,INR,NEXLEV,3134.75
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T21:46:45+00:00,LKO1,405-9964095-4285135,INR,NEXLEV,3134.75
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T21:08:43+00:00,HYD3,403-9499333-8081908,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T21:07:45+00:00,HYD3,402-1200862-5210727,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T21:07:43+00:00,HYD3,408-9723444-9110730,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-06-21T21:07:42+00:00,HYD3,406-0016505-4910747,INR,NEXLEV,1778.81
B0CDPP45BM,FBA78981,1,3812.71,0.0,0.0,2026-06-21T21:00:46+00:00,HYD8,171-6166033-7052332,INR,NEXLEV,3812.71
B0GKNGWLJ2,FBK80015,1,3304.24,33.9,0.0,2026-06-21T20:56:45+00:00,DEL4,403-4512720-3595511,INR,NEXLEV,3304.24
B0GM1CZC7Y,FBA79984,1,5507.62,33.9,0.0,2026-06-21T20:56:41+00:00,BOM7,402-7834560-8297957,INR,NEXLEV,5507.62
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-21T20:51:44+00:00,BLR8,171-9085148-9212361,INR,NEXLEV,6270.34
B0GKNGWLJ2,FBK80015,1,3304.24,0.0,0.0,2026-06-21T20:42:47+00:00,DEL4,171-8729175-9654737,INR,NEXLEV,3304.24
B0CDPP45BM,FBA78981,1,3812.71,0.0,0.0,2026-06-21T19:57:42+00:00,LKO1,171-9717164-6238752,INR,NEXLEV,3812.71
B0CYSLCRQS,FBA79263,1,0.0,0.0,0.0,2026-06-21T19:39:55+00:00,HYD8,404-8052676-3680327,INR,NEXLEV,0.0
B0D25LNDSY,FBA79346,1,677.12,0.0,0.0,2026-06-21T19:17:43+00:00,MAA4,406-7647213-1103542,INR,NEXLEV,677.12
B0CDPMX152,FBA78980,1,2033.06,33.9,0.0,2026-06-21T19:12:50+00:00,HYD8,405-7129568-7044308,INR,NEXLEV,2033.06
B0DVC7VJP1,FBA79679,1,5295.76,33.9,0.0,2026-06-21T19:05:41+00:00,MAA4,408-1401676-1258718,INR,NEXLEV,5295.76
B0DQCWRG3H,FBA79493,1,1736.44,66.95,0.0,2026-06-21T18:59:43+00:00,CJB1,171-9161616-9730718,INR,NEXLEV,1736.44
B0D25LNDSY,FBA79346,1,677.12,0.0,0.0,2026-06-21T18:49:53+00:00,BLR8,408-1238017-6707536,INR,NEXLEV,677.12
B0F74DJYG6,FBA79773,1,210.16,0.0,0.0,2026-06-21T18:41:44+00:00,PNQ3,406-5724953-9344306,INR,NEXLEV,210.16
B0D2P7WLJB,FBA79374,1,253.38,33.9,0.0,2026-06-21T18:37:47+00:00,DEL5,171-8215029-3779525,INR,NEXLEV,253.38
B0DVC7VJP1,FBA79679,1,5295.76,50.0,0.0,2026-06-21T18:24:47+00:00,BLR8,404-9908862-2353122,INR,NEXLEV,5295.76
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-06-21T18:20:44+00:00,PNQ3,403-8608688-1585140,INR,NEXLEV,2880.5
B0CDPMX152,FBA78980,1,0.0,0.0,0.0,2026-06-21T18:07:32+00:00,BOM7,NLshop-10932/26-27,INR,NEXLEV,0.0
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-21T17:48:36+00:00,DEL4,NLshop-10901/26-27,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-21T17:44:49+00:00,BLR7,406-1545496-7138757,INR,NEXLEV,1736.44
B0D2P5TGWK,FBA79373,1,253.39,33.9,0.0,2026-06-21T17:38:46+00:00,BLR8,407-2190356-7996348,INR,NEXLEV,253.39
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-21T17:37:34+00:00,DEL4,NLshop-10917/26-27,INR,NEXLEV,0.0
B0GGHZWMVW,FBA79971,1,10168.64,0.0,0.0,2026-06-21T17:35:50+00:00,BOM5,171-1785537-9169949,INR,NEXLEV,10168.64
B0DK9LYT4P,FBA79467,1,1016.1,33.9,0.0,2026-06-21T17:02:45+00:00,DED4,404-4036710-4139547,INR,NEXLEV,1016.1
B0FPGDVVCX,FBA79849,1,4829.66,0.0,0.0,2026-06-21T17:00:48+00:00,DED4,406-7654959-6841911,INR,NEXLEV,4829.66
B0DQCWRG3H,FBA79493,1,1736.44,33.9,0.0,2026-06-21T16:44:44+00:00,CJB1,171-6158205-4783504,INR,NEXLEV,1736.44
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-21T16:32:43+00:00,BOM5,405-5042423-4501102,INR,NEXLEV,6270.34
B0DCK7ZH5P,FBA79439,1,2880.5,0.0,0.0,2026-06-21T16:22:46+00:00,CCX2,407-6611334-1067524,INR,NEXLEV,2880.5
B0DCK4DR1B,FBA79469,1,1694.07,33.9,0.0,2026-06-21T16:22:45+00:00,BOM7,403-4174373-7162739,INR,NEXLEV,1694.07
B0DKK15YNJ,FBA79573,1,2380.0,38.1,0.0,2026-06-21T16:22:45+00:00,BOM7,403-4174373-7162739,INR,NEXLEV,2380.0
B0D9KFQG8Q,FBA79443,1,1439.83,33.9,0.0,2026-06-21T16:22:45+00:00,BOM7,403-4174373-7162739,INR,NEXLEV,1439.83
B0DKJXRXKM,FBA79570,1,1524.58,33.9,0.0,2026-06-21T16:22:45+00:00,BOM7,403-4174373-7162739,INR,NEXLEV,1524.58
B0D383WQPB,FBA79268,1,1694.06,0.0,0.0,2026-06-21T16:11:52+00:00,BLR7,171-5653813-6369100,INR,NEXLEV,1694.06
B0DQCWRG3H,FBA79493,1,1736.44,66.94,0.0,2026-06-21T15:21:44+00:00,PNQ3,407-5439150-7690703,INR,NEXLEV,1736.44
B0FS6TB7CP,FBA79812,1,2117.8,0.0,0.0,2026-06-21T15:20:43+00:00,DEL5,171-3674229-6389167,INR,NEXLEV,2117.8
B0GN86G345,FBA79989,1,1948.31,0.0,0.0,2026-06-21T15:16:53+00:00,BLR8,171-1958919-0333112,INR,NEXLEV,1948.31
B0DM6BB3VT,FBA79590,1,2856.2,0.0,0.0,2026-06-21T15:14:41+00:00,AMD2,404-0344821-7059548,INR,NEXLEV,2856.2
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T15:11:44+00:00,HYD3,404-6791840-3997130,INR,NEXLEV,1778.82
B0DNJS23HS,FBA79567,1,5083.9,66.94,0.0,2026-06-21T15:10:50+00:00,BLR8,171-5366867-8516330,INR,NEXLEV,5083.9
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T15:10:47+00:00,HYD3,406-0692933-2297964,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.82,16.1,0.0,2026-06-21T15:10:45+00:00,HYD3,408-3543601-5573127,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.82,0.0,0.0,2026-06-21T15:10:44+00:00,HYD3,403-8939443-3470727,INR,NEXLEV,1778.82
B0CYSLCRQS,FBA79263,1,2541.52,33.9,0.0,2026-06-21T15:06:46+00:00,DED4,406-5706632-7353951,INR,NEXLEV,2541.52
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T14:58:47+00:00,LKO1,405-6204724-5909935,INR,NEXLEV,3134.75
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-06-21T14:53:43+00:00,HYD3,402-9671017-7007503,INR,NEXLEV,1778.81
B0CYSLCRQS,FBA79263,1,2541.52,66.94,0.0,2026-06-21T14:43:43+00:00,BLR8,171-8432372-0475537,INR,NEXLEV,2541.52
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-06-21T14:38:49+00:00,HYD8,408-8051406-3912352,INR,NEXLEV,2880.51
B0GYS6CJD9,FBA80113,2,168.64,0.0,0.0,2026-06-21T14:36:43+00:00,DEL5,403-0366790-0099544,INR,NEXLEV,337.28
B0CYSLCRQS,FBA79263,1,2541.53,33.9,0.0,2026-06-21T14:34:46+00:00,CCX1,403-6495793-3239538,INR,NEXLEV,2541.53
B0DQCWRG3H,FBA79493,1,1736.44,66.94,0.0,2026-06-21T14:28:46+00:00,HYD8,402-2582316-3917164,INR,NEXLEV,1736.44
B0DCGHVN81,FBA79452,1,1778.81,66.95,0.0,2026-06-21T14:03:42+00:00,MAA4,403-9092084-1501918,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T13:51:43+00:00,BLR8,171-8528511-9197943,INR,NEXLEV,1778.81
B0CDPP45BM,FBA78981,1,3812.72,0.0,0.0,2026-06-21T13:48:45+00:00,BLR7,404-4427161-0971542,INR,NEXLEV,3812.72
B0D672NXC8,FBA79277,1,6270.34,0.0,0.0,2026-06-21T13:44:46+00:00,BLR8,408-2181819-5633913,INR,NEXLEV,6270.34
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T13:43:45+00:00,BOM7,171-5414361-2380301,INR,NEXLEV,1778.82
B0CDPP45BM,FBA78981,1,0.0,0.0,0.0,2026-06-21T13:35:41+00:00,MAA4,405-9882885-4251569,INR,NEXLEV,0.0
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-21T12:49:55+00:00,LKO1,404-8652259-3486711,INR,NEXLEV,5083.9
B0DVC8NYY2,FBA79682,1,1524.58,0.0,0.0,2026-06-21T12:36:45+00:00,DEL5,404-8054182-4080359,INR,NEXLEV,1524.58
B0DKK15YNJ,FBA79573,1,2380.0,0.0,0.0,2026-06-21T12:06:43+00:00,BOM5,402-5559614-5184316,INR,NEXLEV,2380.0
B0GN8WW6BC,FBA79993,1,11863.56,0.0,0.0,2026-06-21T12:01:47+00:00,BOM5,402-2726791-4917930,INR,NEXLEV,11863.56
B0D9KDQCCM,FBA79349,1,1008.58,38.1,0.0,2026-06-21T11:51:43+00:00,LKO1,405-2388458-6960352,INR,NEXLEV,1008.58
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T11:49:43+00:00,HYD3,405-7085397-3904358,INR,NEXLEV,1778.81
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-21T11:37:43+00:00,MAA4,406-6751408-9486700,INR,NEXLEV,2856.19
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-21T11:36:44+00:00,DEL4,403-2543161-7232362,INR,NEXLEV,5083.9
B0DQCWRG3H,FBA79493,1,1736.44,66.94,0.0,2026-06-21T11:25:43+00:00,AMD2,408-6832395-0873149,INR,NEXLEV,1736.44
B0DCK3N2JJ,FBA79406,1,2287.28,16.1,0.0,2026-06-21T11:21:45+00:00,BLR7,406-3311671-3106737,INR,NEXLEV,2287.28
B0DCK7ZH5P,FBA79439,1,2880.51,33.9,0.0,2026-06-21T11:20:43+00:00,DEL5,404-2899165-7769946,INR,NEXLEV,2880.51
B0GKNGWLJ2,FBK80015,1,3304.24,33.9,0.0,2026-06-21T11:08:45+00:00,DEL4,407-6082121-7113103,INR,NEXLEV,3304.24
B0D383WQPB,FBA79268,1,1694.07,0.0,0.0,2026-06-21T10:50:41+00:00,DEL5,405-1304870-7759517,INR,NEXLEV,1694.07
B0CYSLCRQS,FBA79263,1,2541.52,33.9,0.0,2026-06-21T10:43:44+00:00,LKO1,405-8517599-8097161,INR,NEXLEV,2541.52
B0DCGHVN81,FBA79452,1,1778.82,66.94,0.0,2026-06-21T10:39:45+00:00,BLR8,404-5817895-5517918,INR,NEXLEV,1778.82
B0CYSLCRQS,FBA79263,1,2541.52,16.1,0.0,2026-06-21T10:32:44+00:00,DED4,404-9702629-1405105,INR,NEXLEV,2541.52
B0FS7T8151,FBA79810,1,507.63,0.0,0.0,2026-06-21T10:20:44+00:00,DEL4,403-6656145-3887524,INR,NEXLEV,507.63
B0CYSLCRQS,FBA79263,1,2541.52,0.0,0.0,2026-06-21T10:03:44+00:00,DED4,403-4667213-3966727,INR,NEXLEV,2541.52
B0DM6BB3VT,FBA79590,1,2856.19,0.0,0.0,2026-06-21T09:45:44+00:00,AMD2,403-3040126-2939521,INR,NEXLEV,2856.19
B0DCGHVN81,FBA79452,1,1778.82,16.1,0.0,2026-06-21T09:42:44+00:00,HYD3,403-5401131-9380361,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.81,0.0,0.0,2026-06-21T09:42:43+00:00,HYD3,407-7238490-6497165,INR,NEXLEV,1778.81
B0DCGHVN81,FBA79452,1,1778.82,8.06,0.0,2026-06-21T09:41:47+00:00,HYD3,408-6939902-4402714,INR,NEXLEV,1778.82
B0DCGHVN81,FBA79452,1,1778.81,33.9,0.0,2026-06-21T09:41:41+00:00,HYD3,402-6843560-2340316,INR,NEXLEV,1778.81
B0DCK7ZH5P,FBA79439,1,2880.5,33.9,0.0,2026-06-21T09:31:42+00:00,AMD2,403-7799912-9701920,INR,NEXLEV,2880.5
B0DJFH4K8B,FBA79474,1,1651.69,33.9,0.0,2026-06-21T08:49:45+00:00,CCX1,407-7196699-7976315,INR,NEXLEV,1651.69
B0DM6BB3VT,FBA79590,1,2856.2,0.0,0.0,2026-06-21T08:42:43+00:00,PNQ3,402-8561789-9880362,INR,NEXLEV,2856.2
B0DCGHVN81,FBA79452,1,1761.03,0.0,0.0,2026-06-21T08:34:45+00:00,DEL4,171-8934706-8763548,INR,NEXLEV,1761.03
B0D672NXC8,FBA79277,1,6270.34,33.9,0.0,2026-06-21T08:33:46+00:00,MAA4,408-7957067-8648309,INR,NEXLEV,6270.34
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-06-21T08:19:36+00:00,BOM7,404-3740875-2426726,INR,NEXLEV,0.0
B0FS6TB7CP,FBA79812,1,0.0,0.0,0.0,2026-06-21T07:58:41+00:00,CCX1,404-7447160-4861127,INR,NEXLEV,0.0
B0DQCWRG3H,FBA79493,1,1719.08,33.9,0.0,2026-06-21T07:46:45+00:00,DEL4,403-2473158-9728358,INR,NEXLEV,1719.08
B0DCGHVN81,FBA79452,1,1778.82,33.9,0.0,2026-06-21T07:37:44+00:00,BLR8,403-2089285-6938729,INR,NEXLEV,1778.82
B0F74DJYG6,FBA79773,1,210.16,0.0,0.0,2026-06-21T07:30:44+00:00,BLR8,171-9184832-3729155,INR,NEXLEV,210.16
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-06-21T07:20:48+00:00,BLR8,403-8511918-5549937,INR,NEXLEV,5083.9
B0F43P6D23,FBA79652,1,3134.74,0.0,0.0,2026-06-21T07:18:44+00:00,LKO1,408-2864848-0297104,INR,NEXLEV,3134.74
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T07:17:43+00:00,LKO1,171-9180592-4294746,INR,NEXLEV,3134.75
B0DM6BB3VT,FBA79590,1,0.0,0.0,0.0,2026-06-21T07:17:35+00:00,BLR7,NLshop-10931/26-27,INR,NEXLEV,0.0
B0F43P6D23,FBA79652,1,3134.75,0.0,0.0,2026-06-21T07:15:49+00:00,LKO1,402-4768820-0437957,INR,NEXLEV,3134.75
B0F43P6D23,FBA79652,1,3134.75,33.9,0.0,2026-06-21T07:15:42+00:00,LKO1,406-9772757-8637937,INR,NEXLEV,3134.75
