amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	fulfilled-by	is-iba 
405-9343048-7714713	405-9343048-7714713	2025-12-27T09:26:45+00:00	2025-12-29T03:13:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grea	FBA78981	B0CDPP45BM	Shipped	1	INR	3599.0								MANDYA	KARNATAKA	571403	IN		false				false
407-6941711-8567525	407-6941711-8567525	2025-12-27T09:08:08+00:00	2025-12-29T21:32:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0								MANGALURU	KARNATAKA	575004	IN		false				false
407-4020360-7041115	407-4020360-7041115	2025-12-27T08:49:34+00:00	2025-12-27T10:09:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Foldable Garment Steamer for Home & Travel | Convenient Vertical Steaming | 1200W | 120 ml | Lightweight & Compact | 30s Fast Heating | Iron fo	FBA79268	B0D383WQPB	Shipped	1	INR	1799.0								SURAT	GUJARAT	395006	IN		false				false
405-5128211-6835532	405-5128211-6835532	2025-12-27T08:44:27+00:00	2025-12-27T13:38:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0						30.98		VIRAR	MAHARASHTRA	401305	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-7478213-1752302	171-7478213-1752302	2025-12-27T08:43:07+00:00	2025-12-29T06:55:59+00:00	Shipped	Amazon	Amazon.in			Expedited	NeLev Mini Electric Chopper | 3D Stainless Steel Blade | Food Grade Bowl | for Mincing Garlic Ginger Onion Vegetable Meat Nuts | 250 ml | One Touch Op	FBA79811	B0FSF1N457	Shipped	1	INR	529.0								GURUGRAM	HARYANA	122002	IN		false				false
408-6425047-4907559	408-6425047-4907559	2025-12-27T08:41:02+00:00	2025-12-27T14:36:13+00:00	Cancelled	Amazon	Amazon.in			Standard	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Greas	FBA79262	B0CYSMBCB8	Cancelled	0										BENGALURU	KARNATAKA	560074	IN		false				false
402-5793797-0669102	402-5793797-0669102	2025-12-27T08:36:12+00:00	2025-12-27T11:28:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Handheld Garment Steamer | 1500 Watts | 300 ML| Standing & Horizontal Iron Press | Damage Free Steaming for all Cloth Types | 25s Quick Heat |U	FBA78980	B0CDPMX152	Shipped	1	INR	2048.0						40.96		MUMBAI	MAHARASHTRA	400008	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-3771163-7152339	408-3771163-7152339	2025-12-27T08:35:19+00:00	2025-12-27T11:21:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0								NEW DELHI	DELHI	110080	IN		false				false
406-7441807-0926748	406-7441807-0926748	2025-12-27T08:25:48+00:00	2025-12-27T13:28:45+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79464	B0DFCDKMWR	Cancelled	0										Thane	Maharashtra	401209	IN		false				false
407-3909830-8824339	407-3909830-8824339	2025-12-27T08:22:00+00:00	2025-12-27T16:23:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Water	FBA79373	B0D2P5TGWK	Shipped	1	INR	286.0		40.0						MADURAI	TAMIL NADU	625001	IN		false				false
403-3244914-8081914	403-3244914-8081914	2025-12-27T08:08:42+00:00	2026-01-01T03:33:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Professional Air Purifier for 650 sq ft Area| 8500 Hrs Filter Life|True HEPA 13 Filter |Captures 99.99% Virus and PM 2.5 Particle|For Home & Of	FBA79683	B0DVC9PRSD	Shipped	1	INR	13490.0								GAUTAM BUDDHA NAGAR	UTTAR PRADESH	201318	IN		false				false
171-5907617-6514757	171-5907617-6514757	2025-12-27T07:48:25+00:00	2025-12-27T15:55:20+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0								ALWAR	RAJASTHAN	301001	IN		false				false
405-4374740-1562705	405-4374740-1562705	2025-12-27T07:41:41+00:00	2025-12-27T13:45:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		40.0					40.0	MUMBAI	MAHARASHTRA	400052	IN		false				false
406-7992423-6957911	406-7992423-6957911	2025-12-27T07:40:56+00:00	2025-12-27T15:28:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0								MANGALURU	KARNATAKA	575002	IN		false				false
171-7651384-5201930	171-7651384-5201930	2025-12-27T07:40:04+00:00	2025-12-27T10:58:07+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cordless Electric Heating Pad| Period Cramp & Back Pain Relief Massager | 9 modes| Menstrual Cramp Relief|Type C| Crampfree Periods | Portable	FBA79472	B0DFCDZWND	Shipped	1	INR	1399.0		79.0				27.98	79.0	CHENNAI	TAMIL NADU	600041	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-9518159-6861148	171-9518159-6861148	2025-12-27T07:34:02+00:00	2025-12-27T12:46:40+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										ALWAR	RAJASTHAN	301001	IN		false				false
404-3733889-4697964	404-3733889-4697964	2025-12-27T07:20:36+00:00	2025-12-27T08:41:11+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Therapy Oil Applicator | Reduce Dandruff | Improve Hair Growth | EMS for Scalp Improvement | Red & Blue Light | High Frequency Massage for	FBP79350	B0D67727VG	Shipped	1	INR	1099.0		19.0				21.98	19.0	BENGALURU	KARNATAKA	560049	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
405-8433810-7473925	405-8433810-7473925	2025-12-27T07:19:06+00:00	2025-12-27T14:43:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Accessory Kit for 10-in-1 Steam Cleaner & Mop SC-04 | Multipurpose Attachments for Deep Cleaning	FBA79843	B0FMF1D9NV	Shipped	1	INR	275.0		59.0						NEW DELHI	DELHI	110007	IN		false				false
408-8891761-1034728	408-8891761-1034728	2025-12-27T07:18:28+00:00	2025-12-27T08:56:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		59.0				65.96		GHAZIABAD	UTTAR PRADESH	201010	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
407-4419940-4461927	407-4419940-4461927	2025-12-27T07:15:24+00:00	2025-12-29T20:29:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Gr	FBA79652	B0F43P6D23	Shipped	1	INR	2949.0								Mutaga	KARNATAKA	591124	IN		false				false
404-3090939-3490720	404-3090939-3490720	2025-12-27T07:04:54+00:00	2025-12-27T11:43:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0		99.0					99.0	New Delhi	DELHI	110003	IN		false				false
408-4536260-9299508	408-4536260-9299508	2025-12-27T07:03:26+00:00	2025-12-28T05:26:01+00:00	Shipped	Amazon	Amazon.in			Standard	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	0.0								GHAZIABAD	UTTAR PRADESH	201001	IN		false				false
406-7938157-5189167	406-7938157-5189167	2025-12-27T06:43:10+00:00	2025-12-27T08:22:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		79.0				39.98	79.0	Padi pudhu nagar	TAMIL NADU	600101	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-1477823-9943539	402-1477823-9943539	2025-12-27T06:36:41+00:00	2025-12-27T11:58:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	RAMGARH CANTONMENT CIVIL TOWNSHIP	JHARKHAND	829122	IN		false				false
405-0806512-8649916	405-0806512-8649916	2025-12-27T06:19:07+00:00	2025-12-27T15:08:09+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Water	FBA79373	B0D2P5TGWK	Shipped	1	INR	286.0								Kolkata	West Bengal	700010	IN		false				false
407-5477367-0522727	407-5477367-0522727	2025-12-27T06:14:42+00:00	2025-12-27T14:09:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0								Nelmangala	KARNATAKA	562123	IN		false				false
404-7442669-9772326	404-7442669-9772326	2025-12-27T06:09:33+00:00	2025-12-27T14:25:06+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0		40.0				58.98	40.0	KUDLU	KERALA	671124	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
407-6869201-9842761	407-6869201-9842761	2025-12-27T06:05:02+00:00	2025-12-27T10:35:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets |Fabric Brush | Pill, Rue & Burr Remover | Battery Po	FBA79819	B0FT8R24QM	Shipped	1	INR	336.0		40.0					40.0	LATUR	MAHARASHTRA	413512	IN		false				false
407-3131218-4750713	407-3131218-4750713	2025-12-27T06:04:39+00:00	2025-12-27T06:09:44+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Cancelled	0										Nelmangala	KARNATAKA	562123	IN		false				false
171-1628298-4712342	171-1628298-4712342	2025-12-27T06:03:54+00:00	2025-12-27T11:27:01+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev LED Phototherapy comb | Electric Scalp Massager | Red Light for Regrowth | Blue Light for Anti Dandruff | Hairfall Control | Rechargeable TypeC	FBA79440	B0DCGHKRXX	Shipped	1	INR	1999.0								BERI	HARYANA	124201	IN		false				false
408-3792674-5464312	408-3792674-5464312	2025-12-27T06:01:02+00:00	2025-12-27T06:08:18+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										MYSURU	KARNATAKA	571606	IN		false				false
408-6072187-4181920	408-6072187-4181920	2025-12-27T05:57:17+00:00	2025-12-27T11:48:00+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	0.0								BENGALURU	KARNATAKA	560035	IN		false				false
408-4445278-8471512	408-4445278-8471512	2025-12-27T05:41:44+00:00	2025-12-27T10:53:23+00:00	Cancelled	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Water	FBA79373	B0D2P5TGWK	Cancelled	0										BENGALURU	KARNATAKA	560037	IN		false				false
404-6751942-1410755	404-6751942-1410755	2025-12-27T05:39:43+00:00	2025-12-27T10:07:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 2.2L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 30Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79682	B0DVC8NYY2	Shipped	1	INR	2049.0						40.98		FARIDABAD	HARYANA	121002	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
403-7786953-4937950	403-7786953-4937950	2025-12-27T05:38:36+00:00	2025-12-27T12:43:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0		40.0					40.0	ETAWAH	UTTAR PRADESH	206002	IN		false				false
405-6399152-8438702	405-6399152-8438702	2025-12-27T05:35:40+00:00	2025-12-27T07:26:57+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								NEW DELHI	DELHI	110070	IN		false				false
171-7333093-5782700	171-7333093-5782700	2025-12-27T05:34:38+00:00	2025-12-29T19:47:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Shipped	1	INR	1999.0		40.0					40.0	THALASSERY	KERALA	670101	IN		false				false
403-1769111-9189158	403-1769111-9189158	2025-12-27T05:20:43+00:00	2025-12-27T09:11:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Ionic Cordless Hair Straightener Brush | 60min Runtime | upto 200° Heating | Portable & Type C Rechargeable | Keratin Bristles |Straight, Friz	FBA79406	B0DCK3N2JJ	Shipped	1	INR	2374.0		40.0					40.0	Kolar gold fields	KARNATAKA	563122	IN		false				false
407-6714934-5101102	407-6714934-5101102	2025-12-27T05:19:57+00:00	2025-12-27T13:43:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0								CHENNAI	TAMIL NADU	600059	IN		false				false
406-8658667-8545909	406-8658667-8545909	2025-12-27T05:09:57+00:00	2025-12-27T11:30:10+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Gr	FBA79652	B0F43P6D23	Shipped	1	INR	2949.0						58.98		HYDERABAD	TELANGANA	500090	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
402-9118323-6751511	402-9118323-6751511	2025-12-27T05:06:17+00:00	2025-12-27T11:14:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0						30.98		MUMBAI	MAHARASHTRA	400053	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
171-0547439-1514727	171-0547439-1514727	2025-12-27T04:49:44+00:00	2025-12-27T07:21:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Greas	FBA79262	B0CYSMBCB8	Shipped	1	INR	2449.0						48.98		benagloru	KARNATAKA	560091	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
408-3113544-8089141	408-3113544-8089141	2025-12-27T04:38:01+00:00	2025-12-27T04:47:34+00:00	Cancelled	Amazon	Amazon.in			Standard	NexLev Ionic 3 in 1 Hot Air Brush|1.5 Inch Barrel |Volumizer Blow Dryer & Styler|Ceramic Tourmaline Coated for Heat Protection|1200W|Dual Bristle for	FBA79493	B0DQCWRG3H	Cancelled	0										PANDUA	WEST BENGAL	712149	IN		false				false
402-6153964-5252315	402-6153964-5252315	2025-12-27T04:29:16+00:00	2025-12-27T12:21:06+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Blackhead & Whitehead Remover Tool | Rechargeable |1Hr Use| Acne & Pimple Pore Cleaner | 6 Heads | Electric Derma Suction Machine | Hydra Facia	FBA79570	B0DKJXRXKM	Shipped	1	INR	1549.0		40.0					40.0	HOSHIARPUR	PUNJAB	146001	IN		false				false
402-8249982-5627559	402-8249982-5627559	2025-12-27T04:19:43+00:00	2025-12-29T09:58:39+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0								PUNE	MAHARASHTRA	411036	IN		false				false
402-0805265-6297102	402-0805265-6297102	2025-12-27T04:10:13+00:00	2025-12-27T04:55:05+00:00	Shipped	Amazon	Amazon.in			Expedited	nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification &	FBA79263	B0CYSLCRQS	Shipped	1	INR	2949.0								BENGALURU	KARNATAKA	560068	IN		false				false
402-1345643-2576303	402-1345643-2576303	2025-12-27T04:07:34+00:00	2025-12-27T08:43:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Cool Mist Humidifier | 3.5L| For Office, Indoor Plants, Baby Nursery | Quiet Operation | Works 44Hrs on Low Setting | 360° Nozzle | Auto Shut-	FBA79681	B0DVC968P1	Shipped	1	INR	2099.0						41.98		NAGAMALAIPUDUKOTTAI	TAMIL NADU	625019	IN	PLM-44130194-fe6b-4023-be96-bcab5bb15b10	false				false
404-9300559-3286726	404-9300559-3286726	2025-12-27T04:04:26+00:00	2025-12-27T15:33:04+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steamer For Cold & Cough| Face Steam,Inhaler & Vaporizer | Perfect for Facial & Aromatherapy | Nano Ionic Steam | Uv Sterilization | Aroma Diff	FBA79404	B0D9KFZYG8	Shipped	1	INR	1749.0								VELLORE	TAMIL NADU	632007	IN		false				false
405-8658820-8705116	405-8658820-8705116	2025-12-27T03:52:45+00:00	2025-12-27T08:14:12+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Lint Remover | for Woolen Sweaters Shirts Socks Jackets Suede Leggings Curtains & Carpets | Pill, Rue & Burr Remover | 120 Min Use |TypeC | Lin	FBA79280	B0D845B2DG	Shipped	1	INR	1498.0								New Delhi	DELHI	110076	IN		false				false
402-6115677-5009957	402-6115677-5009957	2025-12-27T03:49:27+00:00	2025-12-27T15:12:08+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 2 in 1 Handheld & Stick Vacuum Cleaner | 17500 PA Suction | Dry Vacuuming for Home & Office | Washable HEPA Filter | 4 Adjustable Heads | Bagle	FBA79452	B0DCGHVN81	Shipped	1	INR	1994.0		40.0					40.0	HYDERABAD	TELANGANA	501301	IN		false				false
404-9717378-8373117	404-9717378-8373117	2025-12-27T02:49:55+00:00	2025-12-27T19:09:04+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0								TIRUPPUR	TAMIL NADU	641652	IN		false				false
171-6193247-6093123	171-6193247-6093123	2025-12-27T02:42:54+00:00	2025-12-27T05:18:05+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | Complete Home Kitchen Floor Bathroom Car & Office Cleaning machine | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Gr	FBA79652	B0F43P6D23	Shipped	1	INR	2949.0								THANE	MAHARASHTRA	401107	IN		false				false
405-3117265-5380360	405-3117265-5380360	2025-12-27T02:33:53+00:00	2025-12-30T08:26:25+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Smart Electric Toothbrush for Adults | 2 Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery Powered | 2 Cleaning Modes | Upto 60 Days	FBA79374	B0D2P7WLJB	Shipped	2	INR	568.0		80.0					80.0	KILVAITHINANKUPPAM	TAMIL NADU	632209	IN		false				false
171-2539105-1321155	171-2539105-1321155	2025-12-27T02:27:02+00:00	2025-12-27T07:05:22+00:00	Shipped	Amazon	Amazon.in			Expedited	Nexlev Portable Sewing Machine| 2 Speed Settings| Cordless| Battery operated| USB Type C cord for Plug-in| Quick Fix DIY|Portable & Compact| for all F	FBA79349	B0D9KDQCCM	Shipped	1	INR	999.0								GAUTAM BUDDHA NAGAR	UTTAR PRADESH	201318	IN		false				false
404-5277749-5723558	404-5277749-5723558	2025-12-27T02:23:47+00:00	2025-12-27T04:26:03+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat	FBA79439	B0DCK7ZH5P	Shipped	1	INR	3298.0		40.0					40.0	VISAKHAPATNAM	ANDHRA PRADESH	530002	IN		false				false
408-4315735-8674725	408-4315735-8674725	2025-12-27T02:19:31+00:00	2025-12-27T07:21:02+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Window Car & Office Cleaning | 9 Accessories | 450 ML | Window Pane Sink Grime Chimney Greas	FBA79262	B0CYSMBCB8	Shipped	1	INR	2449.0		79.0					79.0	HYDERABAD	TELANGANA	500073	IN		false				false
407-4532773-5522757	407-4532773-5522757	2025-12-27T02:14:58+00:00	2025-12-27T08:19:19+00:00	Shipped	Amazon	Amazon.in			Expedited	NexLev 10 in 1 Steam Cleaner & Mop|2 Steam Modes| Mopping & Deep Cleaning Home Car Sofa Bathroom Kitchen & Office |For All Surfaces|350ML|Chemical Fre	FBA79567	B0DNJS23HS	Shipped	1	INR	5999.0								Surat	GUJARAT	395009	IN		false				false
