brand,asin,week,Spend,Clicks,Impressions,attributed_sales,ams_orders,gmv,sessions,units,buy_box_pct,conversion_pct,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,SKU,Model,(Parent) ASIN,Title,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,ad_channel,Spend_ads,Clicks_ads,Impressions_ads,attributed_sales_ads,ams_orders_ads,brand_ads,ad_type,campaign_name
Audio_Array,B0C539RBGL,4,13.4,2.0,92.0,0.0,0.0,0.0,9.0,,1.0,,,0.0,,,,,,,,FBA78205,AM-C32,B0C539RBGL,"Audio Array AM-C32 Professional RGB USB Condenser Microphone with Tripod/Pop Filter & Shock Mount | No Latency Monitoring & Mute Button | For PC/Mobile, Gaming, Podcast, Streaming, Recording & Singing",0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,13.4,2.0,92.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0C5957W3P,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.6667,,,,,,,,,,,FBA78420,AM-C33,B0C5957W3P,"Audio Array AM-C33 Lapel Microphone | 1M Long, Strong Cable | 3.5mm TRRS | 3.5mm TRRS Port & TRRS to TRS Adapter | Omnidirectional Pickup | Mic Cover & Leather Carry Bag Included | 1 Year Warranty",0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0C598Q6PT,4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,1.0,,,,,,,,,,,FBA78423,AM-C36,B0C598Q6PT,"Audio Array AM-C36 Lapel Microphone | 1M Long & Strong Cable | 3.5mm TRRS| 3.5mm TRRS Port, TRRS to TRS & TRRS to USB Type C adapters | Omnidirectional Pickup | Mic Cover & Leather Bag Included",1.0,0.0,0.0002,5.0,1.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0CF5TCQKL,4,5988.72,377.0,29529.0,24323.72,8.0,0.0,1118.0,,0.0008,,0.24620905026040424,4.061589120880589,,748.59,,,,,,FBA78975,AA-21,B0CF5TCQKL,"Audio Array AA-21 Desktop Mount Speaker Stands | 15KG Capacity | Height, Tilt & Rotation Adjustable | Smart Cable Management | for Sound Editing, Gaming, Music Production | Black (Set of 2)",57.0,0.0038,0.0106,1561.0,98.0,0.004,0.0129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,5988.72,377.0,29529.0,24323.72,8.0,Audio_Array,SP_SD,
Audio_Array,B0CH4R1V6S,4,0.0,0.0,0.0,0.0,0.0,0.0,540.0,,0.0234,,,,,,,,,,,FBA79016,AM-C3a,B0CH4R1V6S,"Audio Array AM-C3a Unidirectional Dynamic Handheld Karaoke Microphone | 20Hz - 20kHz Response | Karaoke Singing, Public Meetings, Studio Recording, Live Sound, Party (no Cable Included)",11.0,0.0019,0.002,738.0,12.0,0.0019,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0CH4RNWJX,4,6988.95,521.0,81228.0,40314.45,20.0,0.0,1489.0,,0.0049,,0.1733609164952021,5.768312836692207,,349.4475,,,,,,FBA79011,AM-C43,B0CH4RNWJX,"Audio Array AM-C43 XLR to 3.5mm Professional Condenser Microphone Kit | Boom Arm, 2M Cable & Foam Filter | Compatible with Audio Interface, Mixer | Recording, Podcast, Streaming, Home Studio (Black)",26.0,0.0051,0.0048,2272.0,32.0,0.0058,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,6988.95,521.0,81228.0,40314.45,20.0,Audio_Array,SP_SD,
Audio_Array,B0CM6NTWBP,4,4698.4,555.0,78300.0,34854.89,14.0,0.0,1778.0,,0.0017,,0.13479887614047842,7.41845947556615,,335.59999999999997,,,,,,FBA79103,AI-10,B0CM6NTWBP,"Audio Array AI-10 Professional Live Soundcard|1Ch Mixer |Bluetooth | 3 Condenser Mic Inputs, 2 mobilephones & PC/Mac Outputs | +48V phantom power, 4 Voice Modes, Denoise, built-in FX | Gaming, Karaoke",27.0,0.0061,0.005,2785.0,47.0,0.0071,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,4698.4,555.0,78300.0,34854.89,14.0,Audio_Array,SP_SD,
Audio_Array,B0CM9HYVDM,4,4150.71,259.0,34565.0,16570.36,17.0,0.0,1353.0,,0.0036,,0.2504900315985893,3.992174832739459,,244.15941176470588,,,,,,FBA79109,AM-W18,B0CM9HYVDM,"Audio Array AM-W18 Wireless Karaoke Speaker with Microphone | Portable Bluetooth Speaker for Singing & Gifting with Voice Changer | Upto 8+ Hours of Playback | Bluetooth v5.3, SD Card & AUX in (Pink)",28.0,0.0047,0.0052,1961.0,44.0,0.005,0.0058,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,4150.71,259.0,34565.0,16570.36,17.0,Audio_Array,SP_SD,
Audio_Array,B0CM9KJZWQ,4,1639.7,123.0,18818.0,22585.59,7.0,0.0,368.0,,0.0,,0.07259938748556048,13.774220894065987,,234.24285714285716,,,,,,FBA79106,AM-C44,B0CM9KJZWQ,"Audio Array AM-C44 XLR/USB Professional Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute & Volume Control | 192kHz/24bit Full Metal Build | 2M XLR & USB Cable | Streaming, Podcasting",6.0,0.0013,0.0011,541.0,11.0,0.0014,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,1639.7,123.0,18818.0,22585.59,7.0,Audio_Array,SP_SD,
Audio_Array,B0D3LZWTHV,4,3006.88,230.0,43606.0,12294.07,3.0,0.0,596.0,,0.0013,,0.2445797038734935,4.088646703559836,,1002.2933333333334,,,,,,FBA79379,AM-C45,B0D3LZWTHV,"Audio Array AM-C45 XLR/USB Professional RGB Dynamic Podcast Microphone | Built-in Monitoring | One Touch Mute Volume & Noise-Cancellation | 2M USB Cable & Metal Base | Streaming, Podcasting, Singing",9.0,0.002,0.0017,871.0,10.0,0.0022,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,3006.88,230.0,43606.0,12294.07,3.0,Audio_Array,SP_SD,
Audio_Array,B0D3M86SH1,4,315.27,20.0,3029.0,3219.49,1.0,0.0,509.0,,0.022,,0.09792544781937512,10.211850160180163,,315.27,,,,,,FBA79355,AA-19BL,B0D3M86SH1,Audio Array AA-19BL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | Black,21.0,0.0017,0.0039,641.0,23.0,0.0016,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,315.27,20.0,3029.0,3219.49,1.0,Audio_Array,SP_SD,
Audio_Array,B0D3Q2T5XX,4,499.67,31.0,3053.0,0.0,0.0,0.0,451.0,,0.0409,,,0.0,,,,,,,,FBA79356,AA-19WL,B0D3Q2T5XX,Audio Array AA-19WL RGB Low Profile Boomarm Stand with Riser | 71cm reach & 20 RGB lighting effects & Built-In Cable Management | Matte finish with Flexible adjustments | 2Kg Weight Capacity | White,24.0,0.0016,0.0045,515.0,29.0,0.0013,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,499.67,31.0,3053.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0DFMLQBMC,4,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,0.72,,,,,,,,,,,FBA79444,AM-W20,B0DFMLQBMC,"Audio Array AM-W20 Magnetic Wireless Lapel Microphone Set | One Touch Smart Noise Reduction | 48KHz/24Bit Hi-fi Recording | 50M Range | 800mAh 48Hrs Long Battery Backup | Vlogging, Podcast, Streaming",0.0,0.0001,0.0,27.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
Audio_Array,B0DFMLS8JG,4,581.68,96.0,15718.0,16513.57,6.0,0.0,444.0,,0.0114,,0.035224363962486606,28.38944092972081,,96.94666666666666,,,,,,FBA79445,AM-W32,B0DFMLS8JG,"Audio Array AM-W32 UHF Dual Wireless Premium Metal Microphones | Built in Battery 2000mAh 6-8 Hours | Type-C Charging | 60M Range | Karaoke Singing, Wedding, Event | Built-in Volume and Echo Control",8.0,0.0015,0.0015,586.0,14.0,0.0015,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,581.68,96.0,15718.0,16513.57,6.0,Audio_Array,SP_SD,
Audio_Array,B0DFMMTWLY,4,449.99,81.0,14933.0,1524.58,1.0,0.0,307.0,,0.0053,,0.29515669889412166,3.3880308451298915,,449.99,,,,,,FBA79446,AM-W33,B0DFMMTWLY,"Audio Array AM-W33 UHF Metal Solo Wireless Microphone Set | 2000mAh 6-8 Hours Battery Backup | Range up to 50M | Karaoke Singing, Wedding, DJ, Church | PA System, Amplifier, Mixer, Party Box",6.0,0.0011,0.0011,418.0,8.0,0.0011,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,449.99,81.0,14933.0,1524.58,1.0,Audio_Array,SP_SD,
Audio_Array,B0DFMNGFTD,4,8507.91,852.0,101668.0,57235.64,17.0,0.0,2203.0,,0.0251,,0.1486470667577055,6.727344318404873,,500.46529411764703,,,,,,FBA79449,AM-W36,B0DFMNGFTD,"Audio Array AM-W36 UHF Dual Wireless Premium Metal Microphone with Charging | 2X XLR Outs & 1/4"" Mix Out | 328ft/100M Range | Karaoke Singing, Wedding, Events | PA System, Amplifier, Mixer, Party Box",60.0,0.0076,0.0111,3190.0,115.0,0.0082,0.0152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,8507.91,852.0,101668.0,57235.64,17.0,Audio_Array,SP_SD,
Audio_Array,B0DFMQCGT1,4,14.02,2.0,250.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,FBA79465,AM-W21,B0DFMQCGT1,"Audio Array AM-W21 Wireless Microphone Kit | Built in Recording, Noise Reduction & Echo | Smartphones, Cameras, Laptops | Dual-Channel Recording, 200 feet Transmission Range, 48-Hour Battery Life",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,14.02,2.0,250.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,B0F2HYY7JF,4,210.46,24.0,3996.0,5083.06,2.0,0.0,72.0,,0.3063,,0.04140419353696395,24.152142925021383,,105.23,,,,,,FBA79722,AM-W21,B0F2HYY7JF,"Audio Array AM-W21 Dual Wireless Lapel Microphones | TFT Card Recording, Noise Cancellation & Echo | Android, iOS, DSLR, Laptops | 360° Pickup, Plug n Play, 60M Working Range, 48-Hour Battery Life",2.0,0.0002,0.0004,129.0,8.0,0.0003,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,210.46,24.0,3996.0,5083.06,2.0,Audio_Array,SP_SD,
Audio_Array,B0FPR7VFCH,4,651.08,81.0,13182.0,9572.03,5.0,0.0,178.0,,0.1633,,0.06801900955178787,14.701772439638754,,130.216,,,,,,FBA79815,AM-W19,B0FPR7VFCH,"Audio Array AM-W19 Wireless Lavalier Microphone|192kHz/24bit |AI Noise Cancellation for iPhone/Android, 32h Charging Case, Plug & Play for Vlogging, Streaming, Meetings, Video Recording",3.0,0.0006,0.0006,279.0,6.0,0.0007,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,651.08,81.0,13182.0,9572.03,5.0,Audio_Array,SP_SD,
Audio_Array,B0FPR962YS,4,2516.65,233.0,41096.0,0.0,0.0,0.0,977.0,,0.1248,,,0.0,,,,,,,,FBA79816,AM-W22,B0FPR962YS,"Audio Array AM-W22 | Latest 2026 Edition Wireless Microphone for Camera/iPhone/Android/iPad/Laptop, Lav Mic with Charging Case, AI Noise Reduction, 50H Battery, 230ft Range, for Recording, YouTube",28.0,0.0034,0.0052,1324.0,36.0,0.0034,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP_SD,2516.65,233.0,41096.0,0.0,0.0,Audio_Array,SP_SD,
Audio_Array,__SB__,4,250.28,28.0,2554.0,1694.07,1.0,,,,,,0.14773887737814848,6.7686990570560965,,250.28,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,106.28,11.0,2781.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1002.64,154.0,29149.0,6437.28,4.0,,,,,,0.15575522580965875,6.420330327934254,,250.66,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1356.74,200.0,35494.0,6606.78,4.0,,,,,,0.20535571034603847,4.869599186284771,,339.185,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1607.15,231.0,43796.0,4827.96,3.0,,,,,,0.3328838681347816,3.0040506486637835,,535.7166666666667,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1250.22,177.0,31471.0,8470.35,5.0,,,,,,0.14759956790451398,6.775087584585113,,250.044,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,583.45,84.0,14185.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,2060.210000000001,241.0,43052.0,15621.199999999995,7.0,,,,,,0.1318855145571404,7.582333839754194,,294.3157142857144,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,2078.09,231.0,42807.0,10920.35,4.0,,,,,,0.19029518284670363,5.254993768316098,,519.5225,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1422.2699999999998,188.0,38195.0,6404.25,3.0,,,,,,0.2220822110317367,4.502837014069059,,474.0899999999999,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,2056.1899999999987,245.0,46861.0,8150.009999999999,3.0,,,,,,0.2522929419718502,3.963646355638343,,685.3966666666662,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1600.5799999999997,232.0,51214.0,21885.62,8.0,,,,,,0.07313386598140696,13.673555836009449,,200.07249999999996,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1486.6199999999997,215.0,56237.0,21369.49,8.0,,,,,,0.06956740661569366,14.374547631540008,,185.82749999999996,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1590.04,251.0,74121.0,11309.330000000002,5.0,,,,,,0.14059541988782712,7.112607230006794,,318.008,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,467.9,41.0,6428.0,5057.63,2.0,,,,,,0.09251368724086181,10.809211369950845,,233.95,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,132.91,14.0,2739.0,5845.76,2.0,,,,,,0.02273613696080578,43.98284553457227,,66.455,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,238.09,14.0,2854.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,109.59,10.0,3355.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,886.86,62.0,7832.0,13492.57,6.0,,,,,,0.06572950890749502,15.213866901201992,,147.81,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,543.95,41.0,6838.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,312.84,31.0,8734.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1648.38,168.0,16871.0,3744.07,2.0,,,,,,0.4402642044619892,2.2713633992162,,824.19,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1285.76,124.0,14043.0,11183.91,3.0,,,,,,0.11496515976970487,8.698287394225982,,428.58666666666664,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1425.97,142.0,13630.0,3727.97,1.0,,,,,,0.38250576050772944,2.6143397126166747,,1425.97,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1064.51,117.0,12656.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1169.71,118.0,13390.0,3727.97,2.0,,,,,,0.3137659369576472,3.1870891075565737,,584.855,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,964.65,110.0,12809.0,3897.46,1.0,,,,,,0.24750735094138232,4.040284040843829,,964.65,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1647.99,142.0,13315.0,7794.92,2.0,,,,,,0.2114184622805622,4.729955885654646,,823.995,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,563.15,72.0,10454.0,507.63,1.0,,,,,,1.1093709985619447,0.9014117020332061,,563.15,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,683.82,87.0,12491.0,7494.08,7.0,,,,,,0.09124802510781845,10.959141294492701,,97.68857142857144,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,556.31,83.0,10972.0,8696.61,10.0,,,,,,0.063968603858285,15.632668835721093,,55.63099999999999,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,549.96,81.0,10092.0,6268.69,4.0,,,,,,0.08773124847456168,11.398447159793438,,137.49,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,886.73,120.0,13893.0,6347.47,10.0,,,,,,0.13969817895949094,7.158289445490736,,88.673,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,750.17,85.0,12882.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,598.13,87.0,13666.0,2958.48,3.0,,,,,,0.2021747654200806,4.9462157056158365,,199.37666666666667,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,130.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,3.93,1.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,101.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,504.82,80.0,8510.0,1913.56,3.0,,,,,,0.2638119525909823,3.7905788201735273,,168.27333333333334,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,373.27,48.0,7451.0,956.78,1.0,,,,,,0.39013148268149417,2.5632384065153913,,373.27,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,354.88,62.0,6440.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,325.1,57.0,6447.0,5261.02,3.0,,,,,,0.06179410076373023,16.182774530913566,,108.36666666666667,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,303.67,49.0,5209.0,1964.41,2.0,,,,,,0.15458585529497407,6.468897158099252,,151.835,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,854.64,146.0,17287.0,3022.89,3.0,,,,,,0.2827228248464218,3.5370331367593373,,284.88,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1035.95,168.0,23911.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,286.1599999999999,95.0,7288.0,6846.61,1.0,,,,,,0.04179586685965754,23.925810735253012,,286.1599999999999,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,244.97,79.0,6836.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,235.09,75.0,6221.0,6846.61,1.0,,,,,,0.03433670093666793,29.12335701220809,,235.09,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,314.33000000000004,102.0,7218.0,6846.61,1.0,,,,,,0.045910311818549626,21.78159895651067,,314.33000000000004,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,360.3899999999999,122.0,7787.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,410.3499999999999,108.0,8142.0,7456.78,1.0,,,,,,0.055030455504923026,18.171755818203977,,410.3499999999999,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,420.34,137.0,11289.0,7456.78,1.0,,,,,,0.05637017586679505,17.739877242232478,,420.34,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,825.78,158.0,14050.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1304.36,179.0,12680.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,935.92,175.0,12900.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,912.74,180.0,12980.0,13693.22,2.0,,,,,,0.0666563452569958,15.002322676775423,,456.37,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,1041.49,161.0,12600.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,977.49,172.0,14042.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,912.8,173.0,13556.0,14913.56,3.0,,,,,,0.06120604335919794,16.33825591586328,,304.26666666666665,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,287.57,21.0,4064.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,318.6,18.0,3574.0,2922.88,1.0,,,,,,0.10900208014013577,9.17413684871312,,318.6,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,413.53,20.0,5141.0,2922.88,1.0,,,,,,0.14148032077950512,7.068120813483907,,413.53,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,211.91,18.0,2682.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,290.33,17.0,4190.0,2922.88,1.0,,,,,,0.09933011276549156,10.06744049874281,,290.33,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,363.84,23.0,3872.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,286.9,22.0,3705.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,5.0,1.0,293.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,27.95,4.0,462.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,6.0,1.0,76.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,15.14,3.0,311.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,12.08,2.0,365.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,264.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,18.8,2.0,509.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,17.58,1.0,401.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,11.41,1.0,306.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,2.28,1.0,230.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,6.0,1.0,336.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,279.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
Audio_Array,__SB__,4,0.0,0.0,370.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SB,,,,,,,,
