asin,week,brand,SKU,Model,(Parent) ASIN,Title,sessions,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,buy_box_pct,Featured Offer Percentage - B2B,units_ordered,Units Ordered - B2B,conversion_pct,Unit Session Percentage - B2B,ordered_product_sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B,gmv,Spend,Clicks,Impressions,attributed_sales,ams_orders,ad_channel,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct
B079DC27J5,19,Fossil,FBA75146,FS5452,B079DC27J5,Fossil Analog Black Dial Men's Watch-FS5452,451,7,0.003,0.0025,584,9,0.0029,0.0022,0.9817,1.0,1,0,0.0022,0.0,11011.01694915254,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B079XB5RXH,19,Fossil,FBA74257,MK6485,B079XB5RXH,Michael Kors Ritz Analogue Women's Watch (Rose Gold Dial Rose Gold Colored Strap),1062,10,0.0072,0.0035,1337,10,0.0067,0.0025,0.9967,1.0,2,0,0.0019,0.0,41515.25423728814,0,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07CSNG8XL,19,Fossil,FBA69595,ES4433,B07CSNG8XL,Fossil Carlie Analog White Dial Women's Watch - ES4433,1108,13,0.0075,0.0046,1646,15,0.0082,0.0037,0.9782,1.0,9,0,0.0081,0.0,72411.86440677967,0,9,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07M7P7VLX,19,Fossil,FBA70769,ES4519,B07M7P7VLX,Fossil Women's Analog Watch (Black),766,11,0.0052,0.0039,1071,21,0.0053,0.0052,0.9979,1.0,3,0,0.0039,0.0,24017.79661016949,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07MFZ6S2Q,19,Fossil,FBA70774,FS5525,B07MFZ6S2Q,Fossil Neutra Analog Black Dial and Band Men's Stainless Steel Watch-FS5525,461,11,0.0031,0.0039,608,13,0.003,0.0032,0.9509,1.0,2,0,0.0043,0.0,24565.25423728814,0,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07MM5MH6F,19,Fossil,FBA70827,FS5512,B07MM5MH6F,"Fossil Watch, Black, Free Size, (FS5512)",685,7,0.0046,0.0025,865,11,0.0043,0.0027,0.9851,1.0,1,0,0.0015,0.0,11011.86440677966,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07QSK7DHR,19,Fossil,FBA77066,MK4339,B07QSK7DHR,Michael Kors Analog Gold Dial Women's Watch-MK4339,43,2,0.0003,0.0007,49,2,0.0002,0.0005,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07RZ1R1HJ,19,Fossil,FBA71628,ES4628,B07RZ1R1HJ,"Fossil Analog Gold Dial Women's Watch (ES4628, Multicolour)",470,7,0.0032,0.0025,670,12,0.0033,0.003,0.9916,1.0,2,0,0.0043,0.0,22022.03389830509,0,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07SV6Q9QX,19,Fossil,FBA80035,DZ2234,B07SV6Q9QX,Diesel Vert Silver Quartz Stainless Steel Watch DZ2234,13,0,0.0001,0.0,14,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07SW9WNP5,19,Fossil,FBA80057,DZ4703,B07SW9WNP5,Diesel Spiked Black Quartz Leather Watch DZ4703,49,0,0.0003,0.0,63,0,0.0003,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07SXDRFK2,19,Fossil,FBA80036,DZ4702,B07SXDRFK2,Diesel Mega Chief Slim Silver Quartz Stainless Steel Watch DZ4702,8,0,0.0001,0.0,10,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07SXFRLZZ,19,Fossil,FBA80037,DZ4709,B07SXFRLZZ,Diesel Spiked Silver Quartz Stainless Steel Watch DZ4709,22,0,0.0001,0.0,39,0,0.0002,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07SZSVT1F,19,Fossil,FBA79522,DZ2213,B07SZSVT1F,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2213, Band Color:Black",60,2,0.0004,0.0007,78,2,0.0004,0.0005,0.8261,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T1X89FZ,19,Fossil,FBA79524,DZ2215,B07T1X89FZ,"Diesel Stainless Steel Analog Silver Dial Men's Watch-Dz2215, Band Color:Green",16,0,0.0001,0.0,23,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T1X8TKH,19,Fossil,FBA79523,DZ2214,B07T1X8TKH,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2214, Band Color:Gold",26,2,0.0002,0.0007,36,4,0.0002,0.001,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T1X96CL,19,Fossil,FBA79413,DZ4667,B07T1X96CL,"Diesel Leather Analog Multicolor Dial Men's Watch-Dz4667, Band Color -Black",98,2,0.0007,0.0007,136,3,0.0007,0.0007,0.7321,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T2XY7V5,19,Fossil,FBA79898,DZ4671,B07T2XY7V5,Diesel Spiked Black Quartz Leather Watch DZ4671,12,0,0.0001,0.0,14,0,0.0001,0.0,0.9286,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T2XYGR5,19,Fossil,FBA79897,DZ4670,B07T2XYGR5,Diesel Men Spiked Green Quartz Stainless Steel Chronograph Watch DZ4670,83,3,0.0006,0.0011,102,8,0.0005,0.002,0.8913,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T2XYHYD,19,Fossil,FBA79806,DZ5613,B07T2XYHYD,Diesel D-Era White Quartz Leather Watch DZ5613,13,0,0.0001,0.0,17,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T3ZLNM3,19,Fossil,FBA79412,DZ4665,B07T3ZLNM3,"Diesel Leather Analog Silver Dial Men's Watch-Dz4665, Band Color -Brown",1144,11,0.0077,0.0039,1343,16,0.0067,0.004,0.9864,1.0,1,0,0.0009,0.0,18216.10169491525,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T3ZPD9X,19,Fossil,FBA79805,DZ5612,B07T3ZPD9X,Diesel D-Era Black Quartz Leather Watch DZ5612,35,1,0.0002,0.0004,46,1,0.0002,0.0002,0.9,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T53T1KV,19,Fossil,FBA79807,DZ7487,B07T53T1KV,Diesel Mr. Daddy Slim Grey Quartz Stainless Steel Watch DZ7487,167,0,0.0011,0.0,216,0,0.0011,0.0,0.9297,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T62VK1C,19,Fossil,FBA79521,DZ2212,B07T62VK1C,"Diesel Stainless Steel Analog White Dial Men's Watch-Dz2212, Band Color:Silver",182,5,0.0012,0.0018,223,6,0.0011,0.0015,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T62XNWY,19,Fossil,FBA79803,DZ5609,B07T62XNWY,Diesel D-Era Silver Quartz Stainless Steel Watch DZ5609,10,0,0.0001,0.0,11,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T62YVHY,19,Fossil,FBA79899,DZ5618,B07T62YVHY,Diesel Wonder-D White Watch DZ5618,51,1,0.0003,0.0004,70,1,0.0003,0.0002,0.875,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T63MQ9G,19,Fossil,FBA79414,DZ2210SET,B07T63MQ9G,"Diesel Leather Analog Black Dial Men's Watch-Dz2210Set, Band Color -Black",7,0,0.0,0.0,8,0,0.0,0.0,0.875,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T63ZJTR,19,Fossil,FBA79411,DZ4662,B07T63ZJTR,"Diesel Stainless Steel Analog Yellow Dial Men's Watch-Dz4662, Band Color -Gold",62,3,0.0004,0.0011,83,6,0.0004,0.0015,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T64HT6R,19,Fossil,FBA79804,DZ5611,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,34,3,0.0002,0.0011,35,3,0.0002,0.0007,0.9706,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07T655VD8,19,Fossil,FBA79288,DZ4659,B07T655VD8,"Diesel Stainless Steel Analog Gold Dial Men Watch-Dz4659, Gold Band",4,1,0.0,0.0004,5,1,0.0,0.0002,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B07WQ9WRJ9,19,Fossil,FBA80096,FS5665,B07WQ9WRJ9,Fossil Men's Black Dial Analog Watch-FS5665,368,4,0.0025,0.0014,447,4,0.0022,0.001,0.9952,1.0,3,0,0.0082,0.0,17787.28813559322,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0846PC77Q,19,Fossil,FBA74758,AX2413,B0846PC77Q,Armani Exchange Analogue Men's Watch (Black Dial Black Colored Strap),87,1,0.0006,0.0004,101,1,0.0005,0.0002,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0846PJPW9,19,Fossil,FBA75372,AX1343,B0846PJPW9,Armani Exchange Black Dial Analog Men's Watch,4249,67,0.0287,0.0237,5950,107,0.0296,0.0266,0.0204,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0846Q1JT5,19,Fossil,FBA74927,AX5901,B0846Q1JT5,Armani Exchange Analog Silver Dial Women's Stainless Steel Watch-Ax5901,622,11,0.0042,0.0039,745,11,0.0037,0.0027,0.9899,1.0,1,0,0.0016,0.0,13131.35593220339,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B084CG2ZVZ,19,Fossil,FBA74245,FS5699,B084CG2ZVZ,Fossil Neutra Chrono Grey Quartz Stainless Steel Watch FS5699,249,3,0.0017,0.0011,354,4,0.0018,0.001,0.9835,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B08BCLYN66,19,Fossil,FBA79870,AX5734,B08BCLYN66,Armani Exchange Gold Quartz Stainless Steel Watch AX5734,53,0,0.0004,0.0,107,0,0.0005,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B08QVCPDVT,19,Fossil,FBA75077,FS5792,B08QVCPDVT,Fossil Neutra Silver Watch FS5792,1098,16,0.0074,0.0057,1562,23,0.0078,0.0057,0.9574,1.0,4,0,0.0036,0.0,49132.20338983051,0,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B08SW1LBDF,19,Fossil,FBA74343,DZ4548,B08SW1LBDF,Diesel Silicone Mega Chief Analog-Digital Black Dial Men's Watch-Dz4548,186,4,0.0013,0.0014,236,6,0.0012,0.0015,0.9539,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B08XBYKWW3,19,Fossil,FBA75346,AR11338,B08XBYKWW3,Emporio Armani Diver Analog Green Dial Men's Watch-AR11338,109,2,0.0007,0.0007,149,2,0.0007,0.0005,0.9695,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0975TDMW6,19,Fossil,FBA75153,FS5855,B0975TDMW6,Fossil Bronson Brown Watch FS5855,682,10,0.0046,0.0035,995,12,0.005,0.003,0.938,1.0,4,0,0.0059,0.0,34394.91525423729,0,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B09BBK2LV4,19,Fossil,FBA74838,AR11360,B09BBK2LV4,Emporio Armani Silver Watch AR11360,191,3,0.0013,0.0011,221,3,0.0011,0.0007,0.9854,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B09CSXR4TR,19,Fossil,FBA74952,AX5911,B09CSXR4TR,Armani Exchange A?X Analog Black Dial Women's Stainless Steel Watch-Ax5911,164,2,0.0011,0.0007,226,3,0.0011,0.0007,0.9949,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B09GYQ4RS7,19,Fossil,FBA74972,ME3206,B09GYQ4RS7,Fossil Everett Analog Gray Dial Men's Stainless Steel Watch-Me3206,1220,24,0.0082,0.0085,1587,28,0.0079,0.007,0.988,1.0,2,0,0.0016,0.0,37277.1186440678,0,2,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B09NC2NFR9,19,Fossil,FBA75320,FS5901,B09NC2NFR9,"Fossil Machine Analog Black Dial Men's Watch-FS5901 Genuine Leather, Brown Strap",114,2,0.0008,0.0007,145,4,0.0007,0.001,0.8485,0.0,1,0,0.0088,0.0,10165.25423728814,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B09SHQSHBF,19,Fossil,FBA75326,ME3218,B09SHQSHBF,"Fossil Bronson Analog Black Dial Men's Watch-ME3218 Stainless Steel, Grey Strap",1107,13,0.0075,0.0046,1306,15,0.0065,0.0037,0.9895,1.0,1,0,0.0009,0.0,19485.59322033899,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0B75LLWV6,19,Fossil,FBA76447,AR11484,B0B75LLWV6,Emporio Armani Analog White Dial Women's Watch-AR11484,21,0,0.0001,0.0,22,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BFXL8ZP9,19,Fossil,FBA76941,FS5963,B0BFXL8ZP9,"Fossil Neutra Analog Green Dial Men's Watch-FS5963 Genuine Leather, Brown Strap",731,9,0.0049,0.0032,1004,13,0.005,0.0032,0.9891,1.0,4,0,0.0055,0.0,44045.76271186441,0,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BFZRGPJ6,19,Fossil,FBA76772,AR11500,B0BFZRGPJ6,Emporio Armani Analog Green Dial Men's Watch-AR11500,553,15,0.0037,0.0053,700,15,0.0035,0.0037,0.9857,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BQ34TRDX,19,Fossil,FBA78013,ES5271,B0BQ34TRDX,Fossil Raquel Analog White Dial Women's Watch-Es5271 - Stainless Steel,101,2,0.0007,0.0007,144,2,0.0007,0.0005,0.848,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BQ35JRM3,19,Fossil,FBA78012,FS5971,B0BQ35JRM3,Fossil Machine Black Watch FS5971,59,1,0.0004,0.0004,64,1,0.0003,0.0002,0.9355,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BQZH3LGP,19,Fossil,FBA77972,AX1739,B0BQZH3LGP,Armani Exchange Analog Beige Dial Men's Watch-AX1739,220,4,0.0015,0.0014,303,4,0.0015,0.001,0.7787,0.75,1,0,0.0045,0.0,14826.27118644068,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BR5DZQSN,19,Fossil,FBA77988,DZ4627,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,371,5,0.0025,0.0018,459,9,0.0023,0.0022,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BS4BFLZW,19,Fossil,FBA77995,MK4709,B0BS4BFLZW,Michael Kors Harlowe Analog Gold Dial Women's Watch-MK4709,89,0,0.0006,0.0,117,0,0.0006,0.0,0.9727,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0BS4BHNVN,19,Fossil,FBA77996,MK4710,B0BS4BHNVN,Michael Kors Harlowe Analog Rose Gold Dial Women's Stainless Steel Watch-Mk4710,256,1,0.0017,0.0004,327,1,0.0016,0.0002,1.0,1.0,1,0,0.0039,0.0,20757.62711864407,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0C77PPS9S,19,Fossil,FBA79018,ES5310,B0C77PPS9S,Fossil Analog White Dial Women's Watch-Es5310 - Leather,475,3,0.0032,0.0011,636,4,0.0032,0.001,0.9767,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0C77Q5TQ5,19,Fossil,FBA79222,ES5303,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,575,6,0.0039,0.0021,702,7,0.0035,0.0017,0.6596,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0C7WKTMFC,19,Fossil,FBA79030,MK9113,B0C7WKTMFC,Michael Kors Analog Black Dial Men's Stainless Steel Watch-Mk9113,48,1,0.0003,0.0004,66,2,0.0003,0.0005,0.9655,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0C89RHY4W,19,Fossil,FBA79031,ES5306,B0C89RHY4W,Fossil Analog White Dial Women's Watch-Es5306 - Stainless Steel,96,0,0.0006,0.0,120,0,0.0006,0.0,0.7182,0.0,1,0,0.0104,0.0,13554.23728813559,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CBCWGTGR,19,Fossil,FBA79029,DZ2189,B0CBCWGTGR,"Diesel Leather Analog Blue Dial Men Watch-Dz2189, Brown Band",33,0,0.0002,0.0,38,0,0.0002,0.0,0.9412,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CCHHGG9B,19,Fossil,FBA79048,AR11575,B0CCHHGG9B,Emporio Armani Silver Watch AR11575,40,1,0.0003,0.0004,50,1,0.0002,0.0002,0.9783,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CCHKHCTD,19,Fossil,FBA79040,AR70010,B0CCHKHCTD,Emporio Armani Analog Gray Dial Men's Ceramic Watch-Ar70010,218,5,0.0015,0.0018,259,11,0.0013,0.0027,0.8216,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CCHLL1ZJ,19,Fossil,FBA79377,AR11568,B0CCHLL1ZJ,Emporio Armani Analog Silver Dial Women's Watch-AR11568,15,2,0.0001,0.0007,18,2,0.0001,0.0005,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CDQHYGLW,19,Fossil,FBA79221,AR11558,B0CDQHYGLW,Emporio Armani Analog Multicolor Dial Women's Watch-AR11558,27,0,0.0002,0.0,33,0,0.0002,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CF5XZR93,19,Fossil,FBA79144,FS6032,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,323,3,0.0022,0.0011,410,5,0.002,0.0012,0.9751,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CF61X2BG,19,Fossil,FBA79148,FS6029,B0CF61X2BG,Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel,198,3,0.0013,0.0011,258,4,0.0013,0.001,0.9824,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CFBB587Z,19,Fossil,FBA79223,ME3253,B0CFBB587Z,"Fossil Analog Multicolor Dial Men's Watch-ME3253 Stainless Steel, Black Strap",928,10,0.0063,0.0035,1211,20,0.006,0.005,0.9655,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CFBCTN93,19,Fossil,FBA79224,ME3254,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men",1379,22,0.0093,0.0078,1769,74,0.0088,0.0184,0.9464,1.0,3,0,0.0022,0.0,53374.57627118644,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CHXGWVZJ,19,Fossil,FBA80095,AX1746,B0CHXGWVZJ,"Armani Exchange Stainless Steel Analog Green Dial Men Watch-Ax1746, Gold Band",396,12,0.0027,0.0042,544,16,0.0027,0.004,0.7711,1.0,4,0,0.0101,0.0,59305.08474576272,0,4,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CHXTNMNX,19,Fossil,FBA79152,AX7151SET,B0CHXTNMNX,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax7151Set, Band Color:Gold",281,7,0.0019,0.0025,374,10,0.0019,0.0025,0.9848,1.0,1,0,0.0036,0.0,16944.91525423729,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CHXTV16D,19,Fossil,FBA79158,AX1956,B0CHXTV16D,Armani Exchange Two Tone Watch AX1956,91,3,0.0006,0.0011,110,3,0.0005,0.0007,1.0,1.0,1,0,0.011,0.0,10377.96610169492,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CJ6ZHK1S,19,Fossil,FBA79143,ES5323,B0CJ6ZHK1S,"Fossil Stainless Steel Analog Brown Dial Women's Watch-Es5323, Band Color:Rose Gold",137,3,0.0009,0.0011,201,3,0.001,0.0007,0.9379,0.5,1,0,0.0073,0.0,13554.23728813559,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CJ6ZW8F6,19,Fossil,FBA79145,ES5319,B0CJ6ZW8F6,"Fossil Watch Ring Gold dial ES5319 for Women, Analog, Stainless Steel, Gold Strap",157,3,0.0011,0.0011,184,3,0.0009,0.0007,0.9532,1.0,1,0,0.0064,0.0,10163.5593220339,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5JQFD5,19,Fossil,FBA79321,AX2761,B0CR5JQFD5,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2761, Band Color:Black",95,2,0.0006,0.0007,132,3,0.0007,0.0007,1.0,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5NKB4C,19,Fossil,FBA79322,AX1962,B0CR5NKB4C,"Armani Exchange Stainless Steel Analog Men's Watch-Ax1962, Dial-Color:Black, Band Color:Two-Tone",259,6,0.0017,0.0021,317,6,0.0016,0.0015,0.1014,0.0,1,0,0.0039,0.0,10377.96610169492,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5PZRNY,19,Fossil,FBA79305,AR11582,B0CR5PZRNY,"Emporio Armani Stainless Steel Analog Blue Dial Men's Watch-Ar11582, Band Color:Silver",41,2,0.0003,0.0007,46,2,0.0002,0.0005,0.9778,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5RR8Z6,19,Fossil,FBA79283,AR11596,B0CR5RR8Z6,"Emporio Armani Stainless Steel Analog Multicolor Dial Women's Watch-Ar11596, Dial-Color:Silver, Band Color:Silver",2,0,0.0,0.0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5RZRMH,19,Fossil,FBA79303,AR11589,B0CR5RZRMH,"Emporio Armani Stainless Steel Analog Black Dial Men's Watch-Ar11589, Band Color:Black",61,0,0.0004,0.0,106,0,0.0005,0.0,0.977,0.0,1,0,0.0164,0.0,14531.35593220339,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CR5S175Y,19,Fossil,FBA79317,AX2454,B0CR5S175Y,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax2454, Band Color:Grey",95,1,0.0006,0.0004,117,1,0.0006,0.0002,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRCTQH2C,19,Fossil,FBA79292,MK4805,B0CRCTQH2C,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4805, Band Color:Gold",27,0,0.0002,0.0,28,0,0.0001,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRCWV9DV,19,Fossil,FBA79334,FS6048,B0CRCWV9DV,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6048, Green Dial, Silver Band",534,13,0.0036,0.0046,721,15,0.0036,0.0037,0.8576,0.8571,3,0,0.0056,0.0,40662.71186440678,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRCYMKY8,19,Fossil,FBA79340,MK7474,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,6,0,0.0,0.0,7,0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRCZ8TGK,19,Fossil,FBA79324,ES5329,B0CRCZ8TGK,"Fossil Women Carlie Gold Quartz Stainless Steel Analogue Watch Es5329, Dial-Color:White",397,9,0.0027,0.0032,528,9,0.0026,0.0022,0.9853,1.0,3,0,0.0076,0.0,30490.6779661017,0,3,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRCZYDY6,19,Fossil,FBA79311,MK4817SET,B0CRCZYDY6,"Michael Kors Stainless Steel Analog White Dial Women's Watch-Mk4817Set, Band Color:Two-Tone",51,0,0.0003,0.0,62,0,0.0003,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRD1DRXG,19,Fossil,FBA79335,ME3260,B0CRD1DRXG,"Fossil Men Townsman Silver Automatic Stainless Steel Analogue Watch Me3260, Blue Dial, Silver Band",2198,33,0.0148,0.0117,2714,38,0.0135,0.0095,0.9932,1.0,1,0,0.0005,0.0,18638.98305084746,0,1,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
B0CRD2CVZL,19,Fossil,FBA79319,ES5338,B0CRD2CVZL,Fossil Analog Women Gold Gold Scarlette Quartz Stainless Steel Watch ES5338,140,5,0.0009,0.0018,193,8,0.001,0.002,0.8868,1.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,
