asin,week,brand,sku,model,(parent) asin,title,sessions,sessions - total - b2b,session percentage - total,session percentage - total - b2b,page views - total,page views - total - b2b,page views percentage - total,page views percentage - total - b2b,buy_box_pct,featured offer percentage - b2b,units_ordered,units ordered - b2b,conversion_pct,unit session percentage - b2b,ordered_product_sales,ordered product sales - b2b,total order items,total order items - b2b,gmv,ad_channel,spend,clicks,impressions,attributed_sales,ams_orders,acos,roas,tacos,cac,attributed_sales_pct,organic_sales_pct,category_l0,category_l1,category_l2,Model,units
__SB__,25,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1856.99,143.0,14477.0,12241.52,5.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,794.0966666666667,93.0,7033.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,794.0966666666667,93.0,7033.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,794.0966666666667,93.0,7033.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,402.1585615143471,124.0,3759.0,11838.52958220304,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,828.401438485653,256.0,7744.0,24386.04041779696,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1398.35,181.0,9620.0,7287.29,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,737.2066666666666,119.0,6621.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,737.2066666666666,119.0,6621.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,737.2066666666666,119.0,6621.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,451.6,68.0,12858.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,543.52,49.0,4507.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1624.09,178.0,7943.0,2965.25,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,557.49,43.0,3699.0,2446.61,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1.025,0.0,14.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1610.590398675721,93.0,9050.0,6988.98,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,839.569601324279,49.0,4717.0,3643.22,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1404.97,93.0,19203.0,2372.03,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1165.481539214974,113.0,11324.0,8999.783596790658,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,420.0284607850257,41.0,4081.0,3243.436403209341,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,26,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1895.82,115.0,10853.0,2329.66,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,768.26,251.0,6649.0,38733.455,6.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,768.26,251.0,6649.0,38733.455,6.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,924.27,112.0,6122.0,1080.085,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,924.27,112.0,6122.0,1080.085,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1152.3225,187.0,12297.0,15054.4475,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1152.3225,187.0,12297.0,15054.4475,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1152.3225,187.0,12297.0,15054.4475,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1152.3225,187.0,12297.0,15054.4475,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,340.24,34.0,1679.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,33.89,7.0,251.0,2765.25,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1984.404414614359,115.0,11551.0,11808.02892741152,5.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,295.6750572472966,17.0,1721.0,1759.389166531676,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1112.650528138344,65.0,6477.0,6620.731906056808,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,393.83,23.0,5044.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,600.4362942379489,53.0,4332.0,2160.170000000001,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1036.21867345174,92.0,7477.0,3727.97,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,388.4350323103108,35.0,2803.0,1397.46,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1832.48,117.0,8914.0,2329.66,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,62.936,6.0,541.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,62.936,6.0,541.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,62.936,6.0,541.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,62.936,6.0,541.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,27,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,62.936,6.0,541.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1267.48,393.0,9711.0,13755.09,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,179.955,20.0,1074.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,179.955,20.0,1074.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2286.80161447753,331.0,26840.0,16907.97004648198,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1239.438385522469,179.0,14547.0,9164.059953518024,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,39.81,9.0,214.0,2765.25,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2168.308142173432,132.0,12728.0,6819.49,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1513.531857826568,92.0,8885.0,4760.17,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2020.183794726039,179.0,13418.0,10898.28,5.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,486.8262052739609,43.0,3233.0,2626.28,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2364.94,149.0,9345.0,6565.25,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1403.431089372207,109.0,23890.0,5912.270613669449,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,28,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,863.8989106277926,67.0,14706.0,3639.369386330551,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,343.7033333333333,101.0,3209.0,4858.19,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,343.7033333333333,101.0,3209.0,4858.19,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,343.7033333333333,101.0,3209.0,4858.19,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,843.7225,106.0,11235.0,10548.3125,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,843.7225,106.0,11235.0,10548.3125,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,843.7225,106.0,11235.0,10548.3125,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,843.7225,106.0,11235.0,10548.3125,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,402.41,31.0,3373.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,315.05,27.0,4515.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,7.088333333333334,1.0,21.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2909.37,233.0,27864.0,4744.07,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2381.82,203.0,17207.0,7073.73,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,274.7,20.0,3061.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,249.898,21.0,15767.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,249.898,21.0,15767.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,249.898,21.0,15767.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,249.898,21.0,15767.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,29,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,249.898,21.0,15767.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1262.43,376.0,12280.0,14574.58,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1894.26,240.0,41106.0,7031.36,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1462.97,122.0,17655.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1582.77,124.0,31306.0,2329.66,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1382.11,75.0,29294.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,963.06,56.0,9691.0,1694.06,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,5.926666666666667,1.0,28.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2198.106414187307,175.0,19171.0,13302.11529039575,5.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,898.2735858126931,72.0,7835.0,5436.014709604247,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2668.86,220.0,20234.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,3255.77,206.0,31928.0,9403.39,4.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,30,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,577.19,48.0,28444.0,5252.54,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,353.15,124.0,3430.0,10591.105,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,353.15,124.0,3430.0,10591.105,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,300.0075,41.0,7544.0,3516.5275,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,300.0075,41.0,7544.0,3516.5275,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,300.0075,41.0,7544.0,3516.5275,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,300.0075,41.0,7544.0,3516.5275,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,678.57,38.0,21601.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,624.7072308032597,35.0,10119.0,3471.868791047113,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1174.02276919674,67.0,19017.0,6524.741208952887,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,66.17999999999999,14.0,155.0,4659.32,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,3064.01,231.0,23721.0,13977.96,6.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1582.461396091352,131.0,10377.0,4659.851297892206,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,949.248603908648,78.0,6225.0,2795.238702107794,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,31,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2733.23,187.0,25221.0,4193.22,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,188.2833541002838,64.0,1746.0,7473.771893755647,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,571.6566458997163,196.0,5302.0,22691.49810624435,4.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1072.37,118.0,37029.0,6948.31,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,449.6244354040174,61.0,9453.0,6634.75,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1429.735564595983,194.0,30059.0,21097.47,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1465.408856116154,77.0,18411.0,5598.88846779503,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1091.041143883846,58.0,13708.0,4168.54153220497,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,64.67999999999999,8.0,205.0,2329.66,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,454.03,24.0,2463.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2844.52,217.0,20187.0,4659.32,2.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1487.009290234967,161.0,10758.0,6732.72,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,32,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1128.190709765033,123.0,8162.0,5108.1,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,531.58,36.0,30996.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,303.625,112.0,2888.0,3474.155,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,303.625,112.0,2888.0,3474.155,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2066.0,204.0,66670.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,432.3375,58.0,8958.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,432.3375,58.0,8958.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,432.3375,58.0,8958.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,432.3375,58.0,8958.0,0.0,0.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,2693.313808066428,145.0,23419.0,14156.7681124154,7.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,425.3313045759992,23.0,3698.0,2235.653577314239,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,1241.664887357573,67.0,10797.0,6526.51831027036,3.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,38.43905909435872,3.0,99.0,2201.53,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
__SB__,33,White_Mulberry,,SB,,,,,,,,,,,,,,,,,,,,,,SB,65.09094090564129,5.0,167.0,3727.97,1.0,,,,,,,Sponsored Brands,SB Campaigns,SB,SB,
