kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,keyword_text,match_type,snapshot_current,target_expression
added,195524115134543,481502395507000,550610329818109,*,,row_created,,,"{'adGroupId': '550610329818109', 'bid': 7.29, 'campaignId': '481502395507000', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B076646D8H'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B076646D8H'}], 'state': 'PAUSED', 'targetId': '195524115134543'}",ASIN_SAME_AS=B076646D8H
added,108627776865618,414535288190366,418657460410427,*,,row_created,,,"{'adGroupId': '418657460410427', 'bid': 6.0, 'campaignId': '414535288190366', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHPH5BXM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHPH5BXM'}], 'state': 'ENABLED', 'targetId': '108627776865618'}",ASIN_SAME_AS=B0BHPH5BXM
added,160953231632728,247463126368176,114274960591351,*,,row_created,,,"{'adGroupId': '114274960591351', 'bid': 5.54, 'campaignId': '247463126368176', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QD5N3BB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07QD5N3BB'}], 'state': 'ENABLED', 'targetId': '160953231632728'}",ASIN_SAME_AS=B07QD5N3BB
added,242145334936431,7570101885814,170138191702200,*,,row_created,,,"{'adGroupId': '170138191702200', 'bid': 6.0, 'campaignId': '7570101885814', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BD29JQSK'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BD29JQSK'}], 'state': 'ENABLED', 'targetId': '242145334936431'}",ASIN_SAME_AS=B0BD29JQSK
added,36556309395201,7570101885814,170138191702200,*,,row_created,,,"{'adGroupId': '170138191702200', 'bid': 6.0, 'campaignId': '7570101885814', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHPCRBT3'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHPCRBT3'}], 'state': 'ENABLED', 'targetId': '36556309395201'}",ASIN_SAME_AS=B0BHPCRBT3
added,209419871053164,108058378659029,19578175222729,*,,row_created,,,"{'adGroupId': '19578175222729', 'bid': 8.3, 'campaignId': '108058378659029', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLJVJ2GN'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BLJVJ2GN'}], 'state': 'ENABLED', 'targetId': '209419871053164'}",ASIN_SAME_AS=B0BLJVJ2GN
added,239231491869927,68941904335049,258562237830016,*,,row_created,,,"{'adGroupId': '258562237830016', 'bid': 2.35, 'campaignId': '68941904335049', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09NS1NBBC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09NS1NBBC'}], 'state': 'ENABLED', 'targetId': '239231491869927'}",ASIN_EXPANDED_FROM=B09NS1NBBC
added,168031349953589,424954780409088,357180586230263,*,,row_created,,,"{'adGroupId': '357180586230263', 'bid': 1.5, 'campaignId': '424954780409088', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CHWGHM85'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CHWGHM85'}], 'state': 'PAUSED', 'targetId': '168031349953589'}",ASIN_SAME_AS=B0CHWGHM85
added,44651657885825,513028148653242,471785459686389,*,,row_created,,,"{'adGroupId': '471785459686389', 'bid': 5.54, 'campaignId': '513028148653242', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B5LL2ZQR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B5LL2ZQR'}], 'state': 'PAUSED', 'targetId': '44651657885825'}",ASIN_SAME_AS=B0B5LL2ZQR
added,143011761312920,420588504416118,555486619547164,*,,row_created,,,"{'adGroupId': '555486619547164', 'bid': 15.99, 'campaignId': '420588504416118', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B092NMTHMH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B092NMTHMH'}], 'state': 'PAUSED', 'targetId': '143011761312920'}",ASIN_SAME_AS=B092NMTHMH
added,261527955636879,248764226916923,239831122898103,*,,row_created,,,"{'adGroupId': '239831122898103', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00KQPGRRE'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B00KQPGRRE'}], 'state': 'ENABLED', 'targetId': '261527955636879'}",ASIN_EXPANDED_FROM=B00KQPGRRE
added,23541574986537,461163749661726,498779170152876,*,,row_created,,,"{'adGroupId': '498779170152876', 'bid': 6.23, 'campaignId': '461163749661726', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08C9NTVJH'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08C9NTVJH'}], 'state': 'ENABLED', 'targetId': '23541574986537'}",ASIN_SAME_AS=B08C9NTVJH
added,167023929640859,248764226916923,147838485235040,*,,row_created,,,"{'adGroupId': '147838485235040', 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07W85LZ78'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07W85LZ78'}], 'state': 'ENABLED', 'targetId': '167023929640859'}",ASIN_SAME_AS=B07W85LZ78
added,147933584235687,342535158419675,452951158776828,*,,row_created,,,"{'adGroupId': '452951158776828', 'bid': 15.99, 'campaignId': '342535158419675', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0C89G7TFC'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B0C89G7TFC'}], 'state': 'PAUSED', 'targetId': '147933584235687'}",ASIN_EXPANDED_FROM=B0C89G7TFC
added,236761777749280,432229661709605,433521624557652,*,,row_created,,,"{'adGroupId': '433521624557652', 'bid': 2.06, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQNZDGY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09XQNZDGY'}], 'state': 'PAUSED', 'targetId': '236761777749280'}",ASIN_SAME_AS=B09XQNZDGY
added,55426076402708,411886423295731,485382771274375,*,,row_created,,,"{'adGroupId': '485382771274375', 'bid': 15.99, 'campaignId': '411886423295731', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WZ4SLFY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09WZ4SLFY'}], 'state': 'PAUSED', 'targetId': '55426076402708'}",ASIN_SAME_AS=B09WZ4SLFY
added,150803709521759,441760761201815,419864827660597,*,,row_created,,,"{'adGroupId': '419864827660597', 'bid': 15.99, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHTLP3FV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHTLP3FV'}], 'state': 'PAUSED', 'targetId': '150803709521759'}",ASIN_SAME_AS=B0BHTLP3FV
added,5829086653428,475844009818384,469577384866859,*,,row_created,,,"{'adGroupId': '469577384866859', 'bid': 15.62, 'campaignId': '475844009818384', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08C12L8BV'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08C12L8BV'}], 'state': 'PAUSED', 'targetId': '5829086653428'}",ASIN_SAME_AS=B08C12L8BV
added,63611041637488,452641406919969,337061846460666,*,,row_created,,,"{'adGroupId': '337061846460666', 'bid': 3.56, 'campaignId': '452641406919969', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08G8WH435'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08G8WH435'}], 'state': 'PAUSED', 'targetId': '63611041637488'}",ASIN_SAME_AS=B08G8WH435
added,243012232124081,388228545428693,332257791620212,*,,row_created,,,"{'adGroupId': '332257791620212', 'bid': 15.99, 'campaignId': '388228545428693', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLWCP4R'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BGLWCP4R'}], 'state': 'PAUSED', 'targetId': '243012232124081'}",ASIN_SAME_AS=B0BGLWCP4R
added,15338754034913,13169331340861,242934044814792,*,,row_created,,,"{'adGroupId': '242934044814792', 'bid': 5.0, 'campaignId': '13169331340861', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XY25VML'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08XY25VML'}], 'state': 'ENABLED', 'targetId': '15338754034913'}",ASIN_EXPANDED_FROM=B08XY25VML
added,39384314553662,378055058524052,292730258698620,*,,row_created,,,"{'adGroupId': '292730258698620', 'bid': 6.61, 'campaignId': '378055058524052', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C6QTP4DM'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C6QTP4DM'}], 'state': 'PAUSED', 'targetId': '39384314553662'}",ASIN_SAME_AS=B0C6QTP4DM
added,23116662079007,248764226916923,239831122898103,*,,row_created,,,"{'adGroupId': '239831122898103', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09RC7GRLP'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09RC7GRLP'}], 'state': 'ENABLED', 'targetId': '23116662079007'}",ASIN_EXPANDED_FROM=B09RC7GRLP
added,128288483191275,530129470467061,530906802611359,*,,row_created,,,"{'adGroupId': '530906802611359', 'bid': 2.53, 'campaignId': '530129470467061', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CDBTDM4J'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CDBTDM4J'}], 'state': 'PAUSED', 'targetId': '128288483191275'}",ASIN_SAME_AS=B0CDBTDM4J
added,270289588939147,328786800922296,311273080670999,*,,row_created,,,"{'adGroupId': '311273080670999', 'bid': 4.84, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBL47VR5'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BBL47VR5'}], 'state': 'ENABLED', 'targetId': '270289588939147'}",ASIN_SAME_AS=B0BBL47VR5
added,42569698013121,293392351601747,557321688025238,*,,row_created,,,"{'adGroupId': '557321688025238', 'bid': 15.99, 'campaignId': '293392351601747', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B5F2TBBF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B5F2TBBF'}], 'state': 'PAUSED', 'targetId': '42569698013121'}",ASIN_SAME_AS=B0B5F2TBBF
added,38129585950100,441760761201815,419864827660597,*,,row_created,,,"{'adGroupId': '419864827660597', 'bid': 1.26, 'campaignId': '441760761201815', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ3CT97S'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BQ3CT97S'}], 'state': 'PAUSED', 'targetId': '38129585950100'}",ASIN_SAME_AS=B0BQ3CT97S
added,96861130416843,552545736640269,393633610855130,*,,row_created,,,"{'adGroupId': '393633610855130', 'bid': 15.99, 'campaignId': '552545736640269', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CLKMRGLL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CLKMRGLL'}], 'state': 'PAUSED', 'targetId': '96861130416843'}",ASIN_SAME_AS=B0CLKMRGLL
added,163715725633627,541880951850612,554955215944906,*,,row_created,,,"{'adGroupId': '554955215944906', 'bid': 2.21, 'campaignId': '541880951850612', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRKDLXCD'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BRKDLXCD'}], 'state': 'PAUSED', 'targetId': '163715725633627'}",ASIN_SAME_AS=B0BRKDLXCD
added,255775059509267,513403075083214,283998087144936,*,,row_created,,,"{'adGroupId': '283998087144936', 'bid': 7.15, 'campaignId': '513403075083214', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C45X3V55'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C45X3V55'}], 'state': 'PAUSED', 'targetId': '255775059509267'}",ASIN_SAME_AS=B0C45X3V55
added,261173820458875,302074414632163,528353766663453,*,,row_created,,,"{'adGroupId': '528353766663453', 'bid': 13.0, 'campaignId': '302074414632163', 'expression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_SUBSTITUTE_RELATED'}], 'state': 'ENABLED', 'targetId': '261173820458875'}",ASIN_SUBSTITUTE_RELATED=None
added,180698620282122,475844009818384,469577384866859,*,,row_created,,,"{'adGroupId': '469577384866859', 'bid': 11.12, 'campaignId': '475844009818384', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CSYQ7XJW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CSYQ7XJW'}], 'state': 'PAUSED', 'targetId': '180698620282122'}",ASIN_SAME_AS=B0CSYQ7XJW
added,147138655401105,331056937605660,487911737041267,*,,row_created,,,"{'adGroupId': '487911737041267', 'bid': 5.52, 'campaignId': '331056937605660', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CZ7FHJ1G'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0CZ7FHJ1G'}], 'state': 'PAUSED', 'targetId': '147138655401105'}",ASIN_SAME_AS=B0CZ7FHJ1G
added,258427928833388,436118399654402,536844168183196,*,,row_created,,,"{'adGroupId': '536844168183196', 'bid': 4.77, 'campaignId': '436118399654402', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DLG8F27'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09DLG8F27'}], 'state': 'ENABLED', 'targetId': '258427928833388'}",ASIN_SAME_AS=B09DLG8F27
added,215454620751237,388228545428693,332257791620212,*,,row_created,,,"{'adGroupId': '332257791620212', 'bid': 15.99, 'campaignId': '388228545428693', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08ZYS16FL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08ZYS16FL'}], 'state': 'PAUSED', 'targetId': '215454620751237'}",ASIN_SAME_AS=B08ZYS16FL
added,51570439486631,509852131999905,386889086149422,*,,row_created,,,"{'adGroupId': '386889086149422', 'bid': 4.91, 'campaignId': '509852131999905', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24B8VTW'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0C24B8VTW'}], 'state': 'ENABLED', 'targetId': '51570439486631'}",ASIN_SAME_AS=B0C24B8VTW
added,814110482857,208197247124850,172285864017000,*,,row_created,,,"{'adGroupId': '172285864017000', 'bid': 13.0, 'campaignId': '208197247124850', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F2GCSBJL'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0F2GCSBJL'}], 'state': 'ENABLED', 'targetId': '814110482857'}",ASIN_SAME_AS=B0F2GCSBJL
added,151906681238183,146409039505917,171905360638440,*,,row_created,,,"{'adGroupId': '171905360638440', 'campaignId': '146409039505917', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07NZZZ746'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07NZZZ746'}], 'state': 'ENABLED', 'targetId': '151906681238183'}",ASIN_SAME_AS=B07NZZZ746
added,144806813248795,237795921430942,126387131767665,*,,row_created,,,"{'adGroupId': '126387131767665', 'bid': 5.59, 'campaignId': '237795921430942', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09JG62KDJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B09JG62KDJ'}], 'state': 'ENABLED', 'targetId': '144806813248795'}",ASIN_EXPANDED_FROM=B09JG62KDJ
added,253182533458653,248764226916923,40660713258022,*,,row_created,,,"{'adGroupId': '40660713258022', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B01D4HTIOY'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B01D4HTIOY'}], 'state': 'ENABLED', 'targetId': '253182533458653'}",ASIN_EXPANDED_FROM=B01D4HTIOY
added,151925906956258,532313871866841,398819886599888,*,,row_created,,,"{'adGroupId': '398819886599888', 'bid': 2.03, 'campaignId': '532313871866841', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHWF94KR'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BHWF94KR'}], 'state': 'PAUSED', 'targetId': '151925906956258'}",ASIN_SAME_AS=B0BHWF94KR
added,15287725932915,505739532502236,510470870395501,*,,row_created,,,"{'adGroupId': '510470870395501', 'bid': 5.54, 'campaignId': '505739532502236', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Y6YG9SF'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08Y6YG9SF'}], 'state': 'ENABLED', 'targetId': '15287725932915'}",ASIN_SAME_AS=B08Y6YG9SF
added,169689692256491,426690415042119,382163366831756,*,,row_created,,,"{'adGroupId': '382163366831756', 'bid': 7.81, 'campaignId': '426690415042119', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09MTB6PCB'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09MTB6PCB'}], 'state': 'ENABLED', 'targetId': '169689692256491'}",ASIN_SAME_AS=B09MTB6PCB
added,64175152798380,394824091060170,375690784763914,*,,row_created,,,"{'adGroupId': '375690784763914', 'bid': 8.63, 'campaignId': '394824091060170', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BPM2T7BQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0BPM2T7BQ'}], 'state': 'ENABLED', 'targetId': '64175152798380'}",ASIN_SAME_AS=B0BPM2T7BQ
added,175736031299653,516487417180372,424509655777010,*,,row_created,,,"{'adGroupId': '424509655777010', 'bid': 17.48, 'campaignId': '516487417180372', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NTCZKVJ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09NTCZKVJ'}], 'state': 'ENABLED', 'targetId': '175736031299653'}",ASIN_SAME_AS=B09NTCZKVJ
added,83336611662349,432229661709605,433521624557652,*,,row_created,,,"{'adGroupId': '433521624557652', 'bid': 15.99, 'campaignId': '432229661709605', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1Q963JG'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B0B1Q963JG'}], 'state': 'PAUSED', 'targetId': '83336611662349'}",ASIN_SAME_AS=B0B1Q963JG
added,135645449251185,315028236445340,525400738051759,*,,row_created,,,"{'adGroupId': '525400738051759', 'bid': 2.0, 'campaignId': '315028236445340', 'expression': [{'type': 'ASIN_ACCESSORY_RELATED'}], 'expressionType': 'AUTO', 'resolvedExpression': [{'type': 'ASIN_ACCESSORY_RELATED'}], 'state': 'ENABLED', 'targetId': '135645449251185'}",ASIN_ACCESSORY_RELATED=None
added,174525960095799,248764226916923,40660713258022,*,,row_created,,,"{'adGroupId': '40660713258022', 'bid': 4.0, 'campaignId': '248764226916923', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JB984Y7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07JB984Y7'}], 'state': 'ENABLED', 'targetId': '174525960095799'}",ASIN_SAME_AS=B07JB984Y7
added,246108440676493,328786800922296,311273080670999,*,,row_created,,,"{'adGroupId': '311273080670999', 'bid': 15.99, 'campaignId': '328786800922296', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B09M6X26BQ'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B09M6X26BQ'}], 'state': 'PAUSED', 'targetId': '246108440676493'}",ASIN_SAME_AS=B09M6X26BQ
added,167442651174048,515267283829799,558752712430446,*,,row_created,,,"{'adGroupId': '558752712430446', 'bid': 3.07, 'campaignId': '515267283829799', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B07FZ82X63'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B07FZ82X63'}], 'state': 'ENABLED', 'targetId': '167442651174048'}",ASIN_SAME_AS=B07FZ82X63
added,39658993543633,304145514402482,436433850358106,*,,row_created,,,"{'adGroupId': '436433850358106', 'bid': 4.12, 'campaignId': '304145514402482', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B08W293GP7'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B08W293GP7'}], 'state': 'ENABLED', 'targetId': '39658993543633'}",ASIN_SAME_AS=B08W293GP7
added,272338427250501,264696553308226,267227270493880,*,,row_created,,,"{'adGroupId': '267227270493880', 'bid': 4.5, 'campaignId': '264696553308226', 'expression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08YFC181L'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_EXPANDED_FROM', 'value': 'B08YFC181L'}], 'state': 'ENABLED', 'targetId': '272338427250501'}",ASIN_EXPANDED_FROM=B08YFC181L
added,52602821141365,429920467304910,370063809401163,*,,row_created,,,"{'adGroupId': '370063809401163', 'bid': 4.0, 'campaignId': '429920467304910', 'expression': [{'type': 'ASIN_SAME_AS', 'value': 'B01GHUA3XA'}], 'expressionType': 'MANUAL', 'resolvedExpression': [{'type': 'ASIN_SAME_AS', 'value': 'B01GHUA3XA'}], 'state': 'ENABLED', 'targetId': '52602821141365'}",ASIN_SAME_AS=B01GHUA3XA
