kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_current,keyword_text,match_type
added,160304079457201,384024495801061,336879936762823,*,,row_created,"{'adGroupId': '336879936762823', 'bid': 4.12, 'campaignId': '384024495801061', 'keywordId': '160304079457201', 'keywordText': 'tripod with premium condenser mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",tripod with premium condenser mic,PHRASE
added,200646423963755,296453810961167,499425151597147,*,,row_created,"{'adGroupId': '499425151597147', 'bid': 1.52, 'campaignId': '296453810961167', 'keywordId': '200646423963755', 'keywordText': 'white heads and black heads removal', 'matchType': 'PHRASE', 'state': 'ENABLED'}",white heads and black heads removal,PHRASE
added,168285248429376,53012709699794,165956422691221,*,,row_created,"{'adGroupId': '165956422691221', 'bid': 4.99, 'campaignId': '53012709699794', 'keywordId': '168285248429376', 'keywordText': 'boya mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",boya mic,PHRASE
added,53149016922903,491570927761479,373620806457775,*,,row_created,"{'adGroupId': '373620806457775', 'bid': 15.99, 'campaignId': '491570927761479', 'keywordId': '53149016922903', 'keywordText': 'condenser microphone for recording studio', 'matchType': 'EXACT', 'state': 'ENABLED'}",condenser microphone for recording studio,EXACT
added,16765883947085,440729641607495,518916297416165,*,,row_created,"{'adGroupId': '518916297416165', 'bid': 9.48, 'campaignId': '440729641607495', 'keywordId': '16765883947085', 'keywordText': 'all in one hair styler for women', 'matchType': 'EXACT', 'state': 'ENABLED'}",all in one hair styler for women,EXACT
added,81008261548297,548933749914805,325894318450224,*,,row_created,"{'adGroupId': '325894318450224', 'bid': 17.31, 'campaignId': '548933749914805', 'keywordId': '81008261548297', 'keywordText': 'focusrite', 'matchType': 'BROAD', 'state': 'PAUSED'}",focusrite,BROAD
added,207241641569358,374511797952645,285593184704961,*,,row_created,"{'adGroupId': '285593184704961', 'bid': 3.49, 'campaignId': '374511797952645', 'keywordId': '207241641569358', 'keywordText': 'hot hair brush', 'matchType': 'PHRASE', 'state': 'ENABLED'}",hot hair brush,PHRASE
added,1262236936038,415710355546754,448557035217584,*,,row_created,"{'adGroupId': '448557035217584', 'bid': 8.12, 'campaignId': '415710355546754', 'keywordId': '1262236936038', 'keywordText': 'geekria premium boom arm', 'matchType': 'PHRASE', 'state': 'ENABLED'}",geekria premium boom arm,PHRASE
added,207944540670748,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.19, 'campaignId': '529303857554828', 'keywordId': '207944540670748', 'keywordText': 'wireless microphone with 3.5 mm jack', 'matchType': 'PHRASE', 'state': 'PAUSED'}",wireless microphone with 3.5 mm jack,PHRASE
added,262952874027931,498448108427400,520097997996445,*,,row_created,"{'adGroupId': '520097997996445', 'campaignId': '498448108427400', 'keywordId': '262952874027931', 'keywordText': 'audio array shock mount for microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}",audio array shock mount for microphone,BROAD
added,67399845590210,305887245379903,395750543446280,*,,row_created,"{'adGroupId': '395750543446280', 'bid': 6.23, 'campaignId': '305887245379903', 'keywordId': '67399845590210', 'keywordText': 'scalp massager for hair growth electric', 'matchType': 'PHRASE', 'state': 'ENABLED'}",scalp massager for hair growth electric,PHRASE
added,11241455726937,358635546029429,364944003090291,*,,row_created,"{'adGroupId': '364944003090291', 'bid': 5.45, 'campaignId': '358635546029429', 'keywordId': '11241455726937', 'keywordText': 'mike with speaker', 'matchType': 'BROAD', 'state': 'ENABLED'}",mike with speaker,BROAD
added,125491748169195,283664746620936,320369080484539,*,,row_created,"{'adGroupId': '320369080484539', 'campaignId': '283664746620936', 'keywordId': '125491748169195', 'keywordText': 'maono condenser microphone kit', 'matchType': 'EXACT', 'state': 'PAUSED'}",maono condenser microphone kit,EXACT
added,149362997941367,533070259380614,373997451268819,*,,row_created,"{'adGroupId': '373997451268819', 'bid': 5.87, 'campaignId': '533070259380614', 'keywordId': '149362997941367', 'keywordText': 'condenser mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",condenser mic,PHRASE
added,225080950553192,310652862267925,432375404883966,*,,row_created,"{'adGroupId': '432375404883966', 'bid': 7.27, 'campaignId': '310652862267925', 'keywordId': '225080950553192', 'keywordText': 'pain relief massage machine', 'matchType': 'EXACT', 'state': 'ENABLED'}",pain relief massage machine,EXACT
added,145927270977554,378915500927359,505639129234713,*,,row_created,"{'adGroupId': '505639129234713', 'bid': 8.08, 'campaignId': '378915500927359', 'keywordId': '145927270977554', 'keywordText': 'audio array dynamic mic usb', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array dynamic mic usb,EXACT
added,260052094829956,91921004502575,356420149204496,*,,row_created,"{'adGroupId': '356420149204496', 'bid': 5.0, 'campaignId': '91921004502575', 'keywordId': '260052094829956', 'keywordText': 'boya mic wireless', 'matchType': 'EXACT', 'state': 'ENABLED'}",boya mic wireless,EXACT
added,206357987393025,307646921127018,361172097947059,*,,row_created,"{'adGroupId': '361172097947059', 'bid': 4.95, 'campaignId': '307646921127018', 'keywordId': '206357987393025', 'keywordText': 'powerpak mic for pc', 'matchType': 'PHRASE', 'state': 'ENABLED'}",powerpak mic for pc,PHRASE
added,89205566138261,478571067149312,442999375667682,*,,row_created,"{'adGroupId': '442999375667682', 'bid': 1.2, 'campaignId': '478571067149312', 'keywordId': '89205566138261', 'keywordText': 'electric toothbrush rechargeable', 'matchType': 'EXACT', 'state': 'ENABLED'}",electric toothbrush rechargeable,EXACT
added,212351279100664,163941082534793,300485395906669,*,,row_created,"{'adGroupId': '300485395906669', 'bid': 5.0, 'campaignId': '163941082534793', 'keywordId': '212351279100664', 'keywordText': 'maono au-a04', 'matchType': 'PHRASE', 'state': 'PAUSED'}",maono au-a04,PHRASE
added,194226018743203,356888566787677,493232166760121,*,,row_created,"{'adGroupId': '493232166760121', 'bid': 1.09, 'campaignId': '356888566787677', 'keywordId': '194226018743203', 'keywordText': 'karaoke bluetooth mixer', 'matchType': 'PHRASE', 'state': 'ENABLED'}",karaoke bluetooth mixer,PHRASE
added,105299673682443,312189718446951,443793310070160,*,,row_created,"{'adGroupId': '443793310070160', 'bid': 8.97, 'campaignId': '312189718446951', 'keywordId': '105299673682443', 'keywordText': 'lapel mic for mobile', 'matchType': 'EXACT', 'state': 'ENABLED'}",lapel mic for mobile,EXACT
added,211711084995988,418927304294843,339538309224562,*,,row_created,"{'adGroupId': '339538309224562', 'bid': 5.54, 'campaignId': '418927304294843', 'keywordId': '211711084995988', 'keywordText': 'samson shock mount for at2020', 'matchType': 'PHRASE', 'state': 'ENABLED'}",samson shock mount for at2020,PHRASE
added,30178515838513,387361964767771,426912360016338,*,,row_created,"{'adGroupId': '426912360016338', 'campaignId': '387361964767771', 'keywordId': '30178515838513', 'keywordText': 'audio array wired microphone for singing', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array wired microphone for singing,EXACT
added,257834312552443,350478949898168,479273031122694,*,,row_created,"{'adGroupId': '479273031122694', 'bid': 4.1, 'campaignId': '350478949898168', 'keywordId': '257834312552443', 'keywordText': 'hyperx microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",hyperx microphone,EXACT
added,113098172594168,139832696523098,528345864464197,*,,row_created,"{'adGroupId': '528345864464197', 'bid': 3.58, 'campaignId': '139832696523098', 'keywordId': '113098172594168', 'keywordText': 'best podcast mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",best podcast mic,EXACT
added,229894281273223,482720697711479,499736486102212,*,,row_created,"{'adGroupId': '499736486102212', 'bid': 15.99, 'campaignId': '482720697711479', 'keywordId': '229894281273223', 'keywordText': 'shure drum kit microphone set', 'matchType': 'PHRASE', 'state': 'ENABLED'}",shure drum kit microphone set,PHRASE
added,149899134715366,550194115236631,551045649835349,*,,row_created,"{'adGroupId': '551045649835349', 'bid': 7.35, 'campaignId': '550194115236631', 'keywordId': '149899134715366', 'keywordText': 'periods', 'matchType': 'EXACT', 'state': 'ENABLED'}",periods,EXACT
added,120984972373693,163941082534793,300485395906669,*,,row_created,"{'adGroupId': '300485395906669', 'bid': 5.0, 'campaignId': '163941082534793', 'keywordId': '120984972373693', 'keywordText': 'akg mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",akg mic,EXACT
added,228247274310315,291367644206344,336056727542698,*,,row_created,"{'adGroupId': '336056727542698', 'campaignId': '291367644206344', 'keywordId': '228247274310315', 'keywordText': 'tonor rgb mic', 'matchType': 'BROAD', 'state': 'ENABLED'}",tonor rgb mic,BROAD
added,35775881917974,91921004502575,356420149204496,*,,row_created,"{'adGroupId': '356420149204496', 'bid': 5.0, 'campaignId': '91921004502575', 'keywordId': '35775881917974', 'keywordText': 'boya mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",boya mic,PHRASE
added,280391735407811,470501853845915,328819528531123,*,,row_created,"{'adGroupId': '328819528531123', 'bid': 15.99, 'campaignId': '470501853845915', 'keywordId': '280391735407811', 'keywordText': 'wireless microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",wireless microphone,PHRASE
added,209730673757026,557637621446519,544111218140570,*,,row_created,"{'adGroupId': '544111218140570', 'bid': 7.45, 'campaignId': '557637621446519', 'keywordId': '209730673757026', 'keywordText': 'hair straightener comb', 'matchType': 'PHRASE', 'state': 'ENABLED'}",hair straightener comb,PHRASE
added,9443309437752,425134253588313,288665277828672,*,,row_created,"{'adGroupId': '288665277828672', 'bid': 4.0, 'campaignId': '425134253588313', 'keywordId': '9443309437752', 'keywordText': 'condenser microphone kit', 'matchType': 'PHRASE', 'state': 'ENABLED'}",condenser microphone kit,PHRASE
added,167097487235626,520600135633464,319904109530118,*,,row_created,"{'adGroupId': '319904109530118', 'bid': 4.52, 'campaignId': '520600135633464', 'keywordId': '167097487235626', 'keywordText': 'dynamic microphone', 'matchType': 'EXACT', 'state': 'ENABLED'}",dynamic microphone,EXACT
added,83783176315487,189567640256829,144405047964277,*,,row_created,"{'adGroupId': '144405047964277', 'bid': 4.23, 'campaignId': '189567640256829', 'keywordId': '83783176315487', 'keywordText': 'mic for streaming', 'matchType': 'PHRASE', 'state': 'ENABLED'}",mic for streaming,PHRASE
added,28110911051496,396634326794621,317411412111942,*,,row_created,"{'adGroupId': '317411412111942', 'campaignId': '396634326794621', 'keywordId': '28110911051496', 'keywordText': 'retro mic wireless', 'matchType': 'BROAD', 'state': 'ENABLED'}",retro mic wireless,BROAD
added,75888796583016,448347654778651,362633137592567,*,,row_created,"{'adGroupId': '362633137592567', 'bid': 12.52, 'campaignId': '448347654778651', 'keywordId': '75888796583016', 'keywordText': 'thunderbolt audio interface', 'matchType': 'EXACT', 'state': 'ENABLED'}",thunderbolt audio interface,EXACT
added,149214935140445,541158460414520,396868641176471,*,,row_created,"{'adGroupId': '396868641176471', 'bid': 4.85, 'campaignId': '541158460414520', 'keywordId': '149214935140445', 'keywordText': 'rode psa1 boom arm', 'matchType': 'PHRASE', 'state': 'PAUSED'}",rode psa1 boom arm,PHRASE
added,44337027030177,542247153793925,501559676499788,*,,row_created,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '44337027030177', 'keywordText': 'zhizuka vlogging tripods', 'matchType': 'BROAD', 'state': 'ENABLED'}",zhizuka vlogging tripods,BROAD
added,103459769157214,2209282651746,157456802925435,*,,row_created,"{'adGroupId': '157456802925435', 'bid': 4.36, 'campaignId': '2209282651746', 'keywordId': '103459769157214', 'keywordText': 'usb microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",usb microphone,PHRASE
added,95280745372357,309250355185998,421345420320240,*,,row_created,"{'adGroupId': '421345420320240', 'bid': 2.24, 'campaignId': '309250355185998', 'keywordId': '95280745372357', 'keywordText': 'studio mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}",studio mic,PHRASE
added,87559216004770,542247153793925,501559676499788,*,,row_created,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '87559216004770', 'keywordText': 'rode vlogging mic wireless', 'matchType': 'EXACT', 'state': 'ENABLED'}",rode vlogging mic wireless,EXACT
added,169596286759965,455397372468761,283675932704590,*,,row_created,"{'adGroupId': '283675932704590', 'bid': 6.45, 'campaignId': '455397372468761', 'keywordId': '169596286759965', 'keywordText': 'wireless mic', 'matchType': 'EXACT', 'state': 'ENABLED'}",wireless mic,EXACT
added,12152500856258,543336345113272,494145505821267,*,,row_created,"{'adGroupId': '494145505821267', 'bid': 17.22, 'campaignId': '543336345113272', 'keywordId': '12152500856258', 'keywordText': 'infrared light for pain relief', 'matchType': 'EXACT', 'state': 'ENABLED'}",infrared light for pain relief,EXACT
added,83530486924998,163878689272240,87286322292582,*,,row_created,"{'adGroupId': '87286322292582', 'bid': 5.0, 'campaignId': '163878689272240', 'keywordId': '83530486924998', 'keywordText': 'scissor arm mic stand', 'matchType': 'BROAD', 'state': 'ENABLED'}",scissor arm mic stand,BROAD
added,119530630221495,290222648397005,295458626998633,*,,row_created,"{'adGroupId': '295458626998633', 'bid': 5.21, 'campaignId': '290222648397005', 'keywordId': '119530630221495', 'keywordText': 'mic for laptop', 'matchType': 'BROAD', 'state': 'ENABLED'}",mic for laptop,BROAD
added,116549850012646,116351840005442,207456523420224,*,,row_created,"{'adGroupId': '207456523420224', 'bid': 4.95, 'campaignId': '116351840005442', 'keywordId': '116549850012646', 'keywordText': 'dj kit', 'matchType': 'EXACT', 'state': 'ENABLED'}",dj kit,EXACT
added,60671942183669,548933749914805,325894318450224,*,,row_created,"{'adGroupId': '325894318450224', 'bid': 15.99, 'campaignId': '548933749914805', 'keywordId': '60671942183669', 'keywordText': 'roland sound card', 'matchType': 'PHRASE', 'state': 'ENABLED'}",roland sound card,PHRASE
added,149289564737032,59876670084496,323566173553091,*,,row_created,"{'adGroupId': '323566173553091', 'bid': 10.54, 'campaignId': '59876670084496', 'keywordId': '149289564737032', 'keywordText': 'audio array meeting speaker with mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",audio array meeting speaker with mic,EXACT
added,114100259505534,502945854593359,466311231981603,*,,row_created,"{'adGroupId': '466311231981603', 'bid': 15.99, 'campaignId': '502945854593359', 'keywordId': '114100259505534', 'keywordText': 'boom arm premium', 'matchType': 'EXACT', 'state': 'ENABLED'}",boom arm premium,EXACT
added,40433008940098,218772468338302,319231757663016,*,,row_created,"{'adGroupId': '319231757663016', 'bid': 37.0, 'campaignId': '218772468338302', 'keywordId': '40433008940098', 'keywordText': 'headphones for piano keyboard', 'matchType': 'EXACT', 'state': 'PAUSED'}",headphones for piano keyboard,EXACT
added,66878808696773,338779249991076,376309993777357,*,,row_created,"{'adGroupId': '376309993777357', 'bid': 2.47, 'campaignId': '338779249991076', 'keywordId': '66878808696773', 'keywordText': 'collar mike', 'matchType': 'BROAD', 'state': 'PAUSED'}",collar mike,BROAD
added,185087574082262,506795171762158,457779752079531,*,,row_created,"{'adGroupId': '457779752079531', 'bid': 10.69, 'campaignId': '506795171762158', 'keywordId': '185087574082262', 'keywordText': 'callus remover for feet', 'matchType': 'EXACT', 'state': 'ARCHIVED'}",callus remover for feet,EXACT
added,230712649169352,385507774093116,336346844507463,*,,row_created,"{'adGroupId': '336346844507463', 'campaignId': '385507774093116', 'keywordId': '230712649169352', 'keywordText': 'xtreme acoustics shotgun mic for vlogging', 'matchType': 'PHRASE', 'state': 'ENABLED'}",xtreme acoustics shotgun mic for vlogging,PHRASE
added,191935964732857,418927304294843,339538309224562,*,,row_created,"{'adGroupId': '339538309224562', 'bid': 5.54, 'campaignId': '418927304294843', 'keywordId': '191935964732857', 'keywordText': 'tonor shock mount for condenser microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",tonor shock mount for condenser microphone,PHRASE
added,250541735498062,340707627470357,531741099436020,*,,row_created,"{'adGroupId': '531741099436020', 'bid': 15.99, 'campaignId': '340707627470357', 'keywordId': '250541735498062', 'keywordText': 'mic for vlogger can be used with iphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",mic for vlogger can be used with iphone,EXACT
added,125305244740890,446271570699028,459592898561866,*,,row_created,"{'adGroupId': '459592898561866', 'bid': 12.61, 'campaignId': '446271570699028', 'keywordId': '125305244740890', 'keywordText': 'hollyland mic wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}",hollyland mic wireless,EXACT
added,12659825593908,482494531457768,542135824928778,*,,row_created,"{'adGroupId': '542135824928778', 'bid': 1.18, 'campaignId': '482494531457768', 'keywordId': '12659825593908', 'keywordText': 'audio interface', 'matchType': 'BROAD', 'state': 'PAUSED'}",audio interface,BROAD
added,15690664882216,160944852051452,504294978133975,*,,row_created,"{'adGroupId': '504294978133975', 'bid': 8.52, 'campaignId': '160944852051452', 'keywordId': '15690664882216', 'keywordText': 'microphone for singing with stand', 'matchType': 'EXACT', 'state': 'ENABLED'}",microphone for singing with stand,EXACT
added,241513096306343,206544671571201,538798012747027,*,,row_created,"{'adGroupId': '538798012747027', 'bid': 2.33, 'campaignId': '206544671571201', 'keywordId': '241513096306343', 'keywordText': 'presonus eris 3.5', 'matchType': 'EXACT', 'state': 'PAUSED'}",presonus eris 3.5,EXACT
added,167248094200406,460323411574650,523613186542473,*,,row_created,"{'adGroupId': '523613186542473', 'bid': 6.23, 'campaignId': '460323411574650', 'keywordId': '167248094200406', 'keywordText': 'kreo', 'matchType': 'PHRASE', 'state': 'ENABLED'}",kreo,PHRASE
added,112818701146504,556686588709575,492405500565337,*,,row_created,"{'adGroupId': '492405500565337', 'bid': 10.63, 'campaignId': '556686588709575', 'keywordId': '112818701146504', 'keywordText': 'usb mic', 'matchType': 'EXACT', 'state': 'PAUSED'}",usb mic,EXACT
added,224651005248087,180519653562474,369253451049592,*,,row_created,"{'adGroupId': '369253451049592', 'bid': 3.45, 'campaignId': '180519653562474', 'keywordId': '224651005248087', 'keywordText': 'bluetooth mic wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}",bluetooth mic wireless,EXACT
added,36360765331622,348590886055410,504740369644039,*,,row_created,"{'adGroupId': '504740369644039', 'bid': 2.15, 'campaignId': '348590886055410', 'keywordId': '36360765331622', 'keywordText': 'mini microphone wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}",mini microphone wireless,EXACT
added,158067145749045,384024495801061,336879936762823,*,,row_created,"{'adGroupId': '336879936762823', 'bid': 4.12, 'campaignId': '384024495801061', 'keywordId': '158067145749045', 'keywordText': 'mick', 'matchType': 'BROAD', 'state': 'ENABLED'}",mick,BROAD
added,6285014258334,529303857554828,460594998018453,*,,row_created,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '6285014258334', 'keywordText': 'lapel mic for iphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}",lapel mic for iphone,PHRASE
added,252492373549722,507204657793156,488011059467522,*,,row_created,"{'adGroupId': '488011059467522', 'bid': 1.0, 'campaignId': '507204657793156', 'keywordId': '252492373549722', 'keywordText': 'condenser microphone stand', 'matchType': 'BROAD', 'state': 'PAUSED'}",condenser microphone stand,BROAD
added,212167807244832,42772852143245,123123986916750,*,,row_created,"{'adGroupId': '123123986916750', 'bid': 5.16, 'campaignId': '42772852143245', 'keywordId': '212167807244832', 'keywordText': 'microphone for vlogging', 'matchType': 'EXACT', 'state': 'ENABLED'}",microphone for vlogging,EXACT
added,233232701729076,202999678611854,179034519122448,*,,row_created,"{'adGroupId': '179034519122448', 'bid': 4.49, 'campaignId': '202999678611854', 'keywordId': '233232701729076', 'keywordText': 'usb xlr microphone', 'matchType': 'EXACT', 'state': 'ENABLED'}",usb xlr microphone,EXACT
added,201045151999889,441522244651278,491304636966622,*,,row_created,"{'adGroupId': '491304636966622', 'bid': 4.55, 'campaignId': '441522244651278', 'keywordId': '201045151999889', 'keywordText': 'microphone with boom arms', 'matchType': 'BROAD', 'state': 'ENABLED'}",microphone with boom arms,BROAD
added,140038169543697,515841444802569,310441375163631,*,,row_created,"{'adGroupId': '310441375163631', 'bid': 7.45, 'campaignId': '515841444802569', 'keywordId': '140038169543697', 'keywordText': 'deskto mic stand', 'matchType': 'EXACT', 'state': 'PAUSED'}",deskto mic stand,EXACT
added,183409392417751,375122408357499,558729235452257,*,,row_created,"{'adGroupId': '558729235452257', 'campaignId': '375122408357499', 'keywordId': '183409392417751', 'keywordText': 'shure audio interface', 'matchType': 'EXACT', 'state': 'ENABLED'}",shure audio interface,EXACT
added,281355786601459,325298763520659,527867352376042,*,,row_created,"{'adGroupId': '527867352376042', 'bid': 5.75, 'campaignId': '325298763520659', 'keywordId': '281355786601459', 'keywordText': 'condenser mic for singing', 'matchType': 'EXACT', 'state': 'PAUSED'}",condenser mic for singing,EXACT
added,47822023704828,481366881582115,521683208940089,*,,row_created,"{'adGroupId': '521683208940089', 'bid': 6.12, 'campaignId': '481366881582115', 'keywordId': '47822023704828', 'keywordText': 'conference microphone wireless', 'matchType': 'BROAD', 'state': 'ENABLED'}",conference microphone wireless,BROAD
added,221371693582980,441522244651278,491304636966622,*,,row_created,"{'adGroupId': '491304636966622', 'bid': 4.9, 'campaignId': '441522244651278', 'keywordId': '221371693582980', 'keywordText': 'podcast microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",podcast microphone,PHRASE
added,60530654626573,214596865784697,163608634574889,*,,row_created,"{'adGroupId': '163608634574889', 'bid': 6.0, 'campaignId': '214596865784697', 'keywordId': '60530654626573', 'keywordText': 'meeting microphone and speaker', 'matchType': 'BROAD', 'state': 'ENABLED'}",meeting microphone and speaker,BROAD
added,72909990297123,487498759721282,313395262288311,*,,row_created,"{'adGroupId': '313395262288311', 'bid': 8.45, 'campaignId': '487498759721282', 'keywordId': '72909990297123', 'keywordText': 'conference mic speaker usb', 'matchType': 'PHRASE', 'state': 'PAUSED'}",conference mic speaker usb,PHRASE
added,112331426986282,548933749914805,325894318450224,*,,row_created,"{'adGroupId': '325894318450224', 'bid': 16.51, 'campaignId': '548933749914805', 'keywordId': '112331426986282', 'keywordText': 'usb c audio', 'matchType': 'EXACT', 'state': 'ENABLED'}",usb c audio,EXACT
added,164736148709451,433704194326278,475223755233924,*,,row_created,"{'adGroupId': '475223755233924', 'bid': 5.32, 'campaignId': '433704194326278', 'keywordId': '164736148709451', 'keywordText': 'audio array amc27', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array amc27,EXACT
added,247943360043648,437613350347889,501361030035447,*,,row_created,"{'adGroupId': '501361030035447', 'bid': 5.89, 'campaignId': '437613350347889', 'keywordId': '247943360043648', 'keywordText': 'ladies trimmer for private parts', 'matchType': 'EXACT', 'state': 'ENABLED'}",ladies trimmer for private parts,EXACT
added,79151275863433,89478566906401,269413979883195,*,,row_created,"{'adGroupId': '269413979883195', 'bid': 71.2, 'campaignId': '89478566906401', 'keywordId': '79151275863433', 'keywordText': 'plantronics sync 20', 'matchType': 'BROAD', 'state': 'ENABLED'}",plantronics sync 20,BROAD
added,119538968053261,352199318810743,287868737688708,*,,row_created,"{'adGroupId': '287868737688708', 'campaignId': '352199318810743', 'keywordId': '119538968053261', 'keywordText': 'audio array bluetooth mic wireless', 'matchType': 'EXACT', 'state': 'ENABLED'}",audio array bluetooth mic wireless,EXACT
added,247042565152973,544875588650554,330594612107321,*,,row_created,"{'adGroupId': '330594612107321', 'bid': 13.74, 'campaignId': '544875588650554', 'keywordId': '247042565152973', 'keywordText': 'foot dead skin remover machine', 'matchType': 'EXACT', 'state': 'ENABLED'}",foot dead skin remover machine,EXACT
added,242067028866258,48719241450319,513073209889780,*,,row_created,"{'adGroupId': '513073209889780', 'bid': 5.0, 'campaignId': '48719241450319', 'keywordId': '242067028866258', 'keywordText': 'rode wireless go 2', 'matchType': 'BROAD', 'state': 'ENABLED'}",rode wireless go 2,BROAD
added,204186154781775,505488786140897,428308478797152,*,,row_created,"{'adGroupId': '428308478797152', 'bid': 5.14, 'campaignId': '505488786140897', 'keywordId': '204186154781775', 'keywordText': 'philips body trimmer for man', 'matchType': 'EXACT', 'state': 'ENABLED'}",philips body trimmer for man,EXACT
added,109703922850754,291367644206344,336056727542698,*,,row_created,"{'adGroupId': '336056727542698', 'campaignId': '291367644206344', 'keywordId': '109703922850754', 'keywordText': 'fifine rgb mice', 'matchType': 'BROAD', 'state': 'ENABLED'}",fifine rgb mice,BROAD
added,57788593979636,439692108042977,337763106435316,*,,row_created,"{'adGroupId': '337763106435316', 'campaignId': '439692108042977', 'keywordId': '57788593979636', 'keywordText': 'vocalbeat pop filter', 'matchType': 'BROAD', 'state': 'ENABLED'}",vocalbeat pop filter,BROAD
added,122267201498047,484726804930948,375329308077048,*,,row_created,"{'adGroupId': '375329308077048', 'bid': 3.5, 'campaignId': '484726804930948', 'keywordId': '122267201498047', 'keywordText': 'gaming microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",gaming microphone,PHRASE
added,255473759952781,207615905482373,38237991175614,*,,row_created,"{'adGroupId': '38237991175614', 'bid': 4.32, 'campaignId': '207615905482373', 'keywordId': '255473759952781', 'keywordText': 'dynamic microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}",dynamic microphone,BROAD
added,222737234815192,248971787908129,184580105049185,*,,row_created,"{'adGroupId': '184580105049185', 'bid': 5.5, 'campaignId': '248971787908129', 'keywordId': '222737234815192', 'keywordText': 'vlogging mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",vlogging mic,PHRASE
added,6629945062438,550782677597826,476086089142402,*,,row_created,"{'adGroupId': '476086089142402', 'bid': 5.12, 'campaignId': '550782677597826', 'keywordId': '6629945062438', 'keywordText': 'electric foot massager', 'matchType': 'EXACT', 'state': 'ENABLED'}",electric foot massager,EXACT
added,123776579354147,376014819535410,534124522893114,*,,row_created,"{'adGroupId': '534124522893114', 'bid': 8.24, 'campaignId': '376014819535410', 'keywordId': '123776579354147', 'keywordText': 'foot massage machine', 'matchType': 'PHRASE', 'state': 'ENABLED'}",foot massage machine,PHRASE
added,83449968918844,453221775348858,503722862847706,*,,row_created,"{'adGroupId': '503722862847706', 'campaignId': '453221775348858', 'keywordId': '83449968918844', 'keywordText': 'landmark wireless handheld mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}",landmark wireless handheld mic,PHRASE
added,138283934369392,402361816849961,327871676525884,*,,row_created,"{'adGroupId': '327871676525884', 'bid': 5.54, 'campaignId': '402361816849961', 'keywordId': '138283934369392', 'keywordText': 'andoer xlr condenser microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}",andoer xlr condenser microphone,PHRASE
added,7722355917278,312349294386722,328828248486345,*,,row_created,"{'adGroupId': '328828248486345', 'bid': 1.64, 'campaignId': '312349294386722', 'keywordId': '7722355917278', 'keywordText': 'fifine wireless microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}",fifine wireless microphone,EXACT
added,251261778393042,73809434919832,393724947092437,*,,row_created,"{'adGroupId': '393724947092437', 'bid': 5.0, 'campaignId': '73809434919832', 'keywordId': '251261778393042', 'keywordText': 'fifine k669b', 'matchType': 'BROAD', 'state': 'ENABLED'}",fifine k669b,BROAD
added,129873244035535,543336345113272,494145505821267,*,,row_created,"{'adGroupId': '494145505821267', 'bid': 17.22, 'campaignId': '543336345113272', 'keywordId': '129873244035535', 'keywordText': 'face scrubber tool', 'matchType': 'PHRASE', 'state': 'ENABLED'}",face scrubber tool,PHRASE
added,75250767110039,309250355185998,421345420320240,*,,row_created,"{'adGroupId': '421345420320240', 'bid': 1.81, 'campaignId': '309250355185998', 'keywordId': '75250767110039', 'keywordText': 'mic for gaming', 'matchType': 'PHRASE', 'state': 'PAUSED'}",mic for gaming,PHRASE
