(Parent) ASIN,(Child) ASIN,Title,Sessions - Total,Sessions - Total - B2B,Session Percentage - Total,Session Percentage - Total - B2B,Page Views - Total,Page Views - Total - B2B,Page Views Percentage - Total,Page Views Percentage - Total - B2B,Featured Offer Percentage,Featured Offer Percentage - B2B,Units Ordered,Units Ordered - B2B,Unit Session Percentage,Unit Session Percentage - B2B,Ordered Product Sales,Ordered Product Sales - B2B,Total Order Items,Total Order Items - B2B
B086K654H9,B086K654H9,"Fossil Gwen Analogue Women's Watch (Gold Dial Womens Standard Colored)-Es4879 Gold Plated, Gold Strap - Gold-Plated","4,017",88,1.87%,2.25%,"6,225",121,2.22%,2.26%,99.73%,100.00%,69,3,1.72%,3.41%,"₹5,37,993.00","₹23,391.00",69,3
B0CDPP45BM,B0CDPP45BM,"NexLev Steam Cleaner | For Complete Home Kitchen Bathroom Car Sofa & Office Cleaning Machine | 9 Accessories |300 ML | Window Pane, Sink, Chimney Grease, Water Stain Cleaner| 4 Mtr Cord | 1000W |SC-01","9,340",166,4.36%,4.25%,"12,541",229,4.46%,4.28%,93.25%,96.36%,69,2,0.74%,1.20%,"₹2,46,801.00","₹7,198.00",69,2
B00DUCIUDY,B00DUCIUDY,"Fossil Chronograph Rose Gold Dial Women Watch ES3352 Stainless Steel, Rose Gold Strap","3,254",73,1.52%,1.87%,"5,441",134,1.94%,2.50%,99.61%,100.00%,68,0,2.09%,0.00%,"₹4,89,396.00",₹0.00,66,0
B00EVZ83J0,B00EVZ83J0,"Fossil Decker Brown Watch Ch2885 - Chronograph, Men, Leather","4,889",122,2.28%,3.13%,"6,821",181,2.43%,3.38%,99.87%,100.00%,52,1,1.06%,0.82%,"₹4,18,444.00","₹8,047.00",50,1
B008AXYWHQ,B008AXYWHQ,Fossil Nate Chronograph Analog Black Dial Grey Band Men's Stainless Steel Watch - JR1401,"7,835",127,3.66%,3.25%,"11,026",205,3.92%,3.83%,99.83%,100.00%,48,2,0.61%,1.57%,"₹6,01,412.00","₹25,592.00",48,2
B01KNMEVDG,B01KNMEVDG,Fossil Grant Sport Blue Watch FS5237,"3,459",69,1.61%,1.77%,"5,171",107,1.84%,2.00%,99.62%,100.00%,39,4,1.13%,5.80%,"₹3,04,083.00","₹31,188.00",39,4
B0FN4DSQ6P,B0FN4DSQ6P,"White Mulberry Premium Economy Fixed TV Wall Mount Bracket for 32-65 Inches |45kg| LED/LCD/OLED/Smart & Curved TV's, VESA 50x50, 400x400 MAX, Slim Wall Stand",585,33,0.27%,0.85%,901,45,0.32%,0.84%,78.63%,100.00%,39,4,6.67%,12.12%,"₹28,721.00","₹2,891.00",38,4
B0846PJPW9,B0846PJPW9,Armani Exchange Black Dial Analog Men's Watch,"3,152",59,1.47%,1.51%,"4,305",80,1.53%,1.50%,99.87%,100.00%,19,0,0.60%,0.00%,"₹1,52,893.00",₹0.00,16,0
B0DM66B2DW,B0DM66B2DW,"NexLev Knee Massager for Joint Pain Relief |Controlled Vibration & Heating for Arthritis, Knee, Shoulder or Elbow pain | 15 modes |2 Extension Belt |Graphene Heating pad for Consistent Heating | KM-01",508,22,0.24%,0.56%,690,30,0.25%,0.56%,76.86%,93.33%,13,1,2.56%,4.55%,"₹17,388.00","₹1,449.00",13,1
B0DJ2XHK2N,B0DJ2XHK2N,Fossil Women's Scarlette Multicolor Analog Quartz Stainless Steel Watch ES5388,"2,595",34,1.21%,0.87%,"3,605",43,1.28%,0.80%,88.59%,100.00%,12,1,0.46%,2.94%,"₹1,43,940.00","₹11,995.00",12,1
B0DKJHSD8R,B0DKJHSD8R,Armani Exchange Analog Gray Dial Men's Stainless Steel Watch-AX4184,"2,689",49,1.25%,1.26%,"3,698",65,1.32%,1.21%,98.76%,94.44%,10,0,0.37%,0.00%,"₹1,59,950.00",₹0.00,10,0
B0DP2Z5DQ9,B0DP2Z5DQ9,"White Mulberry 10-Step Height Adjustable Single Screen Monitor Stand for 17-32 Inch Monitor, 8 kg Load, VESA 75x75/100x100, DIY Installation (Black)",326,18,0.15%,0.46%,474,22,0.17%,0.41%,86.50%,100.00%,10,1,3.07%,5.56%,"₹28,988.00","₹2,997.00",10,1
B004D4S7AY,B004D4S7AY,Fossil Riley Analog Rose Gold Dial Women's Watch - ES2811,"5,307",67,2.48%,1.72%,"6,914",93,2.46%,1.74%,98.16%,95.56%,9,1,0.17%,1.49%,"₹1,21,437.00","₹13,493.00",9,1
B07CSNG8XL,B07CSNG8XL,Fossil Carlie Analog White Dial Women's Watch - ES4433,"1,608",13,0.75%,0.33%,"2,248",23,0.80%,0.43%,92.68%,100.00%,9,0,0.56%,0.00%,"₹85,455.00",₹0.00,9,0
B0D2P5TGWK,B0D2P5TGWK,NexLev Smart Electric Toothbrush for Adults | 2-Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery | 3 Cleaning Modes | Upto 60 Days | Waterproof | Travel Case | Soft Bristles | ET-01 Black,678,5,0.32%,0.13%,934,10,0.33%,0.19%,37.08%,100.00%,9,2,1.33%,40.00%,"₹2,691.00",₹598.00,9,2
B0DQ8W1RBV,B0DQ8W1RBV,"NexLev Ionic Hot Air Brush | 3 in 1 Blow Dryer, Straightener, Volumizer & Styler | 360° Airflow Vents | Ceramic Tourmaline Coated Brushing Head | Tangle Free Bristle |3 Speed & 2 Heat Settings|V-01RG",860,5,0.40%,0.13%,"1,242",11,0.44%,0.21%,52.66%,100.00%,9,0,1.05%,0.00%,"₹13,491.00",₹0.00,9,0
B07M7P7VLX,B07M7P7VLX,"Fossil Riley Analog Black Dial Women's Watch-ES4519 Stainless Steel, Black Strap","1,121",16,0.52%,0.41%,"1,505",30,0.54%,0.56%,96.02%,100.00%,8,0,0.71%,0.00%,"₹75,576.00",₹0.00,8,0
B0CYSLCRQS,B0CYSLCRQS,"nexlev Mattress, Sofa & Carpet Vacuum Cleaner | for Dust Mites, Allergens & Pet Hair | 4 Step Cleansing with Double Beat, UV Light, Dehumidification & Vacuum | HEPA captures 99.99% Dust|MR-01","46,754",814,21.82%,20.85%,"56,386","1,001",20.07%,18.71%,31.37%,57.76%,8,1,0.02%,0.12%,"₹23,592.00","₹2,949.00",8,1
B00AFTTQQ0,B00AFTTQQ0,Fossil Grant Chronograph Black Dial Men's Watch-FS4812,"1,413",20,0.66%,0.51%,"2,000",30,0.71%,0.56%,73.80%,100.00%,7,0,0.50%,0.00%,"₹63,679.00",₹0.00,7,0
B00NVAWTLY,B00NVAWTLY,"Fossil Nate Analog Black Dial Men's Watch-JR1487 Genuine Leather, Brown Strap","1,468",22,0.69%,0.56%,"2,038",35,0.73%,0.65%,92.67%,100.00%,7,0,0.48%,0.00%,"₹81,172.00",₹0.00,7,0
B0D2P7WLJB,B0D2P7WLJB,NexLev Smart Electric Toothbrush for Adults | 2 Min Timer with Quadpacer | 2 Replaceable Heads | AAA Battery Powered | 2 Cleaning Modes | Upto 60 Days | Waterproof | Travel Case | Soft Bristles | ET-02 Green,416,8,0.19%,0.20%,571,13,0.20%,0.24%,27.64%,80.00%,8,2,1.92%,25.00%,"₹2,392.00",₹598.00,7,1
B08QVCPDVT,B08QVCPDVT,Fossil Neutra Silver Watch FS5792,"1,372",14,0.64%,0.36%,"1,929",15,0.69%,0.28%,93.61%,100.00%,6,0,0.44%,0.00%,"₹86,970.00",₹0.00,6,0
B0DP2VVRND,B0DP2VVRND,White Mulberry |DIY| Height Adjustable Monitor Stand Mount | Supports 17-32 Inch Screens| 10 Kg Screen Load | VESA 75X75 & 100X100 | Freestanding Monitor Mount | Black - (Single Screen),832,46,0.39%,1.18%,"1,295",75,0.46%,1.40%,20.96%,20.75%,6,0,0.72%,0.00%,"₹12,000.00",₹0.00,6,0
B00AMWDOEK,B00AMWDOEK,Fossil Grant Chronograph Beige Dial Men's Watch - FS4735,"2,574",32,1.20%,0.82%,"3,317",52,1.18%,0.97%,97.93%,95.45%,5,0,0.19%,0.00%,"₹64,965.00",₹0.00,5,0
B00WM0CF4A,B00WM0CF4A,"Fossil Women Leather Jacqueline Analog White Dial Watch - Es3843, Band Color-Blue","1,035",19,0.48%,0.49%,"1,406",26,0.50%,0.49%,95.72%,100.00%,5,0,0.48%,0.00%,"₹49,975.00",₹0.00,5,0
B06VV5QB6Q,B06VV5QB6Q,"Fossil Analog Black Dial Men's Watch-FS5308 Stainless Steel, Black Strap","1,570",24,0.73%,0.61%,"2,006",41,0.71%,0.77%,86.05%,95.83%,5,0,0.32%,0.00%,"₹47,475.00",₹0.00,5,0
B007NM84PQ,B007NM84PQ,Fossil Women Jesse Analog Rose Gold Dial Watch - ES3020,"2,338",11,1.09%,0.28%,"2,848",15,1.01%,0.28%,94.80%,100.00%,4,0,0.17%,0.00%,"₹47,972.00",₹0.00,4,0
B01487C7CO,B01487C7CO,Fossil Analog Brown Dial Men's Leather Band Watch - ME3098,"2,644",43,1.23%,1.10%,"3,424",63,1.22%,1.18%,83.02%,81.25%,4,0,0.15%,0.00%,"₹79,980.00",₹0.00,4,0
B07RZ1R1HJ,B07RZ1R1HJ,"Fossil Analog Gold Dial Women's Watch-ES4628 Stainless Steel, Rose Gold Strap",576,12,0.27%,0.31%,856,17,0.30%,0.32%,77.91%,83.33%,4,0,0.69%,0.00%,"₹51,960.00",₹0.00,4,0
B0DJ2VFZWN,B0DJ2VFZWN,Fossil Men's Minimalist Brown Analog Quartz Leather Watch FS6094,363,3,0.17%,0.08%,522,4,0.19%,0.07%,95.76%,100.00%,4,0,1.10%,0.00%,"₹31,980.00",₹0.00,4,0
B0DKJJBBTS,B0DKJJBBTS,Armani Exchange Analog Gray Dial Men's Stainless Steel Watch-AX1885,"1,315",15,0.61%,0.38%,"1,650",15,0.59%,0.28%,97.54%,100.00%,4,0,0.30%,0.00%,"₹33,992.00",₹0.00,4,0
B0DKJJDZSF,B0DKJJDZSF,Armani Exchange Analog Gray Dial Men's Watch-AX2462,"1,004",25,0.47%,0.64%,"1,380",38,0.49%,0.71%,93.17%,94.74%,4,0,0.40%,0.00%,"₹39,992.00",₹0.00,4,0
B0DSBSD26P,B0DSBSD26P,Fossil Chronograph Men Neutra Grey Quartz Stainless Steel Blue Dial Watch FS6111,917,18,0.43%,0.46%,"1,289",36,0.46%,0.67%,95.46%,100.00%,4,0,0.44%,0.00%,"₹57,980.00",₹0.00,4,0
B00AFTT8KE,B00AFTT8KE,"Fossil Analog Silver Dial Women's Watch - ES3284 Stainless Steel, Gold Strap",431,2,0.20%,0.05%,573,4,0.20%,0.07%,87.84%,100.00%,3,0,0.70%,0.00%,"₹38,982.00",₹0.00,3,0
B0846Q1JT5,B0846Q1JT5,Armani Exchange Analog Silver Dial Women's Stainless Steel Watch-Ax5901,748,11,0.35%,0.28%,947,13,0.34%,0.24%,99.08%,100.00%,3,1,0.40%,9.09%,"₹46,479.00","₹15,493.00",3,1
B0DM6BB3VT,B0DM6BB3VT,NexLev Calf Massager | Daily Use Leg Massager for Sore Muscle |1 Piece | Hand Like Massage with Air Compression | Improve Blood Circulation & Relieve Pain | 2500 mAh | Large Belt | Type C |CFM-01,392,11,0.18%,0.28%,563,16,0.20%,0.30%,17.39%,8.33%,3,0,0.77%,0.00%,"₹8,997.00",₹0.00,3,0
B0DT2Q1R2H,B0DT2Q1R2H,Emporio Armani Black Quartz Leather Watch AR11666,532,16,0.25%,0.41%,739,23,0.26%,0.43%,99.84%,100.00%,3,0,0.56%,0.00%,"₹47,985.00",₹0.00,3,0
B0FTMLYC74,B0FTMLYC74,Fossil Carlie Multicolor Quartz Stainless Steel Watch ES5439,488,8,0.23%,0.20%,630,9,0.22%,0.17%,87.31%,100.00%,3,0,0.61%,0.00%,"₹35,985.00",₹0.00,3,0
B00AFTTQ8I,B00AFTTQ8I,Fossil Chronograph men Grant Brown Quartz Leather Watch FS4813IE,"1,273",25,0.59%,0.64%,"1,724",29,0.61%,0.54%,99.87%,100.00%,2,0,0.16%,0.00%,"₹25,990.00",₹0.00,2,0
B012R0UNAW,B012R0UNAW,"Emporio Armani Stainless Steel Gianni T-Bar Analog White Dial Women Watch - Ar1926, Multi-Color Band","1,576",26,0.74%,0.67%,"2,084",32,0.74%,0.60%,81.22%,76.92%,2,0,0.13%,0.00%,"₹64,988.00",₹0.00,2,0
B09GYQ4RS7,B09GYQ4RS7,Fossil Everett Analog Gray Dial Men's Stainless Steel Watch-Me3206,883,18,0.41%,0.46%,"1,181",25,0.42%,0.47%,62.48%,70.00%,2,0,0.23%,0.00%,"₹43,990.00",₹0.00,2,0
B0BFXL8ZP9,B0BFXL8ZP9,Fossil Neutra Analog Green Dial Men's Watch-FS5963,732,17,0.34%,0.44%,930,22,0.33%,0.41%,99.18%,100.00%,2,0,0.27%,0.00%,"₹25,990.00",₹0.00,2,0
B0BR5DZQSN,B0BR5DZQSN,Diesel Spiked Analog Black Dial Men's Stainless Steel Watch-Dz4627,949,10,0.44%,0.26%,"1,109",14,0.39%,0.26%,87.57%,100.00%,2,0,0.21%,0.00%,"₹46,988.00",₹0.00,2,0
B0CRDG22TQ,B0CRDG22TQ,"Fossil Women Neutra Brown Quartz Leather Chronograph Watch Es5278, Dial-Color:Off-White, Band Color:Brown",485,13,0.23%,0.33%,647,14,0.23%,0.26%,96.89%,100.00%,2,0,0.41%,0.00%,"₹23,986.00",₹0.00,2,0
B0D84YY632,B0D84YY632,"Armani Exchange Stainless Steel Analog Black Dial Men's Watch-Ax4180, Band Color:Gold","1,104",20,0.52%,0.51%,"1,407",28,0.50%,0.52%,62.89%,86.67%,2,0,0.18%,0.00%,"₹31,990.00",₹0.00,2,0
B0D936GPVL,B0D936GPVL,"Fossil Stainless Steel Analog Beige Dial Women's Watch-Es5361, Band Color:Gold","1,958",25,0.91%,0.64%,"2,375",31,0.85%,0.58%,93.70%,100.00%,2,0,0.10%,0.00%,"₹26,990.00",₹0.00,2,0
B0D955H882,B0D955H882,Michael Kors Analog Men Alek Black Watch MK9185,216,1,0.10%,0.03%,304,1,0.11%,0.02%,89.61%,0.00%,2,0,0.93%,0.00%,"₹32,194.00",₹0.00,2,0
B0DJ2W8W79,B0DJ2W8W79,Michael Kors Sage Silver Watch MK9191,290,7,0.14%,0.18%,374,9,0.13%,0.17%,91.34%,100.00%,2,0,0.69%,0.00%,"₹40,990.00",₹0.00,2,0
B0DJ2WKCPD,B0DJ2WKCPD,Fossil Women's Harlow Pink Quartz Analog Stainless Steel Watch ES5386,248,9,0.12%,0.23%,332,14,0.12%,0.26%,65.67%,77.78%,2,1,0.81%,11.11%,"₹26,990.00","₹13,495.00",2,1
B0DP5KBJ7H,B0DP5KBJ7H,Michael Kors Panorama Gold Quartz Stainless Steel Watch MK9195,163,8,0.08%,0.20%,243,33,0.09%,0.62%,98.10%,100.00%,2,1,1.23%,12.50%,"₹22,996.00","₹11,498.00",2,1
B0DSBQCZTK,B0DSBQCZTK,Armani Exchange Men Analogue Black Band Black Quartz Stainless Steel Watch AX2463,"1,798",36,0.84%,0.92%,"2,488",42,0.89%,0.78%,98.29%,100.00%,2,0,0.11%,0.00%,"₹47,982.00",₹0.00,2,0
B0DSBQYVSM,B0DSBQYVSM,Fossil Men Neutra Multicolor Quartz Stainless Steel White Dial Analog Watch FS6112,641,7,0.30%,0.18%,871,8,0.31%,0.15%,92.70%,100.00%,2,0,0.31%,0.00%,"₹28,988.00",₹0.00,2,0
B0FFJ4N8BK,B0FFJ4N8BK,Emporio Armani Multicolor Quartz Stainless Steel Watch AR11692,399,10,0.19%,0.26%,582,12,0.21%,0.22%,99.40%,100.00%,2,0,0.50%,0.00%,"₹39,990.00",₹0.00,2,0
B0058XWUHA,B0058XWUHA,Michael Kors Parker Analog White Dial Gold Band Women's Stainless Steel Watch-MK5491,540,11,0.25%,0.28%,730,15,0.26%,0.28%,89.68%,87.50%,1,0,0.19%,0.00%,"₹22,993.00",₹0.00,1,0
B00AG37H8Y,B00AG37H8Y,"Fossil Analog White Dial Men's Watch-FS4795 Stainless Steel, Multicolor Strap","1,502",35,0.70%,0.90%,"1,963",40,0.70%,0.75%,88.10%,95.65%,1,0,0.07%,0.00%,"₹14,495.00",₹0.00,1,0
B00DUCIK7U,B00DUCIK7U,Fossil Decker Brown Watch CH2882,94,1,0.04%,0.03%,140,1,0.05%,0.02%,55.74%,100.00%,1,0,1.06%,0.00%,"₹7,995.00",₹0.00,1,0
B01GZZYSRO,B01GZZYSRO,Emporio Armani Analog Blue Dial Men's Watch-Ar1979 - Stainless Steel,329,6,0.15%,0.15%,514,7,0.18%,0.13%,59.36%,100.00%,1,0,0.30%,0.00%,"₹19,597.00",₹0.00,1,0
B07LDHVWTF,B07LDHVWTF,Saregama Carvaan Mini 2.0 Gurbani- Music Player with Bluetooth/FM/AM/AUX (Saffron Orange),"1,184",29,0.55%,0.74%,"1,774",55,0.63%,1.03%,0.26%,0.00%,1,0,0.08%,0.00%,"₹2,485.00",₹0.00,1,0
B07MFZ6S2Q,B07MFZ6S2Q,Fossil Neutra Analog Black Dial Men's Watch - FS5525,596,10,0.28%,0.26%,797,12,0.28%,0.22%,90.71%,100.00%,1,0,0.17%,0.00%,"₹14,494.00",₹0.00,1,0
B07QHNNN21,B07QHNNN21,"Saregama Carvaan Punjabi - Portable Music Player with 5000 Preloaded Songs, FM/BT/AUX (Porcelain White)",166,3,0.08%,0.08%,201,4,0.07%,0.07%,72.28%,100.00%,1,0,0.60%,0.00%,"₹6,790.00",₹0.00,1,0
B07T64HT6R,B07T64HT6R,Diesel D-Era Gold Quartz Stainless Steel Watch DZ5611,26,0,0.01%,0.00%,32,0,0.01%,0.00%,96.55%,0.00%,1,0,3.85%,0.00%,"₹19,995.00",₹0.00,1,0
B084CG2ZVZ,B084CG2ZVZ,Fossil Analog Black Dial Men's Watch-FS5699,190,4,0.09%,0.10%,282,8,0.10%,0.15%,94.21%,100.00%,1,0,0.53%,0.00%,"₹14,495.00",₹0.00,1,0
B094R8FJ6J,B094R8FJ6J,Michael Kors Analog Men Alek Silver Dial Two Tone Watch MK9183,209,5,0.10%,0.13%,335,8,0.12%,0.15%,95.65%,100.00%,1,0,0.48%,0.00%,"₹16,097.00",₹0.00,1,0
B09SHQSHBF,B09SHQSHBF,"Fossil Bronson Analog Black Dial Men's Watch-ME3218 Stainless Steel, Grey Strap","1,308",33,0.61%,0.85%,"1,562",44,0.56%,0.82%,97.83%,96.67%,1,0,0.08%,0.00%,"₹22,995.00",₹0.00,1,0
B0BBD19S76,B0BBD19S76,Fossil Men Leather Steven Black Wallet Ml4521019,62,1,0.03%,0.03%,78,1,0.03%,0.02%,57.53%,100.00%,2,0,3.23%,0.00%,"₹3,996.00",₹0.00,1,0
B0BFZL8NN2,B0BFZL8NN2,Emporio Armani Analog Mother of Pearl Dial Women's Watch-AR11499,164,2,0.08%,0.05%,232,2,0.08%,0.04%,100.00%,100.00%,1,0,0.61%,0.00%,"₹19,596.00",₹0.00,1,0
B0BS4BHNVN,B0BS4BHNVN,Michael Kors Harlowe Analog Rose Gold Dial Women's Stainless Steel Watch-Mk4710,211,2,0.10%,0.05%,287,2,0.10%,0.04%,98.03%,100.00%,1,0,0.47%,0.00%,"₹24,494.00",₹0.00,1,0
B0BTCXQQ6M,B0BTCXQQ6M,"TONOR Gaming Mic, USB Microphone for PC Computer, Cardioid Condenser Mic with Adjustable RGB Modes & Brightness, Quick Mute, Gain Control, for Streaming, Podcasting, Recording, PS4/5 Desktop TC310",452,10,0.21%,0.26%,767,16,0.27%,0.30%,4.88%,57.14%,1,0,0.22%,0.00%,"₹2,349.00",₹0.00,1,0
B0C77Q5TQ5,B0C77Q5TQ5,Fossil Analog Gray Dial Women's Watch-Es5303 - Leather,315,2,0.15%,0.05%,398,3,0.14%,0.06%,87.77%,100.00%,1,0,0.32%,0.00%,"₹11,995.00",₹0.00,1,0
B0CCHHGG9B,B0CCHHGG9B,Emporio Armani Stainless Steel Analog Green Dial Men's Watch-Ar11575,134,4,0.06%,0.10%,210,5,0.07%,0.09%,99.41%,100.00%,1,0,0.75%,0.00%,"₹15,995.00",₹0.00,1,0
B0CCHMD6QH,B0CCHMD6QH,Emporio Armani Gun-Metal Watch AR11561,73,3,0.03%,0.08%,99,6,0.04%,0.11%,100.00%,100.00%,1,0,1.37%,0.00%,"₹20,997.00",₹0.00,1,0
B0CF5XZR93,B0CF5XZR93,Fossil Analog Black Dial Men's Watch-Fs6032 - Stainless Steel,432,6,0.20%,0.15%,580,7,0.21%,0.13%,92.90%,100.00%,1,0,0.23%,0.00%,"₹13,495.00",₹0.00,1,0
B0CF61X2BG,B0CF61X2BG,Fossil Analog Blue Dial Men's Watch-Fs6029 - Stainless Steel,406,4,0.19%,0.10%,565,4,0.20%,0.07%,35.56%,75.00%,1,0,0.25%,0.00%,"₹13,495.00",₹0.00,1,0
B0CFBCTN93,B0CFBCTN93,"Fossil Machine Brown Automatic Leather Watch Me3254 - Analog, Men","1,505",22,0.70%,0.56%,"1,823",31,0.65%,0.58%,89.61%,100.00%,1,0,0.07%,0.00%,"₹20,994.00",₹0.00,1,0
B0CH4RT4P8,B0CH4RT4P8,"Audio Array AI-06 Streaming Audio Mixer Sound Card | XLR, 1/4"" & line in | PC/Phone RGB Mixer with Volume Fader, Individual Control, Mute and Monitoring, 48V Phantom Power | Stream, Podcast & Karaoke",641,11,0.30%,0.28%,819,16,0.29%,0.30%,0.65%,0.00%,1,0,0.16%,0.00%,"₹3,489.00",₹0.00,1,0
B0CJ6ZHK1S,B0CJ6ZHK1S,"Fossil Stainless Steel Analog Brown Dial Women's Watch-Es5323, Band Color:Rose Gold",346,4,0.16%,0.10%,447,4,0.16%,0.07%,90.38%,100.00%,1,0,0.29%,0.00%,"₹15,995.00",₹0.00,1,0
B0CQX3VB1R,B0CQX3VB1R,"TONOR Dynamic USB/Type-C Microphone for PC, RGB Podcast Computer Gaming Microphone with Arm Stand for Recording, Live, Streaming, YouTube, Vocals, Studio, Karaoke Microphone, Quick Mute Button, Black",67,0,0.03%,0.00%,99,0,0.04%,0.00%,15.48%,0.00%,1,0,1.49%,0.00%,"₹1,849.00",₹0.00,1,0
B0CRCWV9DV,B0CRCWV9DV,"Fossil Men Sport Tourer Silver Quartz Stainless Steel Chronograph Watch Fs6048, Green Dial, Silver Band",631,10,0.29%,0.26%,816,13,0.29%,0.24%,55.79%,100.00%,1,0,0.16%,0.00%,"₹15,995.00",₹0.00,1,0
B0CRCYMKY8,B0CRCYMKY8,Michael Kors Analog White Dial Silver Strap Women's Watch-Mk7474,28,2,0.01%,0.05%,35,5,0.01%,0.09%,96.97%,100.00%,1,1,3.57%,50.00%,"₹18,495.00","₹18,495.00",1,1
B0CRCZ8TGK,B0CRCZ8TGK,"Fossil Women Carlie Gold Quartz Stainless Steel Analogue Watch Es5329, Dial-Color:White",623,4,0.29%,0.10%,788,7,0.28%,0.13%,86.78%,100.00%,1,0,0.16%,0.00%,"₹11,995.00",₹0.00,1,0
B0CRD1DRXG,B0CRD1DRXG,"Fossil Men Townsman Silver Automatic Stainless Steel Analogue Watch Me3260, Blue Dial, Silver Band","1,747",25,0.82%,0.64%,"2,168",38,0.77%,0.71%,96.88%,100.00%,1,0,0.06%,0.00%,"₹21,995.00",₹0.00,1,0
B0CYMWQCKL,B0CYMWQCKL,"Emporio Armani Leather Analog Beige Dial Men's Watch-Ar11610, Band Color-Brown",176,1,0.08%,0.03%,241,1,0.09%,0.02%,91.00%,0.00%,1,0,0.57%,0.00%,"₹14,495.00",₹0.00,1,0
B0D63DTKQB,B0D63DTKQB,NexLev 2 in 1 Scalp Massager & red Light Therapy |LED Massage Comb for Hair Growth | 96 Tangle Free Silicone Kneading Nodes | Hand Like Head Massage | 120 Min Runtime | Type C | Washable Heads | HM-02,286,3,0.13%,0.08%,387,4,0.14%,0.07%,5.63%,100.00%,1,0,0.35%,0.00%,"₹1,462.00",₹0.00,1,0
B0D854LDQM,B0D854LDQM,"Armani Exchange Stainless Steel Analog Blue Dial Men's Watch-Ax4182, Band Color:Gray",242,2,0.11%,0.05%,314,7,0.11%,0.13%,100.00%,100.00%,1,0,0.41%,0.00%,"₹15,995.00",₹0.00,1,0
B0D935CGMF,B0D935CGMF,"Emporio Armani Leather Analog Multicolor Dial Men's Watch-Ar11635, Band Color:Black",133,3,0.06%,0.08%,180,4,0.06%,0.07%,98.09%,100.00%,1,0,0.75%,0.00%,"₹24,495.00",₹0.00,1,0
B0D935S1B3,B0D935S1B3,"Emporio Armani Stainless Steel Analog Multicolor Dial Men's Watch-Ar11636, Band Color:Silver",75,0,0.03%,0.00%,96,0,0.03%,0.00%,100.00%,0.00%,1,0,1.33%,0.00%,"₹27,995.00",₹0.00,1,0
B0D9362N4Q,B0D9362N4Q,"Fossil Stainless Steel Analog Beige Dial Women's Watch-Es5363, Band Color:Silver",572,7,0.27%,0.18%,687,9,0.24%,0.17%,77.36%,100.00%,1,0,0.17%,0.00%,"₹13,495.00",₹0.00,1,0
B0D9369MTM,B0D9369MTM,"Fossil Leather Analog Beige Dial Women's Watch-Es5364, Band Color:Brown","1,421",12,0.66%,0.31%,"1,662",13,0.59%,0.24%,92.18%,100.00%,1,0,0.07%,0.00%,"₹11,990.00",₹0.00,1,0
B0D9568856,B0D9568856,Michael Kors Brynn Silver Watch MK7506,16,0,0.01%,0.00%,19,0,0.01%,0.00%,70.59%,0.00%,1,0,6.25%,0.00%,"₹18,897.00",₹0.00,1,0
B0DB5W4TCP,B0DB5W4TCP,White Mulberry |DIY| Height Adjustable Monitor Arm | Desk Mounted Stand for 15-32 Inch Monitor | 10Kg Screen Load | VESA 75X75 & 100X100 | Adjustable Metal Desk Monitor Mount - (Single Screen),564,26,0.26%,0.67%,776,26,0.28%,0.49%,3.71%,95.65%,1,0,0.18%,0.00%,"₹1,849.00",₹0.00,1,0
B0DCK7ZH5P,B0DCK7ZH5P,"NexLev Mattress, Sofa, Carpet & Car Seat Vacuum Cleaner|For Dust Mites Allergens & Pet Hair|Cordless Design|1500*3 mAh |UV Sterilization, Double Beat Technology|Type C| HEPA captures 99.99% Dust|MR-02",902,24,0.42%,0.61%,"1,135",32,0.40%,0.60%,10.88%,25.00%,1,0,0.11%,0.00%,"₹3,299.00",₹0.00,1,0
B0DFCG2VGS,B0DFCG2VGS,"Nexlev Multi Purpose Electric Food Kettle|1.8L Stainless Steel Pot| 600W|Boil, Steam, Fry, Saute| Double Layered Body|2 Heat Settings|Multi Function for Water, Milk, Egg, Soup, Noodles|KE-01","1,274",25,0.59%,0.64%,"1,892",48,0.67%,0.90%,4.98%,93.33%,1,0,0.08%,0.00%,"₹1,749.00",₹0.00,1,0
B0DFD123P5,B0DFD123P5,"Nexlev MultiPurpose Electric Food Kettle|1.5 L Ceramic Pot | 600W| Boil, Steam, Fry, Saute| Double Layered Body| 2 Temperature Settings| Multi Cooker for Water, Egg, Tea, Soup, Noodles, Rice| KE-02",561,9,0.26%,0.23%,791,9,0.28%,0.17%,39.13%,80.00%,1,0,0.18%,0.00%,"₹1,549.00",₹0.00,1,0
B0DJ2X1477,B0DJ2X1477,Fossil Women's Sloan Gold Analog Quartz Stainless Steel Watch ES5380,147,2,0.07%,0.05%,178,2,0.06%,0.04%,66.06%,100.00%,1,0,0.68%,0.00%,"₹15,995.00",₹0.00,1,0
